,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,shaft_power,power_rate,EMshaft_power,FC_power,FC_stack_power,H2_fc,BAT_ec,BAT_power,FC_efficiency,FC_airflow,V_cell,V_stack,V_pack,V_core,I_cell,I_stack,I_pack,I_core,slope_angle,acceleration,CT,TP_thermal_efficiency,TP_air_flow,name,ceiling,max_mach,delta_time,H2_mass
477,23426.686834131535,108.31670036151408,4240.01753291748,69095.14659941637,90.76266332377064,789.348160537882,0.0,2,0.3347110503730575,87.45555555555556,0.8185949486278028,0.04635889466813826,13010.547114715628,1.0,0.97,0.5,False,1.0178090787053446e-07,24657.78290905393,1028762.982918379,2057525.965836758,1538.7435189032444,2968762.982918379,0.7316682648280107,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.050698057561257885,0.0,,,,climb,11453.814960759986,,2.0,35.98617214575179
478,23426.37497839231,108.37984358679783,4250.995721266225,69311.5016541052,90.97191610019054,791.348160537882,0.0,2,0.3349520338681098,87.45555555555556,0.8185840515028857,0.04635837148289304,13010.400283641862,1.0,0.97,0.5,False,1.0174343767151759e-07,24640.74307123116,1028335.4937125604,2056670.9874251208,1537.7648635820092,2968335.4937125603,0.7317170909136615,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.05062519964755392,0.0,,,,climb,11453.814960759986,,2.0,36.088611024208795
479,23426.063286737433,108.44298695635872,4261.964536954165,69527.98363272236,91.18100487110186,793.348160537882,0.0,2,0.3351930509057408,87.45555555555556,0.818573160111541,0.046357848580271324,13010.25353188592,1.0,0.97,0.5,False,1.0170606217916692e-07,24623.713997051495,1027907.1199462337,2055814.2398924674,1536.7858105339812,2967907.119946234,0.7317660386795531,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.05055238594788597,0.0,,,,climb,11453.814960759986,,2.0,36.1910499026658
480,23425.751759088063,108.50613034171485,4272.923971136452,69744.59253485354,91.38992971591387,795.348160537882,0.0,2,0.33543410098096554,87.45555555555556,0.8185622744510151,0.04635732596012932,13010.106859407435,1.0,0.97,0.5,False,1.0166878106026311e-07,24606.69574576987,1027477.8680004451,2054955.7360008901,1535.8063646381102,2967477.868000445,0.7318151075372907,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.05047961672382964,0.0,,,,climb,11453.814960759986,,2.0,36.29348878112281
481,23425.440395364796,108.56927361444971,4283.874015028717,69961.32835982415,91.59869071460045,797.348160537882,0.0,2,0.33567518358879544,87.45555555555556,0.818551394518532,0.04635680362232214,13009.960266165757,1.0,0.97,0.5,False,1.0163159398246021e-07,24589.688376315058,1027047.7442409233,2054095.4884818466,1534.826530760786,2967047.7442409233,0.7318642968994313,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.050406892235554175,0.0,,,,climb,11453.814960759986,,2.0,36.39592765957982
482,23425.129195487654,108.63241664621323,4294.814659906982,70178.19110669951,91.80728794769709,799.348160537882,0.0,2,0.3359162982242426,87.45555555555556,0.8185405203112978,0.04635628156670412,13009.81375212,1.0,0.97,0.5,False,1.015945006142879e-07,24572.691947290186,1026616.7550180474,2053233.5100360948,1533.846313755825,2966616.7550180475,0.7319136061794843,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.05033421274182453,0.0,,,,climb,11453.814960759986,,2.0,36.49836653803683
483,23424.8181593761,108.69555930872276,4305.745897107571,70395.18077428498,92.01572149629777,801.348160537882,0.0,2,0.33615744438232414,87.45555555555556,0.8185296518264983,0.04635575979312856,13009.667317228992,1.0,0.97,0.5,False,1.0155750062515214e-07,24555.706516973372,1026184.9066668169,2052369.8133336338,1532.8657184644642,2966184.906666817,0.7319630347919112,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.050261578500004164,0.0,,,,climb,11453.814960759986,,2.0,36.600805416493834
484,23424.507286949043,108.75870147376381,4316.667718027013,70612.29736112613,92.22399144205197,803.348160537882,0.0,2,0.3363986215580655,87.45555555555556,0.8185187890613,0.04635523830144788,13009.520961451311,1.0,0.97,0.5,False,1.0152059368533673e-07,24538.732143318317,1025752.2055068194,2051504.4110136388,1531.8847497153527,2965752.2055068193,0.7320125821521254,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.05018898976605733,0.0,,,,climb,11453.814960759986,,2.0,36.70324429495084
485,23424.196578124833,108.82184301319111,4327.580114121952,70829.5408655089,92.43209786716164,805.348160537882,0.0,2,0.336639829246505,87.45555555555556,0.8185079320128494,0.04635471709151357,13009.37468474529,1.0,0.97,0.5,False,1.0148377946600346e-07,24521.76888395495,1025318.6578422016,2050637.3156844033,1530.9034123245513,2965318.6578422016,0.7320622476764933,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.050116446794551746,0.0,,,,climb,11453.814960759986,,2.0,36.80568317340785
486,23423.886032821265,108.88498379892951,4338.483076909057,71046.91128545976,92.64004085437824,807.348160537882,0.0,2,0.3368810669426973,87.45555555555556,0.8184970806782745,0.04635419616317622,13009.228487068984,1.0,0.97,0.5,False,1.0144705763919399e-07,24504.81679618997,1024884.2699616391,2049768.5399232781,1529.921711095514,2964884.2699616393,0.7321120307823341,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.05004394983866103,0.0,,,,climb,11453.814960759986,,2.0,36.90812205186486
487,23423.57565095559,108.9481237029749,4349.376597964925,71264.40861874589,92.84782048699972,809.348160537882,0.0,2,0.33712233414171816,87.45555555555556,0.8184862350546838,0.04635367551628549,13009.082368380206,1.0,0.97,0.5,False,1.0141042787783081e-07,24487.875937007524,1024449.0481383066,2048898.0962766132,1528.9396508190907,2964449.0481383065,0.7321619308879196,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.049971499150167215,0.0,,,,climb,11453.814960759986,,2.0,37.010560930321866
488,23423.26543244451,109.01126259739512,4360.260668925992,71482.03286287533,93.05543684886757,811.348160537882,0.0,2,0.33736363033866756,87.45555555555556,0.8184753951391661,0.046353155150690155,13008.936328636517,1.0,0.97,0.5,False,1.013738898557179e-07,24470.946363069783,1024012.9986298502,2048025.9972597004,1527.957236273519,2964012.9986298503,0.7322119474124746,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.0498990949794634,0.0,,,,climb,11453.814960759986,,2.0,37.11299980877887
489,23422.955377204184,109.07440035433089,4371.135281488435,71699.78401509715,93.26289002436386,813.348160537882,0.0,2,0.3376049550286743,87.45555555555556,0.8184645609287917,0.046352635066238046,13008.790367795216,1.0,0.97,0.5,False,1.0133744324754192e-07,24454.028130717572,1023576.1276783578,2047152.2553567155,1526.9744722244154,2963576.127678358,0.732262079776178,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.04982673757555621,0.0,,,,climb,11453.814960759986,,2.0,37.21543868723588
490,23422.64548515023,109.13753684599669,4382.000427408081,71917.66207240162,93.47018009840829,815.348160537882,0.0,2,0.3378463077068995,87.45555555555556,0.818453732420613,0.04635211526277623,13008.64448581337,1.0,0.97,0.5,False,1.0130108772887268e-07,24437.121295971025,1023138.4415103314,2046276.8830206627,1525.9913634247746,2963138.4415103314,0.7323123274001612,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.049754427186068526,0.0,,,,climb,11453.814960759986,,2.0,37.31787756569289
491,23422.33575619773,109.20067194468173,4392.8560985003105,72135.66703152041,93.67730715645533,817.348160537882,0.0,2,0.3380876878685411,87.45555555555556,0.8184429096116618,0.046351595740150735,13008.498682647774,1.0,0.97,0.5,False,1.0126482297616465e-07,24420.22591453015,1022699.9463366605,2045399.892673321,1525.0079146149574,2962699.9463366605,0.7323626897065101,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.049682164057241934,0.0,,,,climb,11453.814960759986,,2.0,37.4203164441499
492,23422.026190261226,109.26380552275076,4403.702286639963,72353.7988889267,93.8842712844912,819.348160537882,0.0,2,0.338329095008837,87.45555555555556,0.818432092498953,0.0463510764982068,13008.352958254989,1.0,0.97,0.5,False,1.0122864866675763e-07,24403.34204177555,1022260.648352594,2044521.296705188,1524.0241305226946,2962260.648352594,0.7324131661182641,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.0496099484339396,0.0,,,,climb,11453.814960759986,,2.0,37.522755322606905
493,23421.716787254732,109.32693745264521,4414.538983761242,72572.05764083542,94.0910725690311,821.348160537882,0.0,2,0.33857052862307024,87.45555555555556,0.8184212810794806,0.04635055753678872,13008.207312591327,1.0,0.97,0.5,False,1.0119256447887774e-07,24386.46973276896,1021820.5537377143,2043641.1074754286,1523.0400158630723,2961820.5537377144,0.7324637560594173,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.049537780559648546,0.0,,,,climb,11453.814960759986,,2.0,37.62519420106391
494,23421.407547091734,109.39006760688369,4425.366181857619,72790.44328320342,94.29771109711623,823.348160537882,0.0,2,0.33881198820657144,87.45555555555556,0.8184104753502225,0.046350038855739954,13008.061745612851,1.0,0.97,0.5,False,1.0115657009163757e-07,24369.609042253993,1021379.6686559103,2042759.3373118206,1522.055575338537,2961379.6686559105,0.7325144589549178,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.049465660676482774,0.0,,,,climb,11453.814960759986,,2.0,37.72763307952092
495,23421.098469685192,109.45319585806341,4436.183872981739,73008.95581172958,94.504186956311,825.348160537882,0.0,2,0.3390534732547242,87.45555555555556,0.8183996753081372,0.046349520454903134,13007.916257275388,1.0,0.97,0.5,False,1.0112066518503789e-07,24352.760024656644,1020937.9992553536,2041875.9985107072,1521.0708136388805,2960937.9992553536,0.7325652742306685,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.0493935890251853,0.0,,,,climb,11453.814960759986,,2.0,37.83007195797793
496,23420.78955494754,109.5163220788606,4446.99204924532,73227.5952218551,94.71050023470013,827.348160537882,0.0,2,0.33929498326296803,87.45555555555556,0.8183888809501648,0.04634900233411997,13007.77084753452,1.0,0.97,0.5,False,1.0108484943996772e-07,24335.922734086085,1020495.5516684706,2040991.1033369412,1520.0857354412478,2960495.5516684707,0.7326162013135276,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.04932156584513152,0.0,,,,climb,11453.814960759986,,2.0,37.932510836434936
497,23420.480802790695,109.57944614203181,4457.79070281906,73446.36150876356,94.91665102088584,829.348160537882,0.0,2,0.339536517726803,87.45555555555556,0.8183780922732271,0.046348484493231284,13007.62551634558,1.0,0.97,0.5,False,1.0104912253820545e-07,24319.097224335204,1020052.3320119199,2040104.6640238399,1519.1003454101212,2960052.33201192,0.7326672396313081,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.04924959137433144,0.0,,,,climb,11453.814960759986,,2.0,38.034949714891944
498,23420.17221312605,109.64256792041449,4468.5798259325375,73665.25466738122,95.12263940398502,831.348160537882,0.0,2,0.3397780761417928,87.45555555555556,0.8183673092742283,0.04634796693207714,13007.480263663676,1.0,0.97,0.5,False,1.0101348416241965e-07,24302.28354888134,1019608.3463865676,2039216.6927731351,1518.1146481973333,2959608.3463865677,0.7327183886127784,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.049177665849432714,0.0,,,,climb,11453.814960759986,,2.0,38.13738859334895
499,23419.863785864494,109.70568728692808,4479.3594108741145,73884.27469237715,95.32846547362642,833.348160537882,0.0,2,0.34001965800356965,87.45555555555556,0.8183565319500545,0.04634744965049669,13007.335089443664,1.0,0.97,0.5,False,1.0097793399616919e-07,24285.48176088684,1019163.6008774621,2038327.2017549241,1517.1286484420414,2959163.600877462,0.7327696476876631,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.049105789505722974,0.0,,,,climb,11453.814960759986,,2.0,38.23982747180596
500,23419.70479171547,109.7382344583668,4484.914285714284,73997.30432105,95.43458145922902,834.3797027226348,0.0,2,0.34014424119194203,87.45555555555556,0.8183509762430878,0.046347182994826326,13007.260252970804,1.0,0.97,0.5,False,1.0095963655181149e-07,24276.822407504045,1018933.9682857189,2037867.9365714379,1516.6200907364353,2958933.968285719,0.732796122796962,1940000.0,2293052.052281587,0.0,0.05121943922850472,0.0,0.0,0.37396199769442845,3.493598186202205,0.4686398028815245,140.4680489534626,1404.680489534626,1404.680489534626,1.2457545401404597,816.2183747000291,816.2183747000291,1632.4367494000583,0.04906874507745774,0.0,,,,climb,11453.814960759986,,1.031542184752766,38.29266248404954
501,23419.389878408132,109.80310680332538,4495.97892599908,74216.50170731072,95.64015717567031,836.3797027226348,0.0,2,0.34039258370849934,87.45555555555556,0.8183399722780601,0.04634665484632155,13007.11202896645,1.0,0.99,0.5,False,1.0092323484420129e-07,24573.230499052897,1018475.6600332934,2036951.3200665868,1535.2018739750404,2998475.6600332935,0.7427574479604663,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.05036065664564741,0.0,,,,climb,11524.12714723233,,2.0,38.40183338517087
502,23419.07513179057,109.86797799458873,4507.033764864216,74435.82949759802,95.84556629393073,838.3797027226348,0.0,2,0.34064095628522545,87.45555555555556,0.8183289741376458,0.046346126984868,13006.963885522558,1.0,0.99,0.5,False,1.0088692450917575e-07,24555.82626666201,1018016.5529861815,2036033.105972363,1534.1780810139028,2998016.5529861813,0.7428126762760777,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.05028619680848332,0.0,,,,climb,11524.12714723233,,2.0,38.51100428629219
503,23418.76055177119,109.93284789857826,4518.078794088854,74655.28768879604,96.0508089061467,840.3797027226348,0.0,2,0.3408893583931675,87.45555555555556,0.8183179818186453,0.04634559941030022,13006.815822592676,1.0,0.99,0.5,False,1.008507052115242e-07,24538.434504381905,1017556.6535974585,2035113.307194917,1533.1539556222122,2997556.6535974583,0.7428680251066517,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.050211788560305746,0.0,,,,climb,11524.12714723233,,2.0,38.620175187413516
504,23418.446138257852,109.99771638179368,4529.114005514122,74874.8762775186,96.2558851049934,842.3797027226348,0.0,2,0.34113778950340706,87.45555555555556,0.8183069953178388,0.04634507212245179,13006.667840130107,1.0,0.99,0.5,False,1.0081457661699987e-07,24521.055268250708,1017095.9683032334,2034191.9366064668,1532.12950269294,2997095.9683032334,0.7429234938247309,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.050137432149190725,0.0,,,,climb,11524.12714723233,,2.0,38.72934608853484
505,23418.131891157886,110.0625833108138,4540.1393910430115,75094.5952601095,96.46079498368182,844.3797027226348,0.0,2,0.3413862490870634,87.45555555555556,0.8182960146319882,0.046344545121155434,13006.519938087897,1.0,0.99,0.5,False,1.0077853839232182e-07,24503.68861396974,1016634.5035226232,2033269.0070452464,1531.1047271055975,2996634.5035226233,0.7429790818039046,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.05006312782175992,0.0,,,,climb,11524.12714723233,,2.0,38.83851698965616
506,23417.817810378077,110.12744855229782,4551.1549426402735,75314.44463264263,96.66553863595587,846.3797027226348,0.0,2,0.3416347366152988,87.45555555555556,0.8182850397578355,0.04634401840624292,13006.37211641885,1.0,0.99,0.5,False,1.0074259020517494e-07,24486.33459690411,1016172.2656577285,2032344.531315457,1530.0796337262118,2996172.2656577285,0.7430347884188105,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.049988875823183024,0.0,,,,climb,11524.12714723233,,2.0,38.94768789077749
507,23417.50389582468,110.19231197298583,4562.1606523323135,75534.42439092218,96.87011615608937,848.3797027226348,0.0,2,0.3418832515593215,87.45555555555556,0.818274070692106,0.046343491977545254,13006.224375075519,1.0,0.99,0.5,False,1.0070673172421032e-07,24468.99327208358,1015709.2610936082,2031418.5221872164,1529.0542274073516,2995709.261093608,0.7430906130451344,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.049914676397181425,0.0,,,,climb,11524.12714723233,,2.0,39.05685879189881
508,23417.190147403424,110.25717343970025,4573.156512207088,75754.53453048287,97.07452763888323,850.3797027226348,0.0,2,0.34213179339039107,87.45555555555556,0.818263107431505,0.046342965834892474,13006.076714010213,1.0,0.99,0.5,False,1.0067096261904664e-07,24451.66469420316,1015245.4961982564,2030490.9923965128,1528.0285129880945,2995245.4961982565,0.7431465550596098,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.049840529786030686,0.0,,,,climb,11524.12714723233,,2.0,39.166029693020135
509,23416.87656501951,110.32203281934645,4584.1425144139985,75974.77504659005,97.27877317966251,852.3797027226348,0.0,2,0.34238036157982193,87.45555555555556,0.8182521499727201,0.0463424399781138,13005.929133175003,1.0,0.99,0.5,False,1.0063528256026992e-07,24434.348917623935,1014780.9773225788,2029561.9546451576,1527.0024952940553,2994780.977322579,0.7432026138400194,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.0497664362305639,0.0,,,,climb,11524.12714723233,,2.0,39.27520059414146
510,23416.56314857761,110.38688997891381,4595.118651163785,76195.14593423999,97.48285287427359,854.3797027226348,0.0,2,0.34262895559898765,87.45555555555556,0.8182411983124203,0.046341914407037554,13005.78163252171,1.0,0.99,0.5,False,1.0059969121943442e-07,24417.045996373752,1014315.7108003688,2028631.4216007376,1525.9761791373564,2994315.710800369,0.7432587887651947,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.04969239597017469,0.0,,,,climb,11524.12714723233,,2.0,39.38437149526278
511,23416.249897981877,110.45174478547675,4606.0849147284225,76415.64718816,97.68676681908124,856.3797027226348,0.0,2,0.34287757491932525,87.45555555555556,0.8182302524472568,0.046341389121491265,13005.634212001918,1.0,0.99,0.5,False,1.005641882690635e-07,24399.75598414799,1013849.7029482864,2027699.4058965729,1524.9495693166486,2993849.702948286,0.7433150792150166,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.049618409242820356,0.0,,,,climb,11524.12714723233,,2.0,39.49354239638411
512,23415.936813135948,110.51659710619558,4617.041297441012,76636.27880280867,97.89051511096584,858.3797027226348,0.0,2,0.3431262190123395,87.45555555555556,0.8182193123738615,0.046340864121301485,13005.486871566967,1.0,0.99,0.5,False,1.0052877338264934e-07,24382.478934310246,1013382.9600658346,2026765.9201316691,1523.9226706170962,2993382.9600658347,0.7433714845704156,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.04954447628502477,0.0,,,,climb,11524.12714723233,,2.0,39.60271329750543
513,23415.623893942942,110.58144680831752,4627.987791695676,76857.04077237604,98.09409784732048,860.3797027226348,0.0,2,0.3433748873496067,87.45555555555556,0.8182083780888496,0.04634033940629404,13005.339611167969,1.0,0.99,0.5,False,1.0049344623465402e-07,24365.214899893155,1012915.4884353388,2025830.9768706777,1522.895487810386,2992915.4884353387,0.7434280042133723,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.04947059733188173,0.0,,,,climb,11524.12714723233,,2.0,39.711884198626755
514,23415.311140305465,110.64629375917757,4638.9243899474495,77077.93309078382,98.29751512604824,862.3797027226348,0.0,2,0.3436235794027794,87.45555555555556,0.8181974495888182,0.046339814976293865,13005.192430755784,1.0,0.99,0.5,False,1.0045820650050981e-07,24347.96393359909,1012447.2943219264,2024894.5886438529,1521.8680256547175,2992447.2943219263,0.7434846375269174,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.049396772617058,0.0,,,,climb,11524.12714723233,,2.0,39.82105509974808
515,23414.998552125617,110.71113782619953,4649.851084712176,77298.95575168556,98.50076704555924,864.3797027226348,0.0,2,0.34387229464358987,87.45555555555556,0.8181865268703462,0.04633929083112505,13005.045330281047,1.0,0.99,0.5,False,1.0042305385661914e-07,24330.726087800933,1011978.3839735035,2023956.767947007,1520.8402888948121,2991978.3839735035,0.7435413838951328,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.049323002372796444,0.0,,,,climb,11524.12714723233,,2.0,39.9302260008694
516,23414.686129304984,110.77597887689694,4660.767868566395,77520.1087484669,98.70385370476801,866.3797027226348,0.0,2,0.3441210325438552,87.45555555555556,0.8181756099299947,0.04633876697061085,13004.898309694157,1.0,0.99,0.5,False,1.0038798798035569e-07,24313.501414542807,1011508.7636207378,2023017.5272414756,1519.8122822619048,2991508.763620738,0.7435982427031511,1980000.0,2340331.47603997,0.0,0.05458545056066156,0.0,0.0,0.3581367196170051,3.7231885773093145,0.4488079610246708,134.52373923914217,1345.2373923914217,1345.2373923914217,1.3276223614668792,869.8581712330991,869.8581712330991,1739.7163424661983,0.04924928682991915,0.0,,,,climb,11524.12714723233,,2.0,40.03939690199073
