,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,H2_fc,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time,H2_mass
0,23566.3,60.0,10.668,0.0,0.22315124718036716,60.0,0.0,1,0.17633868880182274,59.969279456360205,1.7513249499809496,0.11894963141722889,15696.703085941499,1.0,0.0,1.0,False,3.1016109910480066e-08,47548.04595411976,3597344.2160289474,3597344.2160289474,2530.2462759720142,0.09286586780723917,0.13782108658465814,0.0,,,,,,,,,2.0,0.18573173561447834
1,23565.891117017203,60.047520744571,27.154222821780134,118.8621237277486,0.44604744346886804,62.0,0.0,1,0.17651118366308097,59.969279456360205,1.7512945639224937,0.11894643880016433,15696.281785248653,1.0,0.0,1.0,False,3.097180623001249e-08,47527.80268400524,3598372.5752569875,3598372.5752569875,2530.1528015043245,0.09275972669125865,0.13773770651417777,0.0,,,,,,initial climb,,,2.0,0.3712511889969956
2,23565.48270136753,60.09510589667455,43.64358429760243,237.81976303014233,0.6686884220419312,64.0,0.0,1,0.1766839444601842,59.969279456360205,1.751264212593807,0.1189432498885234,15695.86097352693,1.0,0.0,1.0,False,3.0927655070885286e-08,47507.25966898347,3599383.4330921066,3599383.4330921066,2530.043231644612,0.09265351615054522,0.13765302166027563,0.0,,,,,,initial climb,,,2.0,0.5565582212980861
3,23565.074753356657,60.14275512941636,60.13593095104096,356.8730683718796,0.8910740239321289,66.0,0.0,1,0.17685697011707543,59.969279456360205,1.751233896017605,0.11894006468449912,15695.440651065725,1.0,0.0,1.0,False,3.0883656648279886e-08,47486.41775077368,3600376.8016016926,3600376.8016016926,2529.9175823564506,0.092547239454485,0.13756703559942912,0.0,,,,,,initial climb,,,2.0,0.7416527002070561
4,23564.66727327586,60.19046811389391,76.63110923505214,476.0221895251908,1.113204097991908,68.0,0.0,1,0.177030259549564,59.969279456360205,1.7512036142155347,0.1189368831901723,15695.020818139617,1.0,0.0,1.0,False,3.083981117129541e-08,47465.27778292438,3601352.6935361032,3601352.6935361032,2529.775870262348,0.0924408998573707,0.13747975195986004,0.0,,,,,,initial climb,,,2.0,0.9265344999217975
5,23564.260261402087,60.238244519204855,93.12896553809915,595.2672755643342,1.3350785008568407,70.0,0.0,1,0.17720381166534743,59.969279456360205,1.751173367208178,0.11893370540751194,15694.601475008432,1.0,0.0,1.0,False,3.079611884295292e-08,47443.84063073989,3602311.1223267685,3602311.1223267685,2529.618112642181,0.0923345005982012,0.13739117442121945,0.0,,,,,,initial climb,,,2.0,1.1112035011182
6,23563.853717998027,60.28608401245565,109.62934619028145,714.6084748601145,1.556672298745989,72.0,0.0,1,0.17737762536403406,59.969279456360205,1.7511431550150556,0.11893053133837557,15694.182621917302,1.0,0.0,1.0,False,3.075257986020002e-08,47417.24323910804,3602848.91375788,3603252.1020842465,2529.1848905109514,0.09221772498114099,0.13728025824537884,0.0,,,,,,initial climb,,,2.0,1.295638951080482
7,23563.447688750177,60.333978957226144,126.1295834901476,834.046282405613,1.7779535217554694,74.0,0.0,1,0.17755167300127453,59.969279456360205,1.7511129810313513,0.11892736133925594,15693.764305909332,1.0,0.0,1.0,False,3.070920101096851e-08,47384.09366753734,3602848.91375788,3604175.5082426122,2528.4014481399945,0.09208764487707773,0.13714097814340928,0.0,,,,,,initial climb,,,2.0,1.4798142408346375
8,23563.042232237414,60.381919561838394,142.62628089939932,953.5812774565671,1.9989233856573139,76.0,0.0,1,0.1777259190777515,59.969279456360205,1.7510828496103419,0.11892419586727308,15693.34658730651,1.0,0.0,1.0,False,3.066599088544157e-08,47350.892681136,3602848.91375788,3605081.1879635677,2527.614186828738,0.09195807072458845,0.13700146482277353,0.0,,,,,,initial climb,,,2.0,1.6637303822838145
9,23562.637346232063,60.42990575370485,159.1193962366698,1073.2135556525488,2.219583104217944,78.0,0.0,1,0.17790036340271953,59.969279456360205,1.7510527605864785,0.1189210349048001,15692.929463782772,1.0,0.0,1.0,False,3.062294920528261e-08,47317.64027016275,3602848.91375788,3605969.1816216684,2526.823098848955,0.09182900168902561,0.1368617182624543,0.0,,,,,,initial climb,,,2.0,1.8473883856618658
