,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,H2_fc,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time,H2_mass
0,23558.928,60.0,10.668,0.0,0.5117601935336419,60.0,0.0,1,0.17633868880182274,59.969279456360205,1.7507771012507178,0.11889207845856942,15689.108344427535,1.0,0.0,1.0,False,7.113027872803426e-08,47548.04595411976,3597344.2160289474,3597344.2160289474,2530.2462759720142,0.04139164393694089,0.13789708601705244,0.0,,,,,,,,,2.0,0.08278328787388178
1,23558.333456518594,60.04754679809359,27.163256228096433,118.86087044090434,1.0229351497824526,62.0,0.0,1,0.17651127824318483,59.969279456360205,1.7507329178688198,0.11888743767796689,15688.495942738371,1.0,0.0,1.0,False,7.102862004997364e-08,47527.791510814444,3598373.1338801393,3598373.1338801393,2530.152745878148,0.04134430939701685,0.13781554608048827,0.0,,,,,,initial climb,,,2.0,0.1654719066679155
2,23557.73959294355,60.095158738135765,43.661884423457835,237.81727747116136,1.5335244775906374,64.0,0.0,1,0.1766841363222041,59.969279456360205,1.750688785014029,0.11888280232374344,15687.884257119202,1.0,0.0,1.0,False,7.092731012836401e-08,47507.23670596792,3599384.545135871,3599384.545135871,2530.0431011189635,0.04129694322004564,0.13773269481367825,0.0,,,,,,initial climb,,,2.0,0.24806579310800678
3,23557.146409729303,60.142835495102055,60.16373088681618,356.8693731198592,2.043527803837108,66.0,0.0,1,0.17685726197114368,59.969279456360205,1.750644702720116,0.11887817239903649,15687.27328798404,1.0,0.0,1.0,False,7.082634947272237e-08,47486.38237031733,3600378.4611466536,3600378.4611466536,2529.9173570128883,0.041249546864691226,0.13764853571617958,0.0,,,,,,initial climb,,,2.0,0.3305648868373892
4,23556.553907309328,60.19057674193423,76.66864183795695,476.01730872958154,2.5529447733535315,68.0,0.0,1,0.17703065411404711,59.969279456360205,1.7506006710192967,0.1188735479068202,15686.66303572535,1.0,0.0,1.0,False,7.072573857860169e-08,47465.22934652983,3601354.893949097,3601354.893949097,2529.7755295404645,0.041202121782989265,0.13756307233999357,0.0,,,,,,initial climb,,,2.0,0.41296913040336775
5,23555.962086096246,60.23838214954867,93.17646342186723,595.2612349508381,3.061775048841258,70.0,0.0,1,0.1772043116667598,59.969279456360205,1.7505566899422342,0.11886892884990577,15686.053500714104,1.0,0.0,1.0,False,7.062547792759876e-08,47443.778489130375,3602313.856264097,3602313.856264097,2529.6176353428737,0.04115466942025648,0.1374763082892578,0.0,,,,,,initial climb,,,2.0,0.4952784692438807
6,23555.37094648192,60.28625138684471,109.68704171488977,714.6013017365167,3.569960980872117,72.0,0.0,1,0.17737823353695054,59.969279456360205,1.7505127595180474,0.11886431523094243,15685.444683299913,1.0,0.0,1.0,False,7.052556798736334e-08,47417.12742856415,3602848.91375788,3603255.361494957,2529.1821580228084,0.04110255431775977,0.137367021024352,0.0,,,,,,initial climb,,,2.0,0.5774835778794002
7,23554.78055544125,60.33417675754957,126.19768754769815,834.0380088214615,4.0774296323833585,74.0,0.0,1,0.17755239186427868,59.969279456360205,1.7504688847239662,0.11885970757221541,15684.836652403994,1.0,0.0,1.0,False,7.042602446822236e-08,47383.95672280106,3602848.91375788,3604179.2832076135,2528.3982062572363,0.04104453999729082,0.13722949613916455,0.0,,,,,,initial climb,,,2.0,0.6595726578739818
8,23554.190997709746,60.38214851767632,142.7050200083374,953.571935031048,4.584183785062526,76.0,0.0,1,0.17772675132417237,59.969279456360205,1.7504250718570908,0.11885510653456224,15684.229495231093,1.0,0.0,1.0,False,7.032686698907498e-08,47350.73407154047,3602848.91375788,3605085.468816834,2527.6104196335473,0.04098675066231663,0.13709173084289836,0.0,,,,,,initial climb,,,2.0,0.741546159198615
9,23553.60227005574,60.4301665961332,159.20899658748422,1073.203177587154,5.090226216109977,78.0,0.0,1,0.17790131173283136,59.969279456360205,1.7503813206772616,0.11885051209226513,15683.623208387464,1.0,0.0,1.0,False,7.022809492719377e-08,47317.459463055486,3602848.91375788,3605973.958025982,2526.8187902524232,0.04092918594990939,0.13695372511483622,0.0,,,,,,initial climb,,,2.0,0.8234045310984338
10,23553.014369252793,60.47823092093753,175.70957464531602,1192.9318335685148,5.59555969822358,80.0,0.0,1,0.17807607290302682,59.969279456360205,1.750337630944707,0.1188459242196503,15683.017788485158,1.0,0.0,1.0,False,7.012970765772754e-08,47284.132886310195,3602848.91375788,3606844.7906685076,2526.0233102379584,0.0408718454959036,0.13681547893717044,0.0,,,,,,initial climb,,,2.0,0.905148222090241
11,23552.427292079687,60.52634141921176,192.2067114115486,1312.757999908848,6.100186999583439,82.0,0.0,1,0.17825103464408368,59.969279456360205,1.7502940024200417,0.11884134289108786,15682.41323214205,1.0,0.0,1.0,False,7.003170455370515e-08,47250.75433096481,3602848.91375788,3607698.0067077507,2525.223971738079,0.040814728934898216,0.13667699229502467,0.0,,,,,,initial climb,,,2.0,0.9867776799600375
12,23551.841035320456,60.57449801717947,208.70036398547833,1432.681773394969,6.604110883836645,84.0,0.0,1,0.1784261967618627,59.969279456360205,1.7502504348642711,0.11883676808099207,15681.809535981818,1.0,0.0,1.0,False,6.993408498603926e-08,47217.32378738095,3602848.91375788,3608533.6462367573,2524.4207669249945,0.04075783590025888,0.13653826517647716,0.0,,,,,,initial climb,,,2.0,1.0682933517605553
13,23551.255595764404,60.62270064016145,225.1904893360288,1552.7032506648986,7.1073341100820535,86.0,0.0,1,0.17860155905874306,59.969279456360205,1.7502069280387957,0.11883219976382203,15681.206696634046,1.0,0.0,1.0,False,6.983684832353013e-08,47183.841246626675,3602848.91375788,3609351.749478078,2523.6136879956107,0.04070116602412014,0.13639929757258226,0.0,,,,,,initial climb,,,2.0,1.1496956838087955
14,23550.67097020611,60.670949212571735,241.6770443018023,1672.8225282059623,7.609859432855095,88.0,0.0,1,0.17877712133360457,59.969279456360205,1.7501634817054026,0.11882763791408059,15680.604710734124,1.0,0.0,1.0,False,6.973999393286972e-08,47150.30670048174,3602848.91375788,3610152.3567835726,2522.802727171991,0.04064471893738776,0.13626008947739365,0.0,,,,,,initial climb,,,2.0,1.230985121683571
15,23550.08715544546,60.719243657913744,258.159985591136,1793.0397023528794,8.111689602112609,90.0,0.0,1,0.17895288338181023,59.969279456360205,1.7501200956262768,0.11882308250631553,15680.003574923354,1.0,0.0,1.0,False,6.96435211786455e-08,47116.720141442755,3602848.91375788,3610935.508634207,2521.9878767017785,0.04058849426974105,0.13612064088798612,0.0,,,,,,initial climb,,,2.0,1.3121621102230532
16,23549.504148287662,60.767583898776245,274.63926978216244,1913.3548692858467,8.61282736321771,92.0,0.0,1,0.17912884499518825,59.969279456360205,1.7500767695639983,0.11881853351511946,15679.403285848943,1.0,0.0,1.0,False,6.954742942334469e-08,47083.08156272831,3602848.91375788,3611701.245639835,2521.169128858649,0.040532491649635266,0.13598095180447825,0.0,,,,,,initial climb,,,2.0,1.3932270935223237
17,23548.921945543258,60.81596985682945,291.11485332287543,2033.7681250286105,9.113275456924681,94.0,0.0,1,0.17930500596201446,59.969279456360205,1.7500335032815435,0.1188139909151296,15678.803840163991,1.0,0.0,1.0,False,6.94517180273582e-08,47049.39095828433,3602848.91375788,3612449.6085389988,2520.3464759427475,0.04047671070430395,0.1358410222300556,0.0,,,,,,initial climb,,,2.0,1.4741805149309315
18,23548.340544028142,60.8644014528212,307.58669253120024,2154.279565446532,9.613036619363907,96.0,0.0,1,0.17948136606699508,59.969279456360205,1.7499902965422858,0.11880945468102821,15678.205234527557,1.0,0.0,1.0,False,6.935638634898505e-08,47015.6483227892,3602848.91375788,3613180.6381987045,2519.5199102811494,0.04042115105976145,0.13570085217099248,0.0,,,,,,initial climb,,,2.0,1.5550228170504543
19,23547.759940563585,60.91287860657286,324.05474359506877,2274.889286244644,10.112113582026819,98.0,0.0,1,0.1796579250912484,59.969279456360205,1.7499471491099972,0.11880492478754233,15677.607465604602,1.0,0.0,1.0,False,6.926143374443641e-08,46981.85365165902,3602848.91375788,3613894.375614202,2518.6894242283056,0.04036581234080533,0.13556044163667555,0.0,,,,,,initial climb,,,2.0,1.635754441732065
20,23547.18013197624,60.96140123697557,340.5189625724996,2395.597382965699,10.610509071750892,100.0,0.0,1,0.1798346828122875,59.969279456360205,1.7499040607488534,0.11880040120944477,15677.01053006611,1.0,0.0,1.0,False,6.91668595678402e-08,46948.00694105282,3602848.91375788,3614590.861908758,2517.8550101664787,0.04031069417101903,0.13541979063962567,0.0,,,,,,initial climb,,,2.0,1.7163758300741032
21,23546.601115098176,61.00996926198621,356.97930539168306,2516.403950988208,11.108225810704662,102.0,0.0,1,0.18001163900400252,59.969279456360205,1.749861031223429,0.11879588392155313,15676.414424588991,1.0,0.0,1.0,False,6.907266317124523e-08,46914.10818787792,3602848.91375788,3615270.1383334314,2517.0166605062295,0.04025579617277426,0.13527889919552166,0.0,,,,,,initial climb,,,2.0,1.7968874224196518
