,TP_total_temperature,TP_total_pressure
0,"[101325.00000061248, 101325.00000061248, 500.2298141636635, 684.8069131754396, 1422.1443156966898, 1255.693424846364, 1066.169019310085, 858.0576069072605, 858.0576069072605]","[101325.00000061248, 101325.00000061248, 522854.3005631023, 1316413.904734572, 1224264.931403152, 674819.6385918934, 308435.00744417444, 111719.93547444395, 111719.93547444395]"
1,"[101325.00088375736, 101325.00088375736, 500.2298144291061, 684.806913047385, 1422.1443126648398, 1255.6934221423357, 1066.1690169949852, 858.057604960645, 858.057604960645]","[101325.00088375736, 101325.00088375736, 522854.3020720874, 1316413.9057563797, 1224264.9323534332, 674819.6390461747, 308435.0076252359, 111719.9354892392, 111719.9354892392]"
2,"[101325.00344171592, 101325.00344171592, 500.2298152000244, 684.8069126803839, 1422.1443038973086, 1255.6934143227907, 1066.1690103001308, 858.0575993282912, 858.0575993282912]","[101325.00344171592, 101325.00344171592, 522854.3064492246, 1316413.9087381891, 1224264.935126516, 674819.6403736484, 308435.0081551042, 111719.93553241409, 111719.93553241409]"
3,"[101325.00767321122, 101325.00767321122, 500.22981647380936, 684.8069120704602, 1422.14428938356, 1255.6934013783448, 1066.1689992175063, 858.0575900067574, 858.0575900067574]","[101325.00767321122, 101325.00767321122, 522854.31368541316, 1316413.9136548007, 1224264.9396989648, 674819.6425611887, 308435.0090277138, 111719.93560360395, 111719.93560360395]"
4,"[101325.01357696678, 101325.01357696678, 500.22981825233023, 684.8069112220126, 1422.1442691430843, 1255.6933833263674, 1066.168983761964, 858.0575770051926, 858.0575770051926]","[101325.01357696678, 101325.01357696678, 522854.3237854777, 1316413.920528759, 1224264.946091746, 674819.6456207627, 308435.0102486792, 111719.935703135, 111719.935703135]"
5,"[101325.02115170611, 101325.02115170611, 500.22982053347613, 684.8069101319957, 1422.144243168681, 1255.6933601604474, 1066.168963928029, 858.0575603215535, 858.0575603215535]","[101325.02115170611, 101325.02115170611, 522854.3367418652, 1316413.929340168, 1224264.9542863562, 674819.6495420353, 308435.011813233, 111719.93583071916, 111719.93583071916]"
6,"[101325.03039615307, 101325.03039615307, 500.2298233181793, 684.8069088030559, 1422.144211473558, 1255.693331892356, 1066.168939725769, 858.0575399623546, 858.0575399623546]","[101325.03039615307, 101325.03039615307, 522854.35255648795, 1316413.9401015854, 1224264.9642944743, 674819.6543317245, 308435.0137245473, 111719.9359865384, 111719.9359865384]"
7,"[101325.04130903188, 101325.04130903188, 500.22982660503146, 684.8069072334619, 1422.1441740552239, 1255.6932985198775, 1066.168911153295, 858.0575159275271, 858.0575159275271]","[101325.04130903188, 101325.04130903188, 522854.3712239784, 1316413.952800606, 1224264.9761045636, 674819.6599834311, 308435.01597968617, 111719.9361704131, 111719.9361704131]"
8,"[101325.05388906672, 101325.05388906672, 500.22983039376504, 684.8069054236153, 1422.1441309188376, 1255.693260047613, 1066.1688782145457, 858.0574882202104, 858.0574882202104]","[101325.05388906672, 101325.05388906672, 522854.3927425172, 1316413.9674369907, 1224264.9897164013, 674819.6664971488, 308435.018578691, 111719.93638233976, 111719.93638233976]"
9,"[101325.06813498224, 101325.06813498224, 500.2298346842597, 684.8069033741932, 1422.1440820705443, 1255.6932164810407, 1066.1688409142089, 858.0574568439567, 858.0574568439567]","[101325.06813498224, 101325.06813498224, 522854.4171107426, 1316413.9840120678, 1224265.005131223, 674819.6738736945, 308435.0215219861, 111719.93662233761, 111719.93662233761]"
10,"[101325.08404550329, 101325.08404550329, 500.229839476775, 684.8069010865835, 1422.1440275190332, 1255.693167827907, 1066.1687992589118, 858.0574218033848, 858.0574218033848]","[101325.08404550329, 101325.08404550329, 522854.4443284747, 1316414.0025312179, 1224265.0223540326, 674819.6821160164, 308435.02481098776, 111719.93689048447, 111719.93689048447]"
11,"[101325.10161935494, 101325.10161935494, 500.22984476961, 684.8068985585066, 1422.1439672598492, 1255.6931140842462, 1066.1687532452697, 858.0573830976025, 858.0573830976025]","[101325.10161935494, 101325.10161935494, 522854.4743894369, 1316414.0229789147, 1224265.0413703907, 674819.691216073, 308435.0284419966, 111719.93718655565, 111719.93718655565]"
12,"[101325.12085526239, 101325.12085526239, 500.2298505626734, 684.8068957906938, 1422.1439012993294, 1255.6930552557087, 1066.1687028781182, 858.0573407302423, 858.0573407302423]","[101325.12085526239, 101325.12085526239, 522854.5072923591, 1316414.045356798, 1224265.0621818223, 674819.701174847, 308435.0324155139, 111719.93751057495, 111719.93751057495]"
13,"[101325.14175195136, 101325.14175195136, 500.22985685625446, 684.8068927845875, 1422.1438296463587, 1255.6929913502147, 1066.1686481642325, 858.0572947060049, 858.0572947060049]","[101325.14175195136, 101325.14175195136, 522854.5430371535, 1316414.0696705603, 1224265.0847936212, 674819.7119954491, 308435.03673303133, 111719.93786262462, 111719.93786262462]"
14,"[101325.1643081475, 101325.1643081475, 500.2298636499983, 684.8068895404259, 1422.1437523055058, 1255.6929223718384, 1066.1685891071006, 858.0572450277808, 858.0572450277808]","[101325.1643081475, 101325.1643081475, 522854.58162173035, 1316414.0959190303, 1224265.1092046981, 674819.7236773822, 308435.0413943617, 111719.93824268771, 111719.93824268771]"
15,"[101325.18852257694, 101325.18852257694, 500.2298709435215, 684.806886058393, 1422.1436692811446, 1255.6928483244806, 1066.1685257100623, 858.0571916983791, 858.0571916983791]","[101325.18852257694, 101325.18852257694, 522854.6230439108, 1316414.1241007277, 1224265.135413677, 674819.736219988, 308435.0463992424, 111719.93865074289, 111719.93865074289]"
16,"[101325.2143939659, 101325.2143939659, 500.2298787350937, 684.8068823361541, 1422.1435805686165, 1255.692769203995, 1066.168457969579, 858.0571347168213, 858.0571347168213]","[101325.2143939659, 101325.2143939659, 522854.6672973283, 1316414.1541998147, 1224265.1634058277, 674819.7496150626, 308435.0517438986, 111719.93908656081, 111719.93908656081]"
17,"[101325.24192104094, 101325.24192104094, 500.2298870258534, 684.8068783767394, 1422.1434861824982, 1255.6926850233733, 1066.168385896761, 858.0570740901944, 858.0570740901944]","[101325.24192104094, 101325.24192104094, 522854.71438453655, 1316414.1862310362, 1224265.1931948636, 674819.7638704751, 308435.05743203685, 111719.93955035497, 111719.93955035497]"
18,"[101325.27110252889, 101325.27110252889, 500.2298958150657, 684.8068741796757, 1422.1433861248058, 1255.6925957844148, 1066.1683094931518, 858.0570098203181, 858.0570098203181]","[101325.27110252889, 101325.27110252889, 522854.76430226513, 1316414.2201891672, 1224265.2247759255, 674819.7789835976, 308435.0634624779, 111719.94004204975, 111719.94004204975]"
19,"[101325.30193715669, 101325.30193715669, 500.2299051016739, 684.8068697438874, 1422.1432803953942, 1255.692501486995, 1066.16822875865, 858.0569419081058, 858.0569419081058]","[101325.30193715669, 101325.30193715669, 522854.81704624207, 1316414.2560655484, 1224265.25814096, 674819.7949499999, 308435.069833203, 111719.94056151975, 111719.94056151975]"
20,"[101325.33442365172, 101325.33442365172, 500.2299148862894, 684.806865071419, 1422.1431690053034, 1255.6924021409536, 1066.1681437016728, 858.056870359161, 858.056870359161]","[101325.33442365172, 101325.33442365172, 522854.87261738343, 1316414.293869308, 1224265.2932984566, 674819.8117745968, 308435.07654654497, 111719.94110889701, 111719.94110889701]"
21,"[101325.36856074136, 101325.36856074136, 500.22992516852923, 684.8068601624544, 1422.1430519589037, 1255.6922977501888, 1066.1680543255566, 858.0567951762906, 858.0567951762906]","[101325.36856074136, 101325.36856074136, 522854.93101351213, 1316414.333598965, 1224265.3302470376, 674819.8294567311, 308435.0836022403, 111719.94168416019, 111719.94168416019]"
22,"[101325.4043471535, 101325.4043471535, 500.2299359461367, 684.8068550136738, 1422.1429292480018, 1255.6921883074046, 1066.167960624071, 858.0567163570331, 858.0567163570331]","[101325.4043471535, 101325.4043471535, 522854.9922266265, 1316414.375233069, 1224265.3689667543, 674819.8479852482, 308435.09099514125, 111719.94228699889, 111719.94228699889]"
23,"[101325.44178161607, 101325.44178161607, 500.2299472206602, 684.8068496288735, 1422.142800889918, 1255.6920738280364, 1066.1678626104149, 858.0566339096247, 858.0566339096247]","[101325.44178161607, 101325.44178161607, 522855.05626055604, 1316414.4187907353, 1224265.4094753838, 674819.8673703123, 308435.0987300226, 111719.94291768967, 111719.94291768967]"
24,"[101325.4808628574, 101325.4808628574, 500.22995899136527, 684.8068440075797, 1422.1426668866616, 1255.6919543138788, 1066.1677602861282, 858.0565478358814, 858.0565478358814]","[101325.4808628574, 101325.4808628574, 522855.12311203167, 1316414.4642667365, 1224265.451768065, 674819.8876092968, 308435.1068057062, 111719.94357615686, 111719.94357615686]"
25,"[101325.52158960597, 101325.52158960597, 500.22997125810275, 684.8068381504138, 1422.1425272441697, 1255.6918297702252, 1066.1676536557407, 858.0564581392666, 858.0564581392666]","[101325.52158960597, 101325.52158960597, 522855.1927796058, 1316414.5116620902, 1224265.495845744, 674819.9087028544, 308435.11522253876, 111719.94426241503, 111719.94426241503]"
26,"[101325.56396059047, 101325.56396059047, 500.22998401914344, 684.8068320550419, 1422.1423819577815, 1255.691700192927, 1066.1675427157118, 858.0563648188, 858.0563648188]","[101325.56396059047, 101325.56396059047, 522855.26525691635, 1316414.5609609643, 1224265.5416936968, 674819.9306427841, 308435.1239767472, 111719.94497623538, 111719.94497623538]"
27,"[101325.60797454012, 101325.60797454012, 500.22999727562615, 684.8068257244931, 1422.142231042063, 1255.6915655949665, 1066.1674274771437, 858.0562678815617, 858.0562678815617]","[101325.60797454012, 101325.60797454012, 522855.34054651996, 1316414.6121781033, 1224265.5893256362, 674819.9534369549, 308435.13307203824, 111719.94571783114, 111719.94571783114]"
28,"[101325.653630184, 101325.653630184, 500.2300110261142, 684.8068191569805, 1422.1420744943152, 1255.6914259739426, 1066.1673079379898, 858.0561673273934, 858.0561673273934]","[101325.653630184, 101325.653630184, 522855.4186429658, 1316414.6653007956, 1224265.63872974, 674819.9770788051, 308435.1425054008, 111719.94648701818, 111719.94648701818]"
29,"[101325.70092625174, 101325.70092625174, 500.2300252706054, 684.8068123533994, 1422.141912321453, 1255.69128133602, 1066.1671841035245, 858.0560631601676, 858.0560631601676]","[101325.70092625174, 101325.70092625174, 522855.4995452623, 1316414.7203316204, 1224265.6899084072, 674820.0015698085, 308435.1522775651, 111719.94728383409, 111719.94728383409]"
30,"[101325.74986147307, 101325.74986147307, 500.2300400092726, 684.8068053149724, 1422.1417445315658, 1255.6911316884105, 1066.1670559799184, 858.0559553842493, 858.0559553842493]","[101325.74986147307, 101325.74986147307, 522855.583252964, 1316414.777275025, 1224265.7428657732, 674820.0269124216, 308435.16238971875, 111719.94810834294, 111719.94810834294]"
31,"[101325.80043457805, 101325.80043457805, 500.2300552415283, 684.8067980415001, 1422.1415711276418, 1255.6909770337797, 1066.1669235694549, 858.055844001864, 858.055844001864]","[101325.80043457805, 101325.80043457805, 522855.66976325976, 1316414.8361273468, 1224265.7975984325, 674820.0531048387, 308435.1728410642, 111719.94896049194, 111719.94896049194]"
32,"[101325.85264429686, 101325.85264429686, 500.23007096611195, 684.8067905315238, 1422.1413921081569, 1255.6908173707748, 1066.166786870983, 858.0557290133459, 858.0557290133459]","[101325.85264429686, 101325.85264429686, 522855.7590712463, 1316414.8968777482, 1224265.8540963058, 674820.0801414836, 308435.18362905004, 111719.94984012416, 111719.94984012416]"
33,"[101325.90648936012, 101325.90648936012, 500.2300871831678, 684.8067827862126, 1422.1412074810034, 1255.6906527064307, 1066.1666458905217, 858.0556104229759, 858.0556104229759]","[101325.90648936012, 101325.90648936012, 522855.8511763892, 1316414.9595303696, 1224265.9123632438, 674820.1080246511, 308435.1947547879, 111719.9507472995, 111719.9507472995]"
34,"[101325.96196849865, 101325.96196849865, 500.23010389245934, 684.8067748060224, 1422.1410172515214, 1255.6904830455094, 1066.1665006321468, 858.055488233966, 858.055488233966]","[101325.96196849865, 101325.96196849865, 522855.9460769699, 1316415.0240852898, 1224265.9723993195, 674820.1367545013, 308435.20621839626, 111719.95168201918, 111719.95168201918]"
35,"[101326.01908044348, 101326.01908044348, 500.23012109345757, 684.806766590863, 1422.140821423089, 1255.690308391025, 1066.1663510984401, 858.0553624487046, 858.0553624487046]","[101326.01908044348, 101326.01908044348, 522856.04377036094, 1316415.0905394726, 1224266.0342017096, 674820.166329558, 308435.21801923163, 111719.95264423917, 111719.95264423917]"
36,"[101326.07782392576, 101326.07782392576, 500.2301387865997, 684.8067581424508, 1422.1406200055603, 1255.6901287517605, 1066.1661972969148, 858.0552330722961, 858.0552330722961]","[101326.07782392576, 101326.07782392576, 522856.14425693837, 1316415.1589001773, 1224266.097777165, 674820.1967537542, 308435.23015916866, 111719.95363406441, 111719.95363406441]"
37,"[101326.13819767725, 101326.13819767725, 500.2301569696598, 684.8067494575204, 1422.1404129909301, 1255.6899441205883, 1066.1660392214833, 858.055100102355, 858.055100102355]","[101326.13819767725, 101326.13819767725, 522856.24752879824, 1316415.2291462703, 1224266.1631060315, 674820.2280161037, 308435.2426331371, 111719.95465118918, 111719.95465118918]"
38,"[101326.20020042965, 101326.20020042965, 500.230175644216, 684.8067405399221, 1422.1402003967037, 1255.6897545131083, 1066.1658768854859, 858.0549635471939, 858.0549635471939]","[101326.20020042965, 101326.20020042965, 522856.3535898659, 1316415.3012971804, 1224266.2302063778, 674820.2601269345, 308435.2554459881, 111719.95569589469, 111719.95569589469]"
39,"[101326.26383091511, 101326.26383091511, 500.23019480856937, 684.8067313873764, 1422.1399822184069, 1255.6895599253385, 1066.165710285524, 858.054823405908, 858.054823405908]","[101326.26383091511, 101326.26383091511, 522856.4624338757, 1316415.3753373902, 1224266.299063773, 674820.2930782115, 308435.268594025, 111719.95676795625, 111719.95676795625]"
40,"[101326.32908786583, 101326.32908786583, 500.2302144629226, 684.8067220011607, 1422.1397584643196, 1255.6893603646597, 1066.1655394279123, 858.0546796829407, 858.0546796829407]","[101326.32908786583, 101326.32908786583, 522856.57406047604, 1316415.4512716613, 1224266.3696826452, 674820.3268725557, 308435.28207851195, 111719.95786744289, 111719.95786744289]"
41,"[101326.39597001449, 101326.39597001449, 500.2302346061626, 684.8067123800901, 1422.1395291338931, 1255.6891558305877, 1066.165364312242, 858.0545323790333, 858.0545323790333]","[101326.39597001449, 101326.39597001449, 522856.6884652241, 1316415.5290907223, 1224266.4420543718, 674820.3615052137, 308435.29589727946, 111719.95899422039, 111719.95899422039]"
42,"[101326.46447609396, 101326.46447609396, 500.2302552392529, 684.8067025268654, 1422.1392942405075, 1255.688946335047, 1066.1651849487116, 858.0543815007672, 858.0543815007672]","[101326.46447609396, 101326.46447609396, 522856.8056501343, 1316415.6088074467, 1224266.5161909254, 674820.3969830693, 308435.3100535761, 111719.96014847491, 111719.96014847491]"
43,"[101326.53460483723, 101326.53460483723, 500.2302763607877, 684.806692439754, 1422.1390537816485, 1255.6887318758015, 1066.1650013354154, 858.0542270480593, 858.0542270480593]","[101326.53460483723, 101326.53460483723, 522856.92560985306, 1316415.6904094394, 1224266.5920807787, 674820.4332997274, 308435.3245444686, 111719.96133002719, 111719.96133002719]"
44,"[101326.6063549778, 101326.6063549778, 500.2302979705895, 684.8066821193221, 1422.1388077630434, 1255.6885124579583, 1066.1648134767236, 858.0540690242818, 858.0540690242818]","[101326.6063549778, 101326.6063549778, 522857.0483428486, 1316415.7738974104, 1224266.6697245918, 674820.4704556802, 308435.33937022934, 111719.96253888754, 111719.96253888754]"
45,"[101326.67972524915, 101326.67972524915, 500.23032006827685, 684.8066715657529, 1422.1385561890447, 1255.688288085399, 1066.1646213759598, 858.0539074322307, 858.0539074322307]","[101326.67972524915, 101326.67972524915, 522857.17384695215, 1316415.8592698833, 1224266.7491209914, 674820.5084502699, 308435.3545305959, 111719.96377503446, 111719.96377503446]"
46,"[101326.75471438527, 101326.75471438527, 500.23034265378965, 684.8066607798315, 1422.1382990661634, 1255.688058763929, 1066.1644250380918, 858.0537422756065, 858.0537422756065]","[101326.75471438527, 101326.75471438527, 522857.30212099676, 1316415.9465288173, 1224266.8302718, 674820.5472846453, 308435.37002614705, 111719.9650384963, 111719.9650384963]"
47,"[101326.83132112023, 101326.83132112023, 500.230365726512, 684.8066497613027, 1422.1380363971793, 1255.6878244960285, 1066.1642244652455, 858.0535735565454, 858.0535735565454]","[101326.83132112023, 101326.83132112023, 522857.4331620861, 1316416.0356702383, 1224266.9131733216, 674820.5869568364, 308435.3858560096, 111719.96632921569, 111719.96632921569]"
48,"[101326.90954418854, 101326.90954418854, 500.23038928609174, 684.8066385104047, 1422.1377681866416, 1255.687585285755, 1066.1640196608937, 858.0534012779251, 858.0534012779251]","[101326.90954418854, 101326.90954418854, 522857.5669681449, 1316416.1266929896, 1224266.9978244803, 674820.6274663542, 308435.4020199984, 111719.96764717567, 111719.96764717567]"
49,"[101326.98938232474, 101326.98938232474, 500.2304133314449, 684.8066270260068, 1422.137494434189, 1255.6873411327908, 1066.163810624771, 858.0532254405645, 858.0532254405645]","[101326.98938232474, 101326.98938232474, 522857.70353482175, 1316416.219588106, 1224267.0842169386, 674820.668808606, 308435.4185160204, 111719.96899224674, 111719.96899224674]"
50,"[101327.07083426388, 101327.07083426388, 500.23043786362365, 684.8066153109735, 1422.1372151537862, 1255.6870920495817, 1066.1635973675209, 858.0530460512887, 858.0530460512887]","[101327.07083426388, 101327.07083426388, 522857.84286440903, 1316416.314369403, 1224267.1723635448, 674820.7109909711, 308435.4353475538, 111719.97036462867, 111719.97036462867]"
51,"[101327.15389874109, 101327.15389874109, 500.2304628810472, 684.8066033632442, 1422.1369303417362, 1255.6868380328374, 1066.1633798863363, 858.0528631095176, 858.0528631095176]","[101327.15389874109, 101327.15389874109, 522857.98495100974, 1316416.411022614, 1224267.2622510311, 674820.7540060689, 308435.45251120673, 111719.9717641151, 111719.9717641151]"
52,"[101327.23857449192, 101327.23857449192, 500.23048838371403, 684.8065911837128, 1422.1366400049376, 1255.6865790887089, 1066.1631581864806, 858.0526766191133, 858.0526766191133]","[101327.23857449192, 101327.23857449192, 522858.1297936407, 1316416.509550322, 1224267.3538817996, 674820.7978553773, 308435.4700077107, 111719.97319074317, 111719.97319074317]"
53,"[101327.32486025195, 101327.32486025195, 500.23051437171137, 684.8065787734383, 1422.1363441508774, 1255.6863152238705, 1066.1629322736642, 858.052486584185, 858.052486584185]","[101327.32486025195, 101327.32486025195, 522858.27739159286, 1316416.6099560482, 1224267.4472591248, 674820.8425408645, 308435.4878380254, 111719.97464456406, 111719.97464456406]"
54,"[101327.41275475724, 101327.41275475724, 500.2305408439559, 684.8065661312902, 1422.1360427791942, 1255.6860464380043, 1066.1627021476204, 858.0522930055502, 858.0522930055502]","[101327.41275475724, 101327.41275475724, 522858.4277405182, 1316416.7122308323, 1224267.5423746742, 674820.8880579404, 308435.50600005744, 111719.97612544792, 111719.97612544792]"
55,"[101327.50225674408, 101327.50225674408, 500.23056780024154, 684.8065532577792, 1422.1357358954085, 1255.685772736033, 1066.1624678125631, 858.0520958864931, 858.0520958864931]","[101327.50225674408, 101327.50225674408, 522858.5808387969, 1316416.816375072, 1224267.639228817, 674820.934406933, 308435.5244940041, 111719.97763340076, 111719.97763340076]"
56,"[101327.59336494886, 101327.59336494886, 500.23059524015827, 684.8065401530339, 1422.1354235036708, 1255.685494121658, 1066.162229271661, 858.0518952297233, 858.0518952297233]","[101327.59336494886, 101327.59336494886, 522858.7366841744, 1316416.9223869843, 1224267.7378198956, 674820.9815870221, 308435.5433195262, 111719.97916839652, 111719.97916839652]"
57,"[101327.68607810856, 101327.68607810856, 500.2306231634419, 684.8065268174556, 1422.1351056091091, 1255.6852105994528, 1066.1619865288296, 858.0516910383595, 858.0516910383595]","[101327.68607810856, 101327.68607810856, 522858.8952748508, 1316417.030266345, 1224267.838147701, 674821.0295982105, 308435.5624766693, 111719.98073043203, 111719.98073043203]"
58,"[101327.78039496005, 101327.78039496005, 500.2306515702967, 684.8065132523216, 1422.1347822199912, 1255.6849221767873, 1066.1617395903731, 858.0514833168374, 858.0514833168374]","[101327.78039496005, 101327.78039496005, 522859.05661048216, 1316417.140017921, 1224267.9402166668, 674821.0784431202, 308435.5819666971, 111719.98231957626, 111719.98231957626]"
59,"[101327.87631424076, 101327.87631424076, 500.23068045887896, 684.8064994550788, 1422.1344533308506, 1255.6846288487952, 1066.161488452138, 858.0512720638338, 858.0512720638338]","[101327.87631424076, 101327.87631424076, 522859.22068435705, 1316417.2516246454, 1224268.0440109202, 674821.1281129011, 308435.60178553354, 111719.98393558235, 111719.98393558235]"
60,"[101327.97383468834, 101327.97383468834, 500.23070983032926, 684.8064854287553, 1422.1341189562315, 1255.6843306284388, 1066.161233125209, 858.0510572864152, 858.0510572864152]","[101327.97383468834, 101327.97383468834, 522859.38749904395, 1316417.3651012683, 1224268.1495441797, 674821.1786154232, 308435.62193688547, 111719.98557866352, 111719.98557866352]"
61,"[101328.07295504044, 101328.07295504044, 500.23073968315504, 684.8064711714547, 1422.1337790930206, 1255.6840275129482, 1066.1609736072244, 858.0508389842445, 858.0508389842445]","[101328.07295504044, 101328.07295504044, 522859.5570489233, 1316417.4804344655, 1224268.256804053, 674821.2299438025, 308435.6424175923, 111719.98724862706, 111719.98724862706]"
62,"[101328.17367403541, 101328.17367403541, 500.23077001820417, 684.8064566856573, 1422.1334337537962, 1255.6837195135342, 1066.1607099077721, 858.0506171635643, 858.0506171635643]","[101328.17367403541, 101328.17367403541, 522859.72933565377, 1316417.5976358647, 1224268.3658013542, 674821.2821042683, 308435.6632305969, 111719.98894564126, 111719.98894564126]"
63,"[101328.27599041148, 101328.27599041148, 500.2308008337213, 684.8064419689745, 1422.13308293368, 1255.6834066258546, 1066.160442023146, 858.0503918232968, 858.0503918232968]","[101328.27599041148, 101328.27599041148, 522859.9043527993, 1316417.7166893384, 1224268.4765210848, 674821.3350884632, 308435.68437205325, 111719.99066947271, 111719.99066947271]"
64,"[101328.37990290737, 101328.37990290737, 500.23083212967697, 684.8064270222458, 1422.1327266393666, 1255.6830888558777, 1066.160169958453, 858.0501629672169, 858.0501629672169]","[101328.37990290737, 101328.37990290737, 522860.08209929074, 1316417.8375971615, 1224268.5889653603, 674821.3888977013, 308435.7058426155, 111719.99242015435, 111719.99242015435]"
65,"[101328.48541026209, 101328.48541026209, 500.23086390636365, 684.8064118469119, 1422.1323648797038, 1255.6827662114906, 1066.1598937204403, 858.0499306000025, 858.0499306000025]","[101328.48541026209, 101328.48541026209, 522860.2625750597, 1316417.9603650358, 1224268.7031394835, 674821.4435350967, 308435.72764377727, 111719.9941977686, 111719.9941977686]"
66,"[101328.59251121471, 101328.59251121471, 500.230896163342, 684.8063964430457, 1422.1319976586374, 1255.682438696213, 1066.1596133121222, 858.0496947242752, 858.0496947242752]","[101328.59251121471, 101328.59251121471, 522860.4457777631, 1316418.0849908665, 1224268.819041506, 674821.4989996675, 308435.7497751255, 111719.99600228517, 111719.99600228517]"
67,"[101328.70120450479, 101328.70120450479, 500.23092889909117, 684.8063808086966, 1422.1316249728557, 1255.6821063070984, 1066.1593287309847, 858.0494553396142, 858.0494553396142]","[101328.70120450479, 101328.70120450479, 522860.6317016952, 1316418.2114610241, 1224268.9366587526, 674821.5552843688, 308435.7722334233, 111719.99783350693, 111719.99783350693]"
68,"[101328.81148887209, 101328.81148887209, 500.230962115132, 684.8063649476024, 1422.1312468394428, 1255.681769059372, 1066.1590399900485, 858.0492124541497, 858.0492124541497]","[101328.81148887209, 101328.81148887209, 522860.820350608, 1316418.3397943084, 1224269.0560087068, 674821.6123991996, 308435.7950233697, 111719.99969170564, 111719.99969170564]"
69,"[101328.92336305654, 101328.92336305654, 500.230995809008, 684.8063488560628, 1422.1308632488108, 1255.6814269444951, 1066.1587470820193, 858.0489660648286, 858.0489660648286]","[101328.92336305654, 101328.92336305654, 522861.0117158858, 1316418.4699671126, 1224269.1770694149, 674821.6703318709, 308435.818139287, 111720.00157654006, 111720.00157654006]"
70,"[101329.03682579857, 101329.03682579857, 500.23102998150836, 684.8063325364469, 1422.1304742131374, 1255.6810799733219, 1066.1584500161812, 858.0487161777245, 858.0487161777245]","[101329.03682579857, 101329.03682579857, 522861.20579900715, 1316418.6019904385, 1224269.2998511079, 674821.7290882833, 308435.84158396575, 111720.00348816918, 111720.00348816918]"
71,"[101329.15187583867, 101329.15187583867, 500.23106463181495, 684.806315988118, 1422.1300797338172, 1255.6807281470985, 1066.1581487936041, 858.0484627943879, 858.0484627943879]","[101329.15187583867, 101329.15187583867, 522861.40259645117, 1316418.7358581447, 1224269.4243480747, 674821.7886653264, 308435.8653560011, 111720.00542650407, 111720.00542650407]"
72,"[101329.26851191772, 101329.26851191772, 500.23109976013245, 684.8062992123519, 1422.129679819105, 1255.680371473184, 1066.1578434205844, 858.0482059192473, 858.0482059192473]","[101329.26851191772, 101329.26851191772, 522861.6021078788, 1316418.8715749986, 1224269.5505647487, 674821.8490656256, 308435.8894566589, 111720.00739161385, 111720.00739161385]"
73,"[101329.38673277674, 101329.38673277674, 500.2311353659058, 684.8062822090034, 1422.1292744721584, 1255.6800099543957, 1066.1575338995356, 858.0479455545932, 858.0479455545932]","[101329.38673277674, 101329.38673277674, 522861.8043305873, 1316419.0091376635, 1224269.6784980271, 674821.9102875444, 308435.91388522106, 111720.00938345023, 111720.00938345023]"
74,"[101329.50653715726, 101329.50653715726, 500.231171448345, 684.806264977488, 1422.1288636945596, 1255.679643592147, 1066.1572202316709, 858.0476817020545, 858.0476817020545]","[101329.50653715726, 101329.50653715726, 522862.0092611455, 1316419.1485403017, 1224269.8081424807, 674821.9723281321, 308435.9386403573, 111720.01140192864, 111720.01140192864]"
75,"[101329.62792380092, 101329.62792380092, 500.2312080068371, 684.8062475175517, 1422.1284474890751, 1255.6792723889068, 1066.1569024191062, 858.047414363758, 858.047414363758]","[101329.62792380092, 101329.62792380092, 522862.21689667145, 1316419.2897789574, 1224269.9394944303, 674822.0351854296, 308435.96372119855, 111720.01344699181, 111720.01344699181]"
76,"[101329.75089144956, 101329.75089144956, 500.231245042055, 684.8062298313455, 1422.1280258670936, 1255.678896354826, 1066.156580470524, 858.0471435454446, 858.0471435454446]","[101329.75089144956, 101329.75089144956, 522862.42723828205, 1316419.4328633863, 1224270.0725629493, 674822.0988646809, 308435.98913023004, 111720.01551878097, 111720.01551878097]"
77,"[101329.87543884548, 101329.87543884548, 500.2312825530925, 684.806211918067, 1422.1275988294149, 1255.6785154906213, 1066.156254386542, 858.0468692484153, 858.0468692484153]","[101329.87543884548, 101329.87543884548, 522862.64028218505, 1316419.5777865113, 1224270.2073414556, 674822.1633622845, 308436.0148658187, 111720.01761719369, 111720.01761719369]"
78,"[101330.00156473112, 101330.00156473112, 500.2313205395703, 684.8061937778988, 1422.1271663803682, 1255.6781298001538, 1066.1559241704663, 858.0465914754512, 858.0465914754512]","[101330.00156473112, 101330.00156473112, 522862.85602622555, 1316419.7245468649, 1224270.3438285843, 674822.2286775883, 308436.0409277041, 111720.01974220871, 111720.01974220871]"
79,"[101330.12926784939, 101330.12926784939, 500.23135900116733, 684.8061754111325, 1422.126728524673, 1255.6777392876322, 1066.1555898258996, 858.0463102294963, 858.0463102294963]","[101330.12926784939, 101330.12926784939, 522863.0744684308, 1316419.8731436061, 1224270.4820235537, 674822.2948102673, 308436.06731577823, 111720.02189381386, 111720.02189381386]"
80,"[101330.25854694315, 101330.25854694315, 500.23139793686096, 684.8061568167473, 1422.1262852623445, 1255.6773439530743, 1066.1552513528627, 858.0460255115224, 858.0460255115224]","[101330.25854694315, 101330.25854694315, 522863.29560464626, 1316420.0235684107, 1224270.621918622, 674822.3617560652, 308436.09402810375, 111720.0240718887, 111720.0240718887]"
