,TP_total_temperature,TP_total_pressure
0,"[101325.00000061248, 101325.00000061248, 500.2298141636635, 684.8069131754396, 1422.1443156966898, 1255.693424846364, 1066.169019310085, 858.0576069072605, 858.0576069072605]","[101325.00000061248, 101325.00000061248, 522854.3005631023, 1316413.904734572, 1224264.931403152, 674819.6385918934, 308435.00744417444, 111719.93547444395, 111719.93547444395]"
1,"[101325.00075218009, 101325.00075218009, 500.22981438968924, 684.8069130667079, 1422.144313117423, 1255.6934225459822, 1066.169017340573, 858.0576052510332, 858.0576052510332]","[101325.00075218009, 101325.00075218009, 522854.3018476742, 1316413.9056055362, 1224264.9322131488, 674819.6389792251, 308435.00759860105, 111719.93548705505, 111719.93548705505]"
2,"[101325.00292280236, 101325.00292280236, 500.2298150432963, 684.8069127542028, 1422.144305673646, 1255.6934159070643, 1066.16901165654, 858.0576004699342, 858.0576004699342]","[101325.00292280236, 101325.00292280236, 522854.30556021794, 1316413.9081296907, 1224264.9345606123, 674819.6401024614, 308435.00804673287, 111719.93552360336, 111719.93552360336]"
3,"[101325.00651148254, 101325.00651148254, 500.2298161244773, 684.8069122386158, 1422.1442933707406, 1255.6934049344081, 1066.169002262092, 858.057592566982, 858.057592566982]","[101325.00651148254, 101325.00651148254, 522854.3116999386, 1316413.9123089984, 1224264.9384473686, 674819.641962727, 308435.00878912816, 111719.9355841174, 111719.9355841174]"
4,"[101325.01151722403, 101325.01151722403, 500.22981763164415, 684.8069115176816, 1422.144276203489, 1255.6933896233681, 1066.168989153262, 858.0575815407511, 858.0575815407511]","[101325.01151722403, 101325.01151722403, 522854.32026112726, 1316413.9181285684, 1224264.9438595688, 674819.6445522894, 308435.0098222218, 111719.93566838153, 111719.93566838153]"
5,"[101325.0179390306, 101325.0179390306, 500.2298195661358, 684.8069105946086, 1422.1442541862975, 1255.6933699867825, 1066.1689723410277, 858.0575673980444, 858.0575673980444]","[101325.0179390306, 101325.0179390306, 522854.3312471754, 1316413.9256047155, 1224264.9508123854, 674819.647879815, 308435.0111500817, 111719.93577663193, 111719.93577663193]"
6,"[101325.02577590606, 101325.02577590606, 500.22982192654007, 684.8069094674605, 1422.1442273151267, 1255.693346021056, 1066.168951822321, 858.0575501379296, 858.0575501379296]","[101325.02577590606, 101325.02577590606, 522854.3446529215, 1316413.9347244247, 1224264.959293715, 674819.6519385595, 308435.0127696038, 111719.93590868021, 111719.93590868021]"
7,"[101325.0350268544, 101325.0350268544, 500.22982471243995, 684.8069081361617, 1422.144195592608, 1255.693317728536, 1066.1689275991523, 858.0575297622726, 858.0575297622726]","[101325.0350268544, 101325.0350268544, 522854.3604762977, 1316413.9454852892, 1224264.969301319, 674819.6567273496, 308435.0146802756, 111719.93606449153, 111719.93606449153]"
8,"[101325.04569087976, 101325.04569087976, 500.2298279244135, 684.8069066024979, 1422.1441590280435, 1255.693285117513, 1066.1688996786122, 858.0575062757346, 858.0575062757346]","[101325.04569087976, 101325.04569087976, 522854.37871832994, 1316413.957895511, 1224264.9808428253, 674819.662250589, 308435.0168841811, 111719.93624418454, 111719.93624418454]"
9,"[101325.0577669864, 101325.0577669864, 500.22983156154646, 684.8069048654635, 1422.1441176207306, 1255.6932481873644, 1066.1688680601728, 858.0574796787838, 858.0574796787838]","[101325.0577669864, 101325.0577669864, 522854.39937540476, 1316413.9719473815, 1224264.993911065, 674819.6685043202, 308435.01937951247, 111719.93644764772, 111719.93644764772]"
10,"[101325.07125417906, 101325.07125417906, 500.22983562427027, 684.8069029265694, 1422.144071378988, 1255.6932069455052, 1066.1688327501768, 858.0574499756689, 858.0574499756689]","[101325.07125417906, 101325.07125417906, 522854.4224480937, 1316413.987647541, 1224265.0085122134, 674819.675492127, 308435.02216797264, 111719.93667497717, 111719.93667497717]"
11,"[101325.08615146222, 101325.08615146222, 500.22984011061726, 684.8069007828396, 1422.1440202950457, 1255.6931613850156, 1066.1687937427132, 858.0574171638943, 858.0574171638943]","[101325.08615146222, 101325.08615146222, 522854.4479295069, 1316414.004977047, 1224265.0246286537, 674819.6832041459, 308435.02524500404, 111719.93692589877, 111719.93692589877]"
12,"[101325.10245784085, 101325.10245784085, 500.2298450219264, 684.8068984374826, 1422.1439643833069, 1255.6931115187315, 1066.168751048758, 858.05738125026, 858.05738125026]","[101325.10245784085, 101325.10245784085, 522854.47582303785, 1316414.0239522145, 1224265.0422755596, 674819.6916490461, 308435.0286146763, 111719.93720064854, 111719.93720064854]"
13,"[101325.12017231998, 101325.12017231998, 500.2298503571664, 684.8068958892735, 1422.1439036422803, 1255.6930573453271, 1066.1687046671827, 858.0573422349025, 858.0573422349025]","[101325.12017231998, 101325.12017231998, 522854.5061247092, 1316414.044564086, 1224265.0614446, 674819.7008222123, 308435.032274876, 111719.93749909695, 111719.93749909695]"
14,"[101325.13929390484, 101325.13929390484, 500.2298561163596, 684.8068931389575, 1422.1438380775378, 1255.6929988697702, 1066.1686546022374, 858.0573001209191, 858.0573001209191]","[101325.13929390484, 101325.13929390484, 522854.5388338205, 1316414.066814937, 1224265.0821378913, 674819.7107249337, 308435.0362262369, 111719.93782127675, 111719.93782127675]"
15,"[101325.15982160086, 101325.15982160086, 500.2298622991475, 684.8068901865685, 1422.1437676920993, 1255.692936094754, 1066.1686008562287, 858.0572549103373, 858.0572549103373]","[101325.15982160086, 101325.15982160086, 522854.5739484871, 1316414.0907029842, 1224265.1043537755, 674819.7213563655, 308435.0404684002, 111719.93816716227, 111719.93816716227]"
16,"[101325.18175441347, 101325.18175441347, 500.22986890438216, 684.8068870306626, 1422.1436924836864, 1255.6928690182524, 1066.1685434274286, 858.0572066029624, 858.0572066029624]","[101325.18175441347, 101325.18175441347, 522854.61146436894, 1316414.116218023, 1224265.1280827615, 674819.7327112396, 308435.04499894765, 111719.93853660584, 111719.93853660584]"
17,"[101325.20509134846, 101325.20509134846, 500.229875933081, 684.8068836738464, 1422.1436124645447, 1255.6927976511784, 1066.1684823251703, 858.0571552046905, 858.0571552046905]","[101325.20509134846, 101325.20509134846, 522854.65138386004, 1316414.143372939, 1224265.1533368332, 674819.7447964203, 308435.0498211095, 111719.93892979375, 111719.93892979375]"
18,"[101325.22983141188, 101325.22983141188, 500.22988338459334, 684.8068801156062, 1422.1435276357274, 1255.6927219944735, 1066.168417550262, 858.057100716724, 858.057100716724]","[101325.22983141188, 101325.22983141188, 522854.69370416726, 1316414.1721628292, 1224265.1801114313, 674819.7576094238, 308435.0549337626, 111719.93934665529, 111719.93934665529]"
19,"[101325.25597360967, 101325.25597360967, 500.22989125867787, 684.8068763561945, 1422.1434380010403, 1255.6926420515315, 1066.1683491056096, 858.0570431414192, 858.0570431414192]","[101325.25597360967, 101325.25597360967, 522854.7384237714, 1316414.2025871612, 1224265.20840606, 674819.7711500631, 308435.0603368558, 111719.93978718253, 111719.93978718253]"
20,"[101325.2835169483, 101325.2835169483, 500.2298995541868, 684.8068723941674, 1422.1433435582014, 1255.6925578203227, 1066.1682769894817, 858.0569824785797, 858.0569824785797]","[101325.2835169483, 101325.2835169483, 522854.78553833335, 1316414.2346357296, 1224265.2382112285, 674819.7854130686, 308435.0660279688, 111719.94025122786, 111719.94025122786]"
21,"[101325.31246043406, 101325.31246043406, 500.2299082714357, 684.8068682308184, 1422.1432443147462, 1255.6924693075641, 1066.1682012076244, 858.0569187321263, 858.0569187321263]","[101325.31246043406, 101325.31246043406, 522854.83504806506, 1316414.2683139353, 1224265.26953196, 674819.8004013724, 308435.0720085012, 111719.94073886954, 111719.94073886954]"
22,"[101325.34280307355, 101325.34280307355, 500.22991740986123, 684.806863865797, 1422.1431402723144, 1255.6923765147196, 1066.1681217612934, 858.0568519035066, 858.0568519035066]","[101325.34280307355, 101325.34280307355, 522854.88695044554, 1316414.303617807, 1224265.3023645608, 674819.8161129798, 308435.0782775591, 111719.9412500499, 111719.9412500499]"
23,"[101325.37454387377, 101325.37454387377, 500.229926969984, 684.8068593007798, 1422.143031439812, 1255.6922794497268, 1066.1680386572777, 858.0567819972152, 858.0567819972152]","[101325.37454387377, 101325.37454387377, 522854.9412463245, 1316414.340554931, 1224265.336716086, 674819.8325519699, 308435.08483707526, 111719.94178487877, 111719.94178487877]"
24,"[101325.40768184149, 101325.40768184149, 500.2299369504801, 684.8068545339936, 1422.1429178137785, 1255.6921781095064, 1066.1679518929493, 858.0567090125619, 858.0567090125619]","[101325.40768184149, 101325.40768184149, 522854.9979308166, 1316414.379113226, 1224265.3725753003, 674819.8497120875, 308435.09168417193, 111719.9423431814, 111719.9423431814]"
25,"[101325.44221598413, 101325.44221598413, 500.22994735175325, 684.8068495668962, 1422.1427994023343, 1255.692072501296, 1066.1678614744992, 858.056632953711, 858.056632953711]","[101325.44221598413, 101325.44221598413, 522855.05700440827, 1316414.4192990316, 1224265.4099480994, 674819.8675967581, 308435.0988204781, 111719.94292504941, 111719.94292504941]"
26,"[101325.47814530884, 101325.47814530884, 500.2299581727137, 684.8068443981521, 1422.1426762035865, 1255.6919626234126, 1066.1677674004927, 858.0565538206293, 858.0565538206293]","[101325.47814530884, 101325.47814530884, 522855.11846294184, 1316414.4611027606, 1224265.4488255675, 674819.8862010353, 308435.1062437254, 111719.94353034417, 111719.94353034417]"
27,"[101325.51546882314, 101325.51546882314, 500.22996941399913, 684.8068390296565, 1422.1425482272252, 1255.6918484844923, 1066.1676696783163, 858.0564716181402, 858.0564716181402]","[101325.51546882314, 101325.51546882314, 522855.182307632, 1316414.5045332483, 1224265.489215921, 674819.9055296547, 308435.11395615217, 111719.94415919346, 111719.94415919346]"
28,"[101325.55418553496, 101325.55418553496, 500.2299810752226, 684.8068334613884, 1422.1424154760666, 1255.6917300870475, 1066.1675683101219, 858.0563863481837, 858.0563863481837]","[101325.55418553496, 101325.55418553496, 522855.24853650667, 1316414.5495884006, 1224265.5311172127, 674819.92558161, 308435.1219573248, 111719.94481156701, 111719.94481156701]"
29,"[101325.59429445199, 101325.59429445199, 500.22999315526573, 684.8068276919581, 1422.142277948024, 1255.6916074292224, 1066.167463294327, 858.0562980106448, 858.0562980106448]","[101325.59429445199, 101325.59429445199, 522855.31714532035, 1316414.5962583276, 1224265.5745202447, 674819.9463517964, 308435.1302449007, 111719.94548732162, 111719.94548732162]"
30,"[101325.63579458238, 101325.63579458238, 500.2300056544441, 684.8068217226582, 1422.1421356506244, 1255.6914805177262, 1066.167354636671, 858.0562066094396, 858.0562066094396]","[101325.63579458238, 101325.63579458238, 522855.38813428575, 1316414.6445484255, 1224265.6194300358, 674819.9678431422, 308435.13882027735, 111719.94618653542, 111719.94618653542]"
31,"[101325.67868493433, 101325.67868493433, 500.2300185723709, 684.8068155534678, 1422.1419885866844, 1255.6913493550717, 1066.1672423393063, 858.0561121465083, 858.0561121465083]","[101325.67868493433, 101325.67868493433, 522855.46150143247, 1316414.6944566048, 1224265.6658446426, 674819.9900546432, 308435.1476830217, 111719.94690917816, 111719.94690917816]"
32,"[101325.72296451638, 101325.72296451638, 500.23003190836727, 684.8068091838187, 1422.1418367570602, 1255.6912139420247, 1066.1671264028912, 858.0560146229699, 858.0560146229699]","[101325.72296451638, 101325.72296451638, 522855.53724388086, 1316414.745977656, 1224265.7137592202, 674820.0129836538, 308435.15683193586, 111719.94765517447, 111719.94765517447]"
33,"[101325.76863233699, 101325.76863233699, 500.2300456630705, 684.8068026156052, 1422.1416801714347, 1255.6910742872153, 1066.167006834807, 858.055914043643, 858.055914043643]","[101325.76863233699, 101325.76863233699, 522855.6153628451, 1316414.7991204085, 1224265.76318198, 674820.0366349076, 308435.1662692576, 111719.94842465197, 111719.94842465197]"
34,"[101325.81568740513, 101325.81568740513, 500.2300598347772, 684.8067958463431, 1422.1415188237927, 1255.6909303852879, 1066.1668836304798, 858.0558104067653, 858.0558104067653]","[101325.81568740513, 101325.81568740513, 522855.6958522609, 1316414.8538687308, 1224265.8140979197, 674820.0610000201, 308435.1759911185, 111719.94921737743, 111719.94921737743]"
35,"[101325.86412872972, 101325.86412872972, 500.2300744249737, 684.8067888795143, 1422.1413527295092, 1255.6907822499431, 1066.1667568016255, 858.0557037195427, 858.0557037195427]","[101325.86412872972, 101325.86412872972, 522855.77871598274, 1316414.9102405037, 1224265.8665236686, 674820.0860884796, 308435.1860019693, 111719.95003360955, 111719.95003360955]"
36,"[101325.91395531988, 101325.91395531988, 500.2300894316349, 684.8067817120328, 1422.1411818804102, 1255.6906298739023, 1066.1666263420261, 858.0555939793065, 858.0555939793065]","[101325.91395531988, 101325.91395531988, 522855.8639469453, 1316414.9682161636, 1224265.9204410322, 674820.1118900991, 308435.1962971022, 111719.95087306503, 111719.95087306503]"
37,"[101325.96516618496, 101325.96516618496, 500.23010485592545, 684.8067743467782, 1422.14100628971, 1255.6904732689416, 1066.166492261752, 858.055481192357, 858.055481192357]","[101325.96516618496, 101325.96516618496, 522855.9515480029, 1316415.0278101582, 1224265.9758634472, 674820.1384125641, 308435.20688012853, 111719.95173595322, 111719.95173595322]"
38,"[101326.01776033454, 101326.01776033454, 500.23012069655147, 684.8067667820324, 1422.1408259541388, 1255.6903124321507, 1066.1663545583199, 858.0553653580815, 858.0553653580815]","[101326.01776033454, 101326.01776033454, 522856.0415143656, 1316415.0890107255, 1224266.0327799749, 674820.1656497852, 308435.2177482484, 111719.95262210364, 111719.95262210364]"
39,"[101326.07173677838, 101326.07173677838, 500.23013695306867, 684.8067590176653, 1422.140640876119, 1255.6901473656915, 1066.1662132335819, 858.0552464782548, 858.0552464782548]","[101326.07173677838, 101326.07173677838, 522856.1338438839, 1316415.151815154, 1224266.0911880932, 674820.1936004311, 308435.22890087607, 111719.95353147725, 111719.95353147725]"
40,"[101326.12709452625, 101326.12709452625, 500.23015362588035, 684.806751055133, 1422.1404510637603, 1255.6899780767922, 1066.1660682937206, 858.0551245570358, 858.0551245570358]","[101326.12709452625, 101326.12709452625, 522856.2285370457, 1316415.2162297776, 1224266.1510936932, 674820.2222679233, 308435.2403396382, 111719.95446416551, 111719.95446416551]"
41,"[101326.1838325884, 101326.1838325884, 500.23017071436664, 684.8067428939768, 1422.1402565183068, 1255.6898045665644, 1066.1659197396905, 858.0549995957045, 858.0549995957045]","[101326.1838325884, 101326.1838325884, 522856.32559115643, 1316415.282250013, 1224266.212492512, 674820.2516499456, 308435.2520634907, 111719.95542010218, 111719.95542010218]"
42,"[101326.24194997497, 101326.24194997497, 500.2301882180825, 684.8067345340659, 1422.140057242177, 1255.6896268371659, 1066.1657675733404, 858.0548715960339, 858.0548715960339]","[101326.24194997497, 101326.24194997497, 522856.4250040653, 1316415.349873146, 1224266.2753820259, 674820.2817451647, 308435.2640718472, 111719.95639924805, 111719.95639924805]"
43,"[101326.30144569647, 101326.30144569647, 500.2302061374905, 684.8067259769658, 1422.1398532438727, 1255.689444896175, 1066.1656118011524, 858.054740562347, 858.054740562347]","[101326.30144569647, 101326.30144569647, 522856.5267764446, 1316415.4191061372, 1224266.3397687078, 674820.3125573308, 308435.27636648767, 111719.95740170372, 111719.95740170372]"
44,"[101326.36231876354, 101326.36231876354, 500.23022447138544, 684.8067172211238, 1422.1396445207115, 1255.6892587412044, 1066.1654524210896, 858.0546064942772, 858.0546064942772]","[101326.36231876354, 101326.36231876354, 522856.63090377965, 1316415.4899381632, 1224266.4056424918, 674820.3440808489, 308435.2889448413, 111719.95842731273, 111719.95842731273]"
45,"[101326.42456818704, 101326.42456818704, 500.23024321996616, 684.8067082676122, 1422.1394310794271, 1255.689068378257, 1066.1652894382878, 858.0544693954058, 858.0544693954058]","[101326.42456818704, 101326.42456818704, 522856.7373859231, 1316415.5623733737, 1224266.4730072375, 674820.3763179923, 308435.3018080007, 111719.95947613484, 111719.95947613484]"
46,"[101326.48819297786, 101326.48819297786, 500.23026238237884, 684.8066991155349, 1422.1392129196925, 1255.6888738070445, 1066.1651228525047, 858.0543292663542, 858.0543292663542]","[101326.48819297786, 101326.48819297786, 522856.8462194534, 1316415.6364046924, 1224266.541856364, 674820.4092651361, 308435.31495431263, 111719.96054806797, 111719.96054806797]"
47,"[101326.55319214745, 101326.55319214745, 500.230281959203, 684.8066897666762, 1422.1389900507897, 1255.68867503584, 1066.1649526708165, 858.0541861117721, 858.0541861117721]","[101326.55319214745, 101326.55319214745, 522856.9574054068, 1316415.7120403254, 1224266.6121975027, 674820.4429266842, 308435.32838586136, 111719.96164323062, 111719.96164323062]"
48,"[101326.61956470695, 101326.61956470695, 500.2303019492336, 684.8066802194827, 1422.1387624700355, 1255.688472062256, 1066.1647788911864, 858.0540399312921, 858.0540399312921]","[101326.61956470695, 101326.61956470695, 522857.0709392698, 1316415.7892694501, 1224266.6840205886, 674820.4772970421, 308435.34210007655, 111719.96276146623, 111719.96276146623]"
49,"[101326.68730966805, 101326.68730966805, 500.2303223528748, 684.8066704754107, 1422.1385301855369, 1255.6882648935186, 1066.164601519795, 858.0538907290713, 858.0538907290713]","[101326.68730966805, 101326.68730966805, 522857.1868215337, 1316415.8680984033, 1224266.7573315152, 674820.5123796333, 308435.35609858565, 111719.96390286658, 111719.96390286658]"
50,"[101326.7564260425, 101326.7564260425, 500.23034316918483, 684.8066605333989, 1422.1382931963726, 1255.68805352881, 1066.164420555948, 858.053738505481, 858.053738505481]","[101326.7564260425, 101326.7564260425, 522857.3050485045, 1316415.9485191703, 1224266.8321228283, 674820.548170337, 308435.3703795048, 111719.9650673155, 111719.9650673155]"
51,"[101326.82691284228, 101326.82691284228, 500.23036439859726, 684.8066503949584, 1422.1380515108442, 1255.6878379755299, 1066.1642360059745, 858.0535832647595, 858.0535832647595]","[101326.82691284228, 101326.82691284228, 522857.42562076455, 1316416.030538399, 1224266.9084007111, 674820.5846727412, 308435.3849445386, 111719.9662549095, 111719.9662549095]"
52,"[101326.89876907956, 101326.89876907956, 500.23038604098974, 684.8066400605605, 1422.1378051335257, 1255.6876182377562, 1066.1640478733646, 858.0534250095822, 858.0534250095822]","[101326.89876907956, 101326.89876907956, 522857.54853716877, 1316416.1141568127, 1224266.9861658358, 674820.6218873168, 308435.39979393943, 111719.96746565867, 111719.96746565867]"
53,"[101326.97199376652, 101326.97199376652, 500.23040809474793, 684.8066295278855, 1422.1375540589836, 1255.6873943106516, 1066.1638561539876, 858.0532637384279, 858.0532637384279]","[101326.97199376652, 101326.97199376652, 522857.67379193107, 1316416.1993592216, 1224267.0654040761, 674820.6598061759, 308435.4149240705, 111719.96869934347, 111719.96869934347]"
54,"[101327.04658591589, 101327.04658591589, 500.2304305608317, 684.8066187994286, 1422.1372982990463, 1255.6871662047574, 1066.1636608568583, 858.0530994570132, 858.0530994570132]","[101327.04658591589, 101327.04658591589, 522857.80138727184, 1316416.2861578867, 1224267.1461268347, 674820.6984358528, 308435.4303380072, 111719.96995614115, 111719.96995614115]"
55,"[101327.12254454025, 101327.12254454025, 500.2304534375395, 684.8066078727071, 1422.137037847694, 1255.6869339147138, 1066.163461977399, 858.0529321635714, 858.0529321635714]","[101327.12254454025, 101327.12254454025, 522857.9313171344, 1316416.3745366884, 1224267.2283191204, 674820.7377679696, 308435.44603188324, 111719.97123581852, 111719.97123581852]"
56,"[101327.19986865252, 101327.19986865252, 500.230476726709, 684.8065967518575, 1422.1367727226416, 1255.6866974563068, 1066.1632595291085, 858.0527618662875, 858.0527618662875]","[101327.19986865252, 101327.19986865252, 522858.063586469, 1316416.4645172472, 1224267.31200104, 674820.7778139812, 308435.4620110658, 111719.97253868841, 111719.97253868841]"
57,"[101327.27855726579, 101327.27855726579, 500.23050042619957, 684.8065854335756, 1422.1365029149224, 1255.6864568215506, 1066.163053505164, 858.0525885621586, 858.0525885621586]","[101327.27855726579, 101327.27855726579, 522858.1981878536, 1316416.5560787614, 1224267.397153248, 674820.818563047, 308435.47827054193, 111719.97386444989, 111719.97386444989]"
58,"[101327.35860939334, 101327.35860939334, 500.23052453609387, 684.8065739187153, 1422.1362284304796, 1255.6862120157439, 1066.1628439100994, 858.0524122544327, 858.0524122544327]","[101327.35860939334, 101327.35860939334, 522858.33512078156, 1316416.6492241367, 1224267.4837784471, 674820.8600167888, 308435.4948111008, 111719.97521314489, 111719.97521314489]"
59,"[101327.44002404863, 101327.44002404863, 500.2305490564455, 684.8065622080762, 1422.13594927506, 1255.6859630440094, 1066.1626307482975, 858.0522329462767, 858.0522329462767]","[101327.44002404863, 101327.44002404863, 522858.4743846546, 1316416.7439559677, 1224267.57187905, 674820.9021766608, 308435.5116334535, 111719.97658481103, 111719.97658481103]"
60,"[101327.52280024544, 101327.52280024544, 500.2305739871325, 684.8065503021293, 1422.1356654532317, 1255.6857099104202, 1066.1624140232443, 858.0520506403619, 858.0520506403619]","[101327.52280024544, 101327.52280024544, 522858.6159783291, 1316416.840274976, 1224267.6614557279, 674820.945043135, 308435.5287378538, 111719.97797945858, 111719.97797945858]"
61,"[101327.60693699743, 101327.60693699743, 500.23059932718434, 684.8065381997584, 1422.135376963875, 1255.6854526139823, 1066.1621937340942, 858.0518653369761, 858.0518653369761]","[101327.60693699743, 101327.60693699743, 522858.7598980234, 1316416.938172838, 1224267.7525007394, 674820.9886119299, 308435.54612234223, 111719.97939696725, 111719.97939696725]"
62,"[101327.69243331882, 101327.69243331882, 500.2306250776496, 684.8065259036237, 1422.1350838194037, 1255.6851911657589, 1066.1619698903082, 858.0516770420799, 858.0516770420799]","[101327.69243331882, 101327.69243331882, 522858.9061462336, 1316417.037662755, 1224267.8450263622, 674821.0328900758, 308435.563790226, 111719.98083752801, 111719.98083752801]"
63,"[101327.77928822374, 101327.77928822374, 500.2306512365339, 684.8065134106936, 1422.1347860118303, 1255.6849255586365, 1066.16174248581, 858.0514857530811, 858.0514857530811]","[101327.77928822374, 101327.77928822374, 522859.0547159946, 1316417.1387254847, 1224267.939014701, 674821.0778675525, 308435.5817368744, 111719.98230086255, 111719.98230086255]"
64,"[101327.8675007267, 101327.8675007267, 500.2306778044179, 684.806500722753, 1422.1344835504303, 1255.6846558008824, 1066.1615115276707, 858.0512914746241, 858.0512914746241]","[101327.8675007267, 101327.8675007267, 522859.2056083477, 1316417.241369239, 1224268.0344733924, 674821.1235487688, 308435.59996437404, 111719.9837870895, 111719.9837870895]"
65,"[101327.95706984229, 101327.95706984229, 500.23070478109196, 684.8064878401085, 1422.1341764391818, 1255.6843818960438, 1066.1612770189263, 858.0510942091331, 858.0510942091331]","[101327.95706984229, 101327.95706984229, 522859.35882187804, 1316417.3455938054, 1224268.1314022392, 674821.1699337042, 308435.618472749, 111719.98529620578, 111719.98529620578]"
66,"[101328.04799458534, 101328.04799458534, 500.2307321655567, 684.8064747615891, 1422.1338646767638, 1255.684103842947, 1066.161038958578, 858.0508939568103, 858.0508939568103]","[101328.04799458534, 101328.04799458534, 522859.51435271406, 1316417.4513905481, 1224268.2297932098, 674821.2170179132, 308435.63725996396, 111719.98682808655, 111719.98682808655]"
67,"[101328.14027397083, 101328.14027397083, 500.23075995862666, 684.8064614894172, 1422.1335482740203, 1255.6838216512565, 1066.160797354891, 858.0506907229583, 858.0506907229583]","[101328.14027397083, 101328.14027397083, 522859.6722026254, 1316417.5587701737, 1224268.3296562615, 674821.2648071143, 308435.65632871503, 111719.98838288659, 111719.98838288659]"
68,"[101328.23390701404, 101328.23390701404, 500.2307881586883, 684.8064480212726, 1422.1332272255106, 1255.6835353161289, 1066.1605522037294, 858.0504845060512, 858.0504845060512]","[101328.23390701404, 101328.23390701404, 522859.8323658313, 1316417.667717496, 1224268.4309772712, 674821.3132934211, 308435.6756753651, 111719.9899603863, 111719.9899603863]"
69,"[101328.32889273026, 101328.32889273026, 500.23081676643943, 684.8064343591589, 1422.1329015412928, 1255.6832448465275, 1066.160303512759, 858.0502753110625, 858.0502753110625]","[101328.32889273026, 101328.32889273026, 522859.99484373844, 1316417.7782419766, 1224268.5337650382, 674821.3624818958, 308435.69530230394, 111719.99156072254, 111719.99156072254]"
70,"[101328.42523013514, 101328.42523013514, 500.2308457821677, 684.806420504312, 1422.1325712286748, 1255.6829502489668, 1066.160051287553, 858.0500631418106, 858.0500631418106]","[101328.42523013514, 101328.42523013514, 522860.15963647875, 1316417.890348703, 1224268.6380242938, 674821.4123753054, 308435.715210855, 111719.9931839688, 111719.9931839688]"
71,"[101328.52291824452, 101328.52291824452, 500.23087520297315, 684.8064064520058, 1422.132236273587, 1255.682651510915, 1066.159795517403, 858.0498479931523, 858.0498479931523]","[101328.52291824452, 101328.52291824452, 522860.3267342716, 1316418.0040087719, 1224268.7437281578, 674821.4629585531, 308435.73539402295, 111719.99482970695, 111719.99482970695]"
72,"[101328.62195607435, 101328.62195607435, 500.2309050313666, 684.8063922076346, 1422.1318966982437, 1255.6823486521669, 1066.1595362192336, 858.0496298751568, 858.0496298751568]","[101328.62195607435, 101328.62195607435, 522860.496144162, 1316418.1192509758, 1224268.8509034074, 674821.514246862, 308435.7558589293, 111719.99649835358, 111719.99649835358]"
73,"[101328.72234264074, 101328.72234264074, 500.2309352657061, 684.8063777688247, 1422.131552497009, 1255.6820416677042, 1066.1592733887599, 858.0494087862161, 858.0494087862161]","[101328.72234264074, 101328.72234264074, 522860.6678602812, 1316418.2360598233, 1224268.9595356358, 674821.5662321844, 308435.77660186135, 111719.9981896846, 111719.9981896846]"
74,"[101328.82407696011, 101328.82407696011, 500.23096590592866, 684.8063631361562, 1422.131203674836, 1255.681730561943, 1066.1590070297605, 858.0491847291621, 858.0491847291621]","[101328.82407696011, 101328.82407696011, 522860.8418816715, 1316418.3544366634, 1224269.069626097, 674821.6189153192, 308435.7976232252, 111719.99990371944, 111719.99990371944]"
75,"[101328.92715804913, 101328.92715804913, 500.2309969519714, 684.8063483102087, 1422.1308502366758, 1255.681415339298, 1066.1587371460134, 858.0489577068253, 858.0489577068253]","[101328.92715804913, 101328.92715804913, 522861.01820737496, 1316418.4743828422, 1224269.1811760433, 674821.6722970679, 308435.81892342767, 111720.0016404775, 111720.0016404775]"
76,"[101329.03158492445, 101329.03158492445, 500.2310284027482, 684.8063332896483, 1422.1304921806193, 1255.6810959980708, 1066.158463736071, 858.0487277191604, 858.0487277191604]","[101329.03158492445, 101329.03158492445, 522861.19683325186, 1316418.5958887965, 1224269.2941765809, 674821.7263724955, 308435.84050020523, 111720.00339982062, 111720.00339982062]"
77,"[101329.1373566031, 101329.1373566031, 500.231060258986, 684.8063180765316, 1422.1301295169135, 1255.6807725473948, 1066.158186807745, 858.0484947712182, 858.0484947712182]","[101329.1373566031, 101329.1373566031, 522861.377760801, 1316418.7189642948, 1224269.4086367942, 674821.7811468296, 308435.86235602613, 111720.00518188995, 111720.00518188995]"
78,"[101329.2444721022, 101329.2444721022, 500.23109252003707, 684.8063026703445, 1422.1297622465845, 1255.680444988187, 1066.1579063618228, 858.0482588641831, 858.0482588641831]","[101329.2444721022, 101329.2444721022, 522861.56098724593, 1316418.8436044466, 1224269.5245521355, 674821.8366175914, 308435.8844897694, 111720.00698661478, 111720.00698661478]"
79,"[101329.35293043921, 101329.35293043921, 500.2311251854882, 684.806287071011, 1422.1293903722328, 1255.6801133227677, 1066.1576224002924, 858.0480199999, 858.0480199999]","[101329.35293043921, 101329.35293043921, 522861.74651054095, 1316418.9698068635, 1224269.641920383, 674821.8927836188, 308435.9069009286, 111720.00881396052, 111720.00881396052]"
80,"[101329.46273063154, 101329.46273063154, 500.231158254253, 684.8062712771962, 1422.129013891943, 1255.6797775494335, 1066.1573349217015, 858.0477781783206, 858.0477781783206]","[101329.46273063154, 101329.46273063154, 522861.93432654504, 1316419.0975619764, 1224269.7607326382, 674821.9496399738, 308435.92958723824, 111720.01066378877, 111720.01066378877]"
