,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,H2_fc,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time,H2_mass
0,23556.8,60.0,10.668,0.0,0.5950699924809789,60.0,0.0,1,0.17633868880182274,59.969279456360205,1.7506189593492074,0.11887546865035938,15686.916498814555,1.0,0.0,1.0,False,8.270962642794682e-08,47548.04595411976,3597344.2160289474,3597344.2160289474,2530.2462759720142,0.026533105087782623,0.13791903089283497,0.0,,,,,,,,,2.0,0.053066210175565245
1,23556.151863797342,60.04755432101382,27.165864611161577,118.86050842593508,1.1894593688575559,62.0,0.0,1,0.1765113055530667,59.969279456360205,1.7505707932347687,0.11887041001744546,15686.248956948939,1.0,0.0,1.0,False,8.259140000463943e-08,47527.78828455514,3598373.2951807817,3598373.2951807817,2530.1527298152705,0.026502757634792685,0.13783802246764842,0.0,,,,,,initial climb,,,2.0,0.10607172544515062
2,23555.504468905696,60.0951739961064,43.66716857994295,237.81655949972577,1.783167671417822,64.0,0.0,1,0.17668419172236502,59.969279456360205,1.7505226822107118,0.1188653573121468,15685.5821972969,1.0,0.0,1.0,False,8.247357876756175e-08,47507.23007533563,3599384.8662341647,3599384.8662341647,2530.0430634260356,0.02647238977324859,0.1377557008288443,0.0,,,,,,initial climb,,,2.0,0.1590165049916478
3,23554.85781582359,60.142858700796715,60.17175814371407,356.8683057020418,2.376194463426446,66.0,0.0,1,0.17685734624439667,59.969279456360205,1.7504746263140851,0.11886031053786741,15684.916220307638,1.0,0.0,1.0,False,8.235616331455723e-08,47486.37215402255,3600378.940332453,3600378.940332453,2529.91729193625,0.02644200243845834,0.1376720694536631,0.0,,,,,,initial climb,,,2.0,0.21190050986856449
4,23554.211905026707,60.19060810856273,76.67947945590939,476.0158988287806,2.9685393290297926,68.0,0.0,1,0.17703076804559653,59.969279456360205,1.7504266255802388,0.11885526969783305,15684.251026406822,1.0,0.0,1.0,False,8.223915422722705e-08,47465.21536013626,3601355.5293060024,3601355.5293060024,2529.7754311408758,0.026411596561499346,0.13758713187199054,0.0,,,,,,initial climb,,,2.0,0.26472370299156317
5,23553.56673696798,60.23842189084959,93.19017859218252,595.2594899854788,3.5602018731597336,70.0,0.0,1,0.17720445604417623,59.969279456360205,1.750378680042833,0.11885023479509223,15683.586615996734,1.0,0.0,1.0,False,8.212255207093877e-08,47443.76054508422,3602314.6456703716,3602314.6456703716,2529.6174974964506,0.02638117306916017,0.13750089166605123,0.0,,,,,,initial climb,,,2.0,0.31748604912988354
6,23552.92231207771,60.28629971707786,109.70370155656731,714.5992295817452,4.1511149044821885,72.0,0.0,1,0.1773784091501454,59.969279456360205,1.7503307897338443,0.11884520583251684,15682.92298945636,1.0,0.0,1.0,False,8.200635739483656e-08,47417.09398761694,3602848.91375788,3603256.302624468,2529.181368995548,0.026347753635586054,0.13739207493434688,0.0,,,,,,initial climb,,,2.0,0.37018155640105566
7,23552.278703539116,60.334233873688596,126.21735297934299,834.0356187225613,4.741193740237876,74.0,0.0,1,0.17755259944078286,59.969279456360205,1.75028296009187,0.11884018338070446,15682.260222082277,1.0,0.0,1.0,False,8.189058851488416e-08,47383.91717904865,3602848.91375788,3604180.373194519,2528.3972701326215,0.0263105583494576,0.13725505707617805,0.0,,,,,,initial climb,,,2.0,0.4228026730999709
8,23551.63600358666,60.38221463047483,142.72775646352312,953.5692361081711,5.330441612769737,76.0,0.0,1,0.1777269916420084,59.969279456360205,1.7502351979712956,0.11883516815885133,15681.598408780288,1.0,0.0,1.0,False,8.177526821645945e-08,47350.68827168847,3602848.91375788,3605086.7048682743,2527.6093318132707,0.026273507187711105,0.13711779673626276,0.0,,,,,,initial climb,,,2.0,0.4753496874753931
9,23550.994208699754,60.43024191678027,159.2348694059976,1073.2001794172804,5.918861749240769,78.0,0.0,1,0.1779015855720407,59.969279456360205,1.7501875031104899,0.11883016013889401,15680.937545847113,1.0,0.0,1.0,False,8.166039578069506e-08,47317.40725323331,3602848.91375788,3605975.337155102,2526.8175460886673,0.026236599919382292,0.13698029389387667,0.0,,,,,,initial climb,,,2.0,0.5278228873141577
10,23550.353315363445,60.478315661056605,175.7386490726292,1192.9285461863867,6.506457371616042,80.0,0.0,1,0.17807638104566723,59.969279456360205,1.7501398752482393,0.11882515929281685,15680.27762958578,1.0,0.0,1.0,False,8.154597048622746e-08,47284.07411207058,3602848.91375788,3606846.309695669,2526.0219050332216,0.026199836312704873,0.13684254853119696,0.0,,,,,,initial climb,,,2.0,0.5802225599395675
11,23549.713320068444,60.52643579085958,192.23905259828706,1312.7544338079022,7.093231696644747,82.0,0.0,1,0.1782513778742268,59.969279456360205,1.7500923141237512,0.11882016559265221,15679.618656305664,1.0,0.0,1.0,False,8.143199160920148e-08,47250.6888372833,3602848.91375788,3607699.662261758,2525.222400745003,0.026163216135112022,0.13670456063332387,0.0,,,,,,initial climb,,,2.0,0.6325489922097915
12,23549.074219311144,60.57460223284499,208.73603698688515,1432.6779395282676,7.679187935842267,84.0,0.0,1,0.1784265758655915,59.969279456360205,1.7500448194766578,0.1188151790104809,15678.960622322502,1.0,0.0,1.0,False,8.13184584232746e-08,47217.25141865531,3602848.91375788,3608535.4347560722,2524.41902534618,0.02612673915323778,0.13656633018830364,0.0,,,,,,initial climb,,,2.0,0.6848024705162671
13,23548.43600959364,60.622814912764646,225.22955911142495,1552.6991604460572,8.264329295472292,86.0,0.0,1,0.17860197482414905,59.969279456360205,1.7499973910470112,0.11881019951843173,15678.303523958397,1.0,0.0,1.0,False,8.12053701996214e-08,47183.761846676556,3602848.91375788,3609353.667212046,2523.6117709834693,0.026090405132918416,0.13642785718715128,0.0,,,,,,initial climb,,,2.0,0.736983280782104
14,23547.798687423743,60.67107375546257,241.71957571404292,1672.8181935100754,8.848658976528958,88.0,0.0,1,0.17877757455078516,59.969279456360205,1.74995002857529,0.11880522708868206,15677.647357541857,1.0,0.0,1.0,False,8.109272620693822e-08,47150.22011254803,3602848.91375788,3610154.3997936426,2522.8006298285522,0.02605421383919401,0.136289141623872,0.0,,,,,,initial climb,,,2.0,0.7890917084604919
15,23547.16224931501,60.719378684870826,258.20604340606263,1793.0351355174444,9.43218017471902,90.0,0.0,1,0.1789533748428655,59.969279456360205,1.749902731802401,0.11880026169345798,15676.992119407794,1.0,0.0,1.0,False,8.098052571144768e-08,47116.62620818722,3602848.91375788,3610937.6727951514,2521.98559407853,0.026018165036309843,0.1361501834954849,0.0,,,,,,initial climb,,,2.0,0.8411280385331116
