,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,shaft_power,power_rate,EMshaft_power,FC_power,FC_stack_power,H2_fc,BAT_ec,BAT_power,slope_angle,acceleration,CT,TP_thermal_efficiency,TP_air_flow,FC_efficiency,FC_airflow,V_cell,V_stack,V_pack,V_core,I_cell,I_stack,I_pack,I_core,name,ceiling,max_mach,delta_time,BAT_energy
17,23540.93768143517,60.86802750909712,308.8191579832839,2032.0872444450827,12.767593561215538,94.0,0.0,1,0.17949457141218278,59.969279456360205,1.7494401542645261,0.1187517057614475,15670.584633829669,1.0,1.0,1.0,False,9.787740386432334e-08,48974.13324842917,3602848.91375788,3613234.6465278,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.1442600500097639,0.0,,,,,,,,,,,,,,initial climb,,,2.0,15148327.372185994
18,23540.232406438783,60.919551179888934,326.3199582494058,2152.5587725396417,13.472383066782244,96.0,0.0,1,0.1796822299088825,59.969279456360205,1.749387741891868,0.11874620495506612,15669.858742345408,1.0,1.0,1.0,False,9.781002790255635e-08,48934.18873827322,3602848.91375788,3613991.2138416916,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.14409448481663112,0.0,,,,,,,,,,,,,,initial climb,,,2.0,15989901.115085216
19,23539.527616933217,60.97112379877513,343.8156096068884,2273.13517590039,14.176688840679702,98.0,0.0,1,0.17987010403342354,59.969279456360205,1.7493353655983646,0.11874070810325495,15669.133372709883,1.0,1.0,1.0,False,9.774289607426898e-08,48894.18396853915,3602848.91375788,3614728.2700714264,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.14392864343296055,0.0,,,,,,,,,,,,,,initial climb,,,2.0,16831474.85798444
20,23538.823311159318,61.022745256313854,361.3060585181086,2393.8165578365706,14.880512635085438,100.0,0.0,1,0.18005819346918148,59.969279456360205,1.7492830252532858,0.11873521519194757,15668.408523066864,1.0,1.0,1.0,False,9.767600741153855e-08,48854.118958535015,3602848.91375788,3615445.8674140414,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.1437625259466338,0.0,,,,,,,,,,,,,,initial climb,,,2.0,17673048.60088366
21,23538.11948736491,61.07441544185834,378.79125128884414,2514.603021433441,15.583856195201811,102.0,0.0,1,0.18024649789482242,59.969279456360205,1.7492307207264182,0.1187297262071337,15667.684191567552,1.0,1.0,1.0,False,9.760936094635786e-08,48813.99372866522,3602848.91375788,3616144.058220352,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.14359613245020242,0.0,,,,,,,,,,,,,,initial climb,,,2.0,18514622.34378288
22,23537.416143804796,61.1261342435521,396.2711340685069,2635.494669549711,16.28672125925556,104.0,0.0,1,0.18043501698428083,59.969279456360205,1.7491784518880664,0.11872424113485938,15666.960376370576,1.0,1.0,1.0,False,9.754295571065758e-08,48773.80830043769,3602848.91375788,3616822.894994556,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.14342946304091944,0.0,,,,,,,,,,,,,,initial climb,,,2.0,19356196.0866821
23,23536.713278740743,61.177901548324165,413.74565285038386,2756.491604814968,16.989109558497493,106.0,0.0,1,0.18062375040673723,59.969279456360205,1.749126218609056,0.1187187599612271,15666.237075641997,1.0,1.0,1.0,False,9.74767907363232e-08,48733.56269647088,3602848.91375788,3617482.430393832,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.14326251782077065,0.0,,,,,,,,,,,,,,initial climb,,,2.0,20197769.82958132
24,23536.0108904415,61.22971724188425,431.2147534718854,2877.593929627094,17.691022817202303,108.0,0.0,1,0.18081269782659623,59.969279456360205,1.7490740207607278,0.11871328267239548,15665.514287555297,1.0,1.0,1.0,False,9.741086505521739e-08,48693.25694050095,3602848.91375788,3618122.71722793,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.14309529689650635,0.0,,,,,,,,,,,,,,initial climb,,,2.0,21039343.57248054
25,23535.308977182794,61.281581208718066,448.67838161480165,2998.8017461496697,18.392462752668546,110.0,0.0,1,0.18100185890346437,59.969279456360205,1.7490218582149446,0.11870780925457955,15664.792010291398,1.0,1.0,1.0,False,9.734517769919778e-08,48652.89105738879,3602848.91375788,3618743.8084587627,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.14292780037967245,0.0,,,,,,,,,,,,,,initial climb,,,2.0,21880917.31537976
26,23534.966591525565,61.306912393196846,457.2,3058.0170396739672,18.73473594872473,110.97623656686173,0.0,1,0.1810942618512175,59.969279456360205,1.748996413892161,0.11870513944130417,15664.439699268829,1.0,1.0,1.0,False,9.731320336650196e-08,48633.167508760846,3602848.91375788,3619039.994874817,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.1428459485500213,0.0,,,,,,,,,,,,,,initial climb,,,0.9762365668617292,22291704.846144218
27,23534.896470571755,61.58708043746646,457.2,3070.2784221526067,18.804854145184407,111.17623656686173,0.0,2,0.18192184920133392,60.243334617282166,1.7331145976841598,0.11704642959624954,15587.047467186616,1.0,1.0,1.0,False,9.730937674339259e-08,48466.680428922344,3602848.91375788,3618955.644177433,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.397058746480942,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,22375862.22043414
28,23534.826352375294,61.86649218676265,457.2,3082.5958382401,18.874969596350148,111.37623656686173,0.0,2,0.18274720253452453,60.516649984552124,1.7174900707964784,0.11542965733370514,15511.53743478793,1.0,1.0,1.0,False,9.730556685016301e-08,48300.64276986611,3602848.91375788,3618871.4977964954,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3932163698233055,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,22460019.594724063
29,23534.756236924128,62.14513546072731,457.2,3094.9691366774523,18.945082314413263,111.57623656686174,0.0,2,0.1835702858712746,60.78921364357071,1.7021179347734483,0.11385358452722391,15437.872171327943,1.0,1.0,1.0,False,9.730177387591883e-08,48135.061769649066,3602848.91375788,3618787.55686684,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3893149888258405,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,22544176.969013985
30,23534.686124206066,62.42299845849248,457.2,3107.398163769598,19.01519231169601,111.77623656686174,0.0,2,0.1843910643530439,61.061014050948764,1.68699338666327,0.11231701299567101,15366.014945078796,1.0,1.0,1.0,False,9.72979980023897e-08,47969.94444081988,3602848.91375788,3618703.8224578938,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3853564616783676,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,22628334.343303908
31,23534.616014208783,62.700069750828156,457.2,3119.8827634612962,19.085299600646376,111.97623656686174,0.0,2,0.18520950421907212,61.332040026826434,1.6721117176542524,0.11081878318214657,15295.92971394497,1.0,1.0,1.0,False,9.729423940406323e-08,47805.29757508506,3602848.91375788,3618620.295576657,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3813426079062812,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,22712491.71759383
32,23534.545906919833,62.976338272409414,457.2,3132.422777411462,19.15540419383296,112.17623656686175,0.0,2,0.1860255727835369,61.60228074730905,1.6574683116865387,0.10935777287336293,15227.581115888219,1.0,1.0,1.0,False,9.729049824831897e-08,47641.127747904124,3602848.91375788,3618536.9771705875,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3772752089720748,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,22796649.091883752
33,23534.475802326648,63.25179331420383,457.2,3145.018045065944,19.225506103939946,112.37623656686175,0.0,2,0.186839238413067,61.87172573702061,1.6430586440434616,0.10793289595866355,15160.934459192033,1.0,1.0,1.0,False,9.728677469556246e-08,47477.441323013314,3602848.91375788,3618453.868130382,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.373156008880658,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,22880806.466173675
34,23534.40570041654,63.52642451597996,457.2,3157.668403728785,19.295605343762162,112.57623656686175,0.0,2,0.187650470504613,62.14036486177576,1.6288782799263541,0.10654310122783961,15095.955712593042,1.0,1.0,1.0,False,9.72830688993563e-08,47314.244456877335,3602848.91375788,3618370.9692926574,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3689867147872807,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,22964963.840463597
35,23534.335601176717,63.80022185893742,457.2,3170.373688631981,19.365701926200263,112.77623656686175,0.0,2,0.1884592394636775,62.408188321370616,1.6149228730163654,0.10518737120688162,15032.611495305166,1.0,1.0,1.0,False,9.72793810065509e-08,47151.54310306891,3602848.91375788,3618288.281442542,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.36476899760696,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23049121.21475352
36,23534.265504594277,64.07317565845881,457.2,3183.1337330037686,19.435795864255965,112.97623656686176,0.0,2,0.18926551668290503,62.67518664249288,1.601188164026564,0.10386472103078437,14970.869066960015,1.0,1.0,1.0,False,9.72757111574142e-08,46989.34301657578,3602848.91375788,3618205.805316169,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3605044926243919,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23133278.589043442
37,23534.195410656223,64.34527655698369,457.2,3195.9483681354604,19.505887171027418,113.17623656686176,0.0,2,0.19006927452103234,62.94135067175129,1.587669979247343,0.10257419735251108,14910.696317485455,1.0,1.0,1.0,False,9.727205948576088e-08,46827.649758035404,3602848.91375788,3618123.541603074,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.356194800103429,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23217435.963333365
38,23534.125319349452,64.61651551700437,457.2,3208.817423446857,19.57597585970463,113.37623656686176,0.0,2,0.1908704862821989,63.20667156882419,1.5743642290879356,0.10131487728721746,14852.06175694267,1.0,1.0,1.0,False,9.726842611907754e-08,46666.46869789701,3602848.91375788,3618041.4909485145,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.351841485895248,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23301593.337623287
39,23534.055230660775,64.88688381418342,457.2,3221.740726550258,19.646061943565005,113.57623656686177,0.0,2,0.19166912619561663,63.47114079972726,1.561266906616581,0.10008586739082653,14794.934505340068,1.0,1.0,1.0,False,9.726481117865069e-08,46505.80502051156,3602848.91375788,3617959.6539556882,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3474460820444472,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23385750.71191321
40,23533.985144576916,65.1563730305923,457.2,3234.7181033130946,19.71614543596896,113.77623656686177,0.0,2,0.19246516939559755,63.73475013019965,1.5483740861017257,0.09888630267205016,14739.284282441371,1.0,1.0,1.0,False,9.726121477968947e-08,46345.66372814951,3602848.91375788,3617878.031187875,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3430100873923343,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23469908.08620313
41,23533.915061084514,65.42497504807078,457.2,3247.749377919213,19.786226350355648,113.97623656686177,0.0,2,0.1932585919019381,63.997491619208255,1.5356819215563975,0.09771534563694947,14685.081397583475,1.0,1.0,1.0,False,9.725763703145007e-08,46186.04964494706,3602848.91375788,3617796.6231704964,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3385349681767706,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23554065.460493054
42,23533.844980170128,65.69268204170614,457.2,3260.834372928827,19.85630470023873,114.17623656686177,0.0,2,0.1940493706006576,64.25935761256926,1.5231866452877416,0.09657218536513437,14632.296739518493,1.0,1.0,1.0,False,9.725407803735595e-08,46026.96742078089,3602848.91375788,3617715.430393083,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3340221586279628,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23638222.834782977
43,23533.774901820245,65.95948647343172,457.2,3273.9729093371684,19.926380499202292,114.37623656686178,0.0,2,0.19483748322508887,64.52034073668632,1.5108845664535173,0.09545603661670697,14580.901766293158,1.0,1.0,1.0,False,9.725053789511951e-08,45868.421535072324,3602848.91375788,3617634.453311179,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3294730615596735,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23722380.2090729
44,23533.70482602128,66.22538108574366,457.2,3287.164806631855,19.996453760896788,114.57623656686178,0.0,2,0.19562290833731796,64.78043389240435,1.4987720696272013,0.0943661389690636,14530.86849517763,1.0,1.0,1.0,False,9.724701669686045e-08,45710.41630052101,3602848.91375788,3617553.692348158,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3248890489553549,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23806537.58336282
45,23533.634752759586,66.49035889553474,457.2,3300.4098828490037,20.06652449903511,114.77623656686178,0.0,2,0.19640562530997033,65.03963024897797,1.486845613373192,0.0933017559826802,14482.169492654632,1.0,1.0,1.0,False,9.724351452922258e-08,45552.955866769094,3602848.91375788,3617473.1478969706,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.32027146254877,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23890694.957652744
46,23533.56468202145,66.7544131880445,457.2,3313.7079546281107,20.13659272738872,114.97623656686179,0.0,2,0.1971856143083399,65.29792323815363,1.475101728833457,0.09226217439501636,14434.777864478741,1.0,1.0,1.0,False,9.724003147349062e-08,45396.04422399635,3602848.91375788,3617392.8203218137,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3156216143987138,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,23974852.331942666
47,23533.494613793097,67.01753751092424,457.2,3327.0588372657194,20.20665845978387,115.17623656686179,0.0,2,0.1979628562728577,65.55530654836406,1.4635370183268563,0.0912467033416898,14388.667245815068,1.0,1.0,1.0,False,9.723656760570404e-08,45239.68520644696,3602848.91375788,3617312.709959737,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3109407874574632,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24059009.70623259
48,23533.424548060702,67.27972566841574,457.2,3340.462344767904,20.276721710097913,115.37623656686179,0.0,2,0.19873733290189638,65.81177411903396,1.4521481539622323,0.09025467360408396,14343.811791465183,1.0,1.0,1.0,False,9.72331229967703e-08,45083.88249588876,3602848.91375788,3617232.8171221763,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3062302361326648,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24143167.08052251
49,23533.35448481039,67.54097171564227,457.2,3353.9182899015873,20.346782492255667,115.5762365668618,0.0,2,0.1995090266349066,66.0673201349957,1.440931876266247,0.08928543688256936,14300.186166187788,1.0,1.0,1.0,False,9.722969771257603e-08,44928.63962500574,3602848.91375788,3617153.142096416,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.3014911868423642,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24227324.454812434
50,23533.284424028232,67.80126995301075,457.2,3367.4264842447155,20.416840820225893,115.7762365668618,0.0,2,0.20027792063588143,66.32193902101352,1.429884992826853,0.088338365094534,14257.765535120547,1.0,1.0,1.0,False,9.722629181409755e-08,44788.51554521934,3602848.91375788,3617073.6851470056,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.2973433482546928,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24311481.829102356
51,23533.214365700263,68.06073862266169,457.2,3380.9867382353177,20.48689670685512,115.9762365668618,0.0,2,0.20104436417984253,66.57574643934625,1.4189992188124811,0.08741241265864078,14216.506153582251,1.0,1.0,1.0,False,9.72229037439114e-08,44674.73261768523,3602848.91375788,3616994.408704317,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.2942654577819144,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24395639.20339228
52,23533.144309813633,68.31959171421808,457.2,3394.59888595985,20.556950162978033,116.1762365668618,0.0,2,0.20180898936994607,66.82895171065609,1.4082626296284222,0.086506255012167,14176.352055533844,1.0,1.0,1.0,False,9.721953070999851e-08,44561.60351266791,3602848.91375788,3616915.2458104193,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.2911683648012569,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24479796.5776822
53,23533.07425635751,68.57782538717832,457.2,3408.262804302694,20.62700119947252,116.3762365668618,0.0,2,0.20257178486174862,67.08155107823593,1.397672652498667,0.08561938339946044,14137.283559948883,1.0,1.0,1.0,False,9.721617277231624e-08,44449.126670582984,3602848.91375788,3616836.196005125,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.2880528391842085,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24563953.951972123
54,23533.004205321016,68.83543595501516,457.2,3421.9783693801296,20.6970498272574,116.57623656686181,0.0,2,0.2033327397656309,67.33354093599353,1.3872267643629608,0.08475130384509848,14099.281352898859,1.0,1.0,1.0,False,9.721282998766677e-08,44337.30044169083,3602848.91375788,3616757.2588154264,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.284919631381143,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24648111.326262046
55,23532.93415669323,69.09241988129139,457.2,3435.7454565711328,20.767096057290196,116.77623656686181,0.0,2,0.20409184363532418,67.58491782465188,1.3769224909376951,0.0839015366910911,14062.326480820579,1.0,1.0,1.0,False,9.720950240976904e-08,44226.12308960716,3602848.91375788,3616678.4337565466,4002848.91375788,1.0,400000.0,0.0,0.0,0.0,420786.8714496108,420786.8714496108,0.0,1.281769472856295,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24732268.700551968
