Altitude	Mach	PSFC	SHP	Throttle
26896.55172	0.15	0.211387068	1431.158088	1
27931.03448	0.15	0.210334471	1399.149507	1
28965.51724	0.15	0.20923784	1367.885876	1
30000	0.15	0.208059248	1337.593323	1
0	0.18	0.272204148	2139.280824	1
1034.482759	0.18	0.266016694	2139.280824	1
2068.965517	0.18	0.259930834	2139.280824	1
3103.448276	0.18	0.253945585	2139.280824	1
4137.931034	0.18	0.248059963	2139.280824	1
5172.413793	0.18	0.242272986	2139.280824	1
6206.896552	0.18	0.237779802	2128.51936	1
7241.37931	0.18	0.236236303	2091.781373	1
8275.862069	0.18	0.234712363	2055.261201	1
9310.344828	0.18	0.233322641	2017.971184	1
10344.82759	0.18	0.231853036	1981.781518	1
11379.31034	0.18	0.230404617	1945.812619	1
12413.7931	0.18	0.228977472	1910.068811	1
13448.27586	0.18	0.227571747	1874.554003	1
14482.75862	0.18	0.226187655	1839.271628	1
15517.24138	0.18	0.22482549	1804.224563	1
16551.72414	0.18	0.223386627	1770.199356	1
17586.2069	0.18	0.222049397	1735.776139	1
18620.68966	0.18	0.220730955	1701.624281	1
19655.17241	0.18	0.219430923	1667.750941	1
20689.65517	0.18	0.218148801	1634.163997	1
21724.13793	0.18	0.216983709	1600.13611	1
22758.62069	0.18	0.215762848	1566.959957	1
23793.10345	0.18	0.214565751	1534.045846	1
24827.58621	0.18	0.213393753	1501.390274	1
25862.06897	0.18	0.212126155	1469.835421	1
26896.55172	0.18	0.21096584	1437.96441	1
27931.03448	0.18	0.209930945	1405.689821	1
28965.51724	0.18	0.208847073	1374.200709	1
30000	0.18	0.20767214	1343.749723	1
0	0.22	0.273474545	2139.280824	1
1034.482759	0.22	0.267256459	2139.280824	1
2068.965517	0.22	0.261140484	2139.280824	1
3103.448276	0.22	0.255125632	2139.280824	1
4137.931034	0.22	0.249210914	2139.280824	1
5172.413793	0.22	0.243395345	2139.280824	1
6206.896552	0.22	0.237677938	2139.280824	1
7241.37931	0.22	0.235144812	2111.195213	1
8275.862069	0.22	0.23375266	2073.213314	1
9310.344828	0.22	0.232287441	2036.293172	1
10344.82759	0.22	0.230842932	1999.598191	1
11379.31034	0.22	0.229419195	1963.132872	1
12413.7931	0.22	0.228016344	1926.901333	1
13448.27586	0.22	0.226634551	1890.907258	1
14482.75862	0.22	0.225274061	1855.153826	1
15517.24138	0.22	0.223935204	1819.643626	1
16551.72414	0.22	0.222512426	1785.228506	1
17586.2069	0.22	0.221196557	1750.369652	1
18620.68966	0.22	0.219898966	1715.791751	1
19655.17241	0.22	0.218619249	1681.502144	1
20689.65517	0.22	0.217356865	1647.508978	1
21724.13793	0.22	0.21621957	1613.011831	1
22758.62069	0.22	0.215019611	1579.431267	1
23793.10345	0.22	0.213843406	1546.11854	1
24827.58621	0.22	0.21259252	1513.780239	1
25862.06897	0.22	0.211433239	1481.223884	1
26896.55172	0.22	0.210289903	1448.999894	1
27931.03448	0.22	0.209284461	1416.285666	1
28965.51724	0.22	0.208221302	1384.428716	1
30000	0.22	0.207050665	1353.731166	1
0	0.25	0.274596296	2139.280824	1
1034.482759	0.25	0.268351166	2139.280824	1
2068.965517	0.25	0.262208603	2139.280824	1
3103.448276	0.25	0.256167615	2139.280824	1
4137.931034	0.25	0.250227209	2139.280824	1
5172.413793	0.25	0.244386395	2139.280824	1
6206.896552	0.25	0.238644184	2139.280824	1
7241.37931	0.25	0.234193036	2128.379032	1
8275.862069	0.25	0.232827881	2089.882318	1
9310.344828	0.25	0.231384846	2052.506038	1
10344.82759	0.25	0.229962149	2015.362965	1
11379.31034	0.25	0.228559874	1978.457428	1
12413.7931	0.25	0.227178157	1941.793356	1
13448.27586	0.25	0.225817195	1905.374225	1
14482.75862	0.25	0.224477261	1869.20298	1
15517.24138	0.25	0.223158717	1833.281939	1
16551.72414	0.25	0.221749487	1798.52509	1
17586.2069	0.25	0.220452159	1763.280482	1
18620.68966	0.25	0.219172662	1728.325426	1
19655.17241	0.25	0.217910561	1693.667445	1
20689.65517	0.25	0.216665275	1659.314957	1
21724.13793	0.25	0.215552813	1624.396998	1
22758.62069	0.25	0.214371141	1590.457528	1
23793.10345	0.25	0.213213249	1556.790826	1
24827.58621	0.25	0.211971685	1524.175253	1
25862.06897	0.25	0.210827812	1491.296834	1
26896.55172	0.25	0.209794674	1458.096813	1
27931.03448	0.25	0.208720564	1425.648967	1
28965.51724	0.25	0.207572952	1394.154432	1
30000	0.25	0.206507093	1362.560513	1
0	0.28	0.275863732	2139.280824	1
1034.482759	0.28	0.269588052	2139.280824	1
2068.965517	0.28	0.263415452	2139.280824	1
3103.448276	0.28	0.257344936	2139.280824	1
4137.931034	0.28	0.251375509	2139.280824	1
5172.413793	0.28	0.245506175	2139.280824	1
6206.896552	0.28	0.239735942	2139.280824	1
7241.37931	0.28	0.234063814	2139.280824	1
8275.862069	0.28	0.231796103	2108.75723	1
9310.344828	0.28	0.230377736	2070.863387	1
10344.82759	0.28	0.228979305	2033.211869	1
11379.31034	0.28	0.227600917	1995.806804	1
12413.7931	0.28	0.226242733	1958.651899	1
13448.27586	0.28	0.224904978	1921.750384	1
14482.75862	0.28	0.223587959	1885.104924	1
15517.24138	0.28	0.222191803	1849.551832	1
16551.72414	0.28	0.220897393	1813.577805	1
17586.2069	0.28	0.21962066	1777.896152	1
18620.68966	0.28	0.218361248	1742.513918	1
19655.17241	0.28	0.217118688	1707.438859	1
20689.65517	0.28	0.215992094	1671.907303	1
21724.13793	0.28	0.214808332	1637.278469	1
22758.62069	0.28	0.213647143	1602.931357	1
23793.10345	0.28	0.212509807	1568.86235	1
24827.58621	0.28	0.211277674	1535.939805	1
25862.06897	0.28	0.21015081	1502.697559	1
26896.55172	0.28	0.209145304	1469.057814	1
27931.03448	0.28	0.208091231	1436.23568	1
28965.51724	0.28	0.20695008	1404.472	1
30000	0.28	0.205996542	1371.902342	1
0	0.3	0.27679006	2139.280824	1
1034.482759	0.3	0.270492055	2139.280824	1
2068.965517	0.3	0.264297505	2139.280824	1
3103.448276	0.3	0.258205411	2139.280824	1
4137.931034	0.3	0.252214775	2139.280824	1
5172.413793	0.3	0.246324599	2139.280824	1
6206.896552	0.3	0.240533887	2139.280824	1
7241.37931	0.3	0.23484164	2139.280824	1
8275.862069	0.3	0.231050653	2122.579676	1
9310.344828	0.3	0.229650057	2084.306091	1
10344.82759	0.3	0.228269113	2046.281513	1
11379.31034	0.3	0.226907946	2008.509916	1
12413.7931	0.3	0.225566735	1970.994841	1
13448.27586	0.3	0.224245728	1933.739327	1
14482.75862	0.3	0.222945255	1896.745827	1
15517.24138	0.3	0.221560412	1860.90039	1
16551.72414	0.3	0.220281171	1824.598973	1
17586.2069	0.3	0.219019253	1788.597122	1
18620.68966	0.3	0.217774284	1752.902007	1
19655.17241	0.3	0.216545766	1717.521578	1
20689.65517	0.3	0.215438984	1681.637391	1
21724.13793	0.3	0.214270092	1646.704732	1
22758.62069	0.3	0.213123763	1612.058213	1
23793.10345	0.3	0.211905412	1578.407979	1
24827.58621	0.3	0.210775343	1544.551377	1
25862.06897	0.3	0.209660632	1511.043367	1
26896.55172	0.3	0.208675892	1477.075377	1
27931.03448	0.3	0.207636491	1443.977565	1
28965.51724	0.3	0.206498901	1412.024486	1
30000	0.3	0.20556653	1379.140809	1
0	0.32	0.277781817	2139.280824	1
1034.482759	0.32	0.271459913	2139.280824	1
2068.965517	0.32	0.265241865	2139.280824	1
3103.448276	0.32	0.259126671	2139.280824	1
4137.931034	0.32	0.253113331	2139.280824	1
5172.413793	0.32	0.247200843	2139.280824	1
6206.896552	0.32	0.241388206	2139.280824	1
7241.37931	0.32	0.235674421	2139.280824	1
8275.862069	0.32	0.230260509	2137.403911	1
9310.344828	0.32	0.228878702	2098.722379	1
10344.82759	0.32	0.227516255	2060.297023	1
11379.31034	0.32	0.226173309	2022.131648	1
12413.7931	0.32	0.224850064	1984.229608	1
13448.27586	0.32	0.223546793	1946.593732	1
14482.75862	0.32	0.222263852	1909.226234	1
15517.24138	0.32	0.220890667	1873.069683	1
16551.72414	0.32	0.219627448	1836.416959	1
17586.2069	0.32	0.218381174	1800.071588	1
18620.68966	0.32	0.217151446	1764.040895	1
19655.17241	0.32	0.215937734	1728.333055	1
20689.65517	0.32	0.214852363	1692.066678	1
21724.13793	0.32	0.213699272	1656.807429	1
22758.62069	0.32	0.212568759	1621.838924	1
23793.10345	0.32	0.211358683	1587.934193	1
24827.58621	0.32	0.210242022	1553.78376	1
25862.06897	0.32	0.209140057	1519.99145	1
26896.55172	0.32	0.208178154	1485.664959	1
27931.03448	0.32	0.207154513	1452.269844	1
28965.51724	0.32	0.206019533	1420.121822	1
30000	0.32	0.205110805	1386.89277	1
0	0.35	0.279392806	2139.280824	1
1034.482759	0.35	0.273032088	2139.280824	1
2068.965517	0.35	0.266775877	2139.280824	1
3103.448276	0.35	0.260623166	2139.280824	1
4137.931034	0.35	0.25457295	2139.280824	1
5172.413793	0.35	0.248624222	2139.280824	1
6206.896552	0.35	0.242775976	2139.280824	1
7241.37931	0.35	0.237027208	2139.280824	1
8275.862069	0.35	0.231376912	2139.280824	1
9310.344828	0.35	0.227642454	2122.192608	1
10344.82759	0.35	0.226309567	2083.113205	1
11379.31034	0.35	0.224995756	2044.305171	1
12413.7931	0.35	0.223701257	2005.771538	1
13448.27586	0.35	0.22242638	1967.514779	1
14482.75862	0.35	0.221070578	1930.417814	1
15517.24138	0.35	0.219816253	1892.879418	1
16551.72414	0.35	0.218578584	1855.654334	1
17586.2069	0.35	0.217357242	1818.749466	1
18620.68966	0.35	0.216151788	1782.172421	1
19655.17241	0.35	0.215060652	1745.127892	1
20689.65517	0.35	0.213911549	1709.033585	1
21724.13793	0.35	0.212783883	1673.240855	1
22758.62069	0.35	0.211678874	1637.746036	1
23793.10345	0.35	0.210480784	1603.436524	1
24827.58621	0.35	0.209385375	1568.808782	1
25862.06897	0.35	0.208406569	1533.79652	1
26896.55172	0.35	0.207380233	1499.629251	1
27931.03448	0.35	0.206271634	1466.532821	1
28965.51724	0.35	0.205248654	1433.301378	1
30000	0.35	0.204380883	1399.487915	1
0	0.38	0.281152816	2139.280824	1
1034.482759	0.38	0.274749703	2139.280824	1
2068.965517	0.38	0.268451807	2139.280824	1
3103.448276	0.38	0.262258118	2139.280824	1
4137.931034	0.38	0.256167622	2139.280824	1
5172.413793	0.38	0.250179308	2139.280824	1
6206.896552	0.38	0.244292164	2139.280824	1
7241.37931	0.38	0.23850518	2139.280824	1
8275.862069	0.38	0.232817346	2139.280824	1
9310.344828	0.38	0.227227652	2139.280824	1
10344.82759	0.38	0.225013751	2108.109494	1
11379.31034	0.38	0.22373114	2068.595045	1
12413.7931	0.38	0.222467447	2029.367081	1
13448.27586	0.38	0.221223029	1990.427651	1
14482.75862	0.38	0.219887562	1952.761394	1
15517.24138	0.38	0.218661125	1914.581258	1
16551.72414	0.38	0.217450704	1876.728555	1
17586.2069	0.38	0.216255931	1839.210436	1
18620.68966	0.38	0.215076313	1802.034884	1
19655.17241	0.38	0.214022161	1764.295689	1
20689.65517	0.38	0.212900525	1727.605493	1
21724.13793	0.38	0.211800326	1691.225531	1
22758.62069	0.38	0.210622792	1655.937919	1
23793.10345	0.38	0.209535718	1620.413269	1
24827.58621	0.38	0.20846275	1585.264426	1
25862.06897	0.38	0.207522627	1549.607128	1
26896.55172	0.38	0.206523429	1514.899543	1
27931.03448	0.38	0.205421301	1481.431628	1
28965.51724	0.38	0.204528719	1446.94865	1
30000	0.38	0.203493671	1413.975187	1
0	0.4	0.282409537	2139.280824	1
1034.482759	0.4	0.275976159	2139.280824	1
2068.965517	0.4	0.269648505	2139.280824	1
3103.448276	0.4	0.26342556	2139.280824	1
4137.931034	0.4	0.257306307	2139.280824	1
5172.413793	0.4	0.251289731	2139.280824	1
6206.896552	0.4	0.245374816	2139.280824	1
7241.37931	0.4	0.239560548	2139.280824	1
8275.862069	0.4	0.233845913	2139.280824	1
9310.344828	0.4	0.228229896	2139.280824	1
10344.82759	0.4	0.22410254	2126.001822	1
11379.31034	0.4	0.22284182	2085.98018	1
12413.7931	0.4	0.221599759	2046.253637	1
13448.27586	0.4	0.220277694	2007.726336	1
14482.75862	0.4	0.219054898	1968.755365	1
15517.24138	0.4	0.217847957	1930.115403	1
16551.72414	0.4	0.216656572	1891.813142	1
17586.2069	0.4	0.215480346	1853.855945	1
18620.68966	0.4	0.21431874	1816.252107	1
19655.17241	0.4	0.213291424	1778.006987	1
20689.65517	0.4	0.21218918	1740.888602	1
21724.13793	0.4	0.211108419	1704.086371	1
22758.62069	0.4	0.209940345	1668.470558	1
23793.10345	0.4	0.208869609	1632.561684	1
24827.58621	0.4	0.207907117	1596.311743	1
25862.06897	0.4	0.206900873	1560.908505	1
26896.55172	0.4	0.205821558	1526.54903	1
27931.03448	0.4	0.204821273	1492.09392	1
28965.51724	0.4	0.203958591	1457.153004	1
30000	0.4	0.20292609	1423.934727	1
0	0.42	0.283733404	2139.280824	1
1034.482759	0.42	0.277268149	2139.280824	1
2068.965517	0.42	0.270909153	2139.280824	1
3103.448276	0.42	0.264655394	2139.280824	1
4137.931034	0.42	0.258505852	2139.280824	1
5172.413793	0.42	0.252459508	2139.280824	1
6206.896552	0.42	0.246515342	2139.280824	1
7241.37931	0.42	0.240672335	2139.280824	1
8275.862069	0.42	0.234929468	2139.280824	1
9310.344828	0.42	0.229285724	2139.280824	1
10344.82759	0.42	0.223740085	2139.280824	1
11379.31034	0.42	0.221917058	2104.330786	1
12413.7931	0.42	0.220697468	2064.076469	1
13448.27586	0.42	0.219390537	2025.107234	1
14482.75862	0.42	0.218188367	1985.639649	1
15517.24138	0.42	0.217001591	1946.513903	1
16551.72414	0.42	0.215829886	1907.736857	1
17586.2069	0.42	0.214672816	1869.316127	1
18620.68966	0.42	0.213633548	1830.371002	1
19655.17241	0.42	0.212531209	1792.472567	1
20689.65517	0.42	0.211449211	1754.900579	1
21724.13793	0.42	0.210388793	1717.650705	1
22758.62069	0.42	0.209229476	1681.696951	1
23793.10345	0.42	0.208175528	1645.383389	1
24827.58621	0.42	0.207240746	1608.642558	1
25862.06897	0.42	0.206254336	1572.823366	1
26896.55172	0.42	0.205181292	1538.164149	1
27931.03448	0.42	0.204195317	1503.348795	1
28965.51724	0.42	0.203366272	1467.904999	1
30000	0.42	0.202333514	1434.449273	1
0	0.45	0.285845979	2139.280824	1
1034.482759	0.45	0.279329872	2139.280824	1
2068.965517	0.45	0.272920871	2139.280824	1
3103.448276	0.45	0.266617951	2139.280824	1
4137.931034	0.45	0.260420085	2139.280824	1
5172.413793	0.45	0.254326246	2139.280824	1
6206.896552	0.45	0.248335409	2139.280824	1
7241.37931	0.45	0.242446548	2139.280824	1
8275.862069	0.45	0.236658637	2139.280824	1
9310.344828	0.45	0.230970651	2139.280824	1
10344.82759	0.45	0.225381567	2139.280824	1
11379.31034	0.45	0.220466473	2133.690568	1
12413.7931	0.45	0.219182615	2093.53833	1
13448.27586	0.45	0.217997646	2052.922153	1
14482.75862	0.45	0.216827611	2012.658919	1
15517.24138	0.45	0.215672234	1972.755159	1
16551.72414	0.45	0.214531143	1933.218063	1
17586.2069	0.45	0.213403837	1894.055738	1
18620.68966	0.45	0.212408488	1854.239396	1
19655.17241	0.45	0.211338068	1815.600909	1
20689.65517	0.45	0.21028804	1777.299412	1
21724.13793	0.45	0.209152476	1740.22179	1
22758.62069	0.45	0.20811169	1702.855293	1
23793.10345	0.45	0.207083594	1665.896618	1
24827.58621	0.45	0.206195124	1628.34524	1
25862.06897	0.45	0.205146563	1592.583013	1
26896.55172	0.45	0.204173393	1556.74533	1
27931.03448	0.45	0.203327991	1520.468761	1
28965.51724	0.45	0.202327381	1485.881256	1
30000	0.45	0.201514319	1450.446188	1
0	0.48	0.288111953	2139.280824	1
1034.482759	0.48	0.281541318	2139.280824	1
2068.965517	0.48	0.2750787	2139.280824	1
3103.448276	0.48	0.268723064	2139.280824	1
4137.931034	0.48	0.262473378	2139.280824	1
5172.413793	0.48	0.256328608	2139.280824	1
6206.896552	0.48	0.250287722	2139.280824	1
7241.37931	0.48	0.244349685	2139.280824	1
8275.862069	0.48	0.238513467	2139.280824	1
9310.344828	0.48	0.232778034	2139.280824	1
10344.82759	0.48	0.227142355	2139.280824	1
11379.31034	0.48	0.2216054	2139.280824	1
12413.7931	0.48	0.217684653	2124.357742	1
13448.27586	0.48	0.216533859	2082.864853	1
14482.75862	0.48	0.215397247	2041.744057	1
15517.24138	0.48	0.214274497	2001.002182	1
16551.72414	0.48	0.213165174	1960.646864	1
17586.2069	0.48	0.212177773	1919.699414	1
18620.68966	0.48	0.211121767	1879.907041	1
19655.17241	0.48	0.210085074	1840.467266	1
20689.65517	0.48	0.208973074	1802.201479	1
21724.13793	0.48	0.207947431	1763.704253	1
22758.62069	0.48	0.206934574	1725.623143	1
23793.10345	0.48	0.206044189	1687.062297	1
24827.58621	0.48	0.205097628	1649.509527	1
25862.06897	0.48	0.204059317	1613.21848	1
26896.55172	0.48	0.203206865	1575.992741	1
27931.03448	0.48	0.202320667	1539.58172	1
28965.51724	0.48	0.201320106	1504.569509	1
30000	0.48	0.200468076	1468.977509	1
0	0.5	0.289708565	2139.280824	1
1034.482759	0.5	0.283099522	2139.280824	1
2068.965517	0.5	0.276599135	2139.280824	1
3103.448276	0.5	0.270206365	2139.280824	1
4137.931034	0.5	0.263920175	2139.280824	1
5172.413793	0.5	0.257739527	2139.280824	1
6206.896552	0.5	0.251663382	2139.280824	1
7241.37931	0.5	0.245690703	2139.280824	1
8275.862069	0.5	0.239820452	2139.280824	1
9310.344828	0.5	0.234051591	2139.280824	1
10344.82759	0.5	0.228383085	2139.280824	1
11379.31034	0.5	0.222813898	2139.280824	1
12413.7931	0.5	0.217342995	2139.280824	1
13448.27586	0.5	0.215520691	2104.029747	1
14482.75862	0.5	0.21440699	2062.302285	1
15517.24138	0.5	0.213306582	2020.967807	1
16551.72414	0.5	0.212315214	1979.136864	1
17586.2069	0.5	0.21126432	1938.402205	1
18620.68966	0.5	0.210231747	1898.032116	1
19655.17241	0.5	0.209218545	1858.022791	1
20689.65517	0.5	0.208117928	1819.313163	1
21724.13793	0.5	0.207112136	1780.296476	1
22758.62069	0.5	0.206118184	1741.712432	1
23793.10345	0.5	0.205262363	1702.515257	1
24827.58621	0.5	0.204339204	1664.438016	1
25862.06897	0.5	0.20330476	1627.799274	1
26896.55172	0.5	0.202487186	1589.969004	1
27931.03448	0.5	0.201518377	1553.877208	1
28965.51724	0.5	0.20072937	1516.95081	1
30000	0.5	0.199788579	1481.723899	1
0	0.52	0.29137449	2139.280824	1
1034.482759	0.52	0.284725383	2139.280824	1
2068.965517	0.52	0.278185597	2139.280824	1
3103.448276	0.52	0.27175409	2139.280824	1
4137.931034	0.52	0.265429819	2139.280824	1
5172.413793	0.52	0.259211741	2139.280824	1
6206.896552	0.52	0.253098814	2139.280824	1
7241.37931	0.52	0.247089993	2139.280824	1
8275.862069	0.52	0.241184236	2139.280824	1
9310.344828	0.52	0.235380502	2139.280824	1
10344.82759	0.52	0.229677747	2139.280824	1
11379.31034	0.52	0.224074931	2139.280824	1
12413.7931	0.52	0.218571013	2139.280824	1
13448.27586	0.52	0.214479137	2126.172751	1
14482.75862	0.52	0.213388786	2083.81028	1
15517.24138	0.52	0.212311122	2041.855819	1
16551.72414	0.52	0.211352551	1999.305634	1
17586.2069	0.52	0.210325845	1957.954674	1
18620.68966	0.52	0.209317455	1916.977562	1
19655.17241	0.52	0.208328564	1876.369297	1
20689.65517	0.52	0.207237995	1837.209627	1
21724.13793	0.52	0.206252291	1797.650921	1
22758.62069	0.52	0.205382764	1757.640546	1
23793.10345	0.52	0.204459509	1718.657208	1
24827.58621	0.52	0.203451284	1680.931356	1
25862.06897	0.52	0.202527042	1643.051687	1
26896.55172	0.52	0.201748796	1604.559268	1
27931.03448	0.52	0.200781299	1568.134005	1
28965.51724	0.52	0.200033874	1530.553203	1
30000	0.52	0.19919193	1494.273658	1
0	0.55	0.294004406	2139.280824	1
1034.482759	0.55	0.287292073	2139.280824	1
2068.965517	0.55	0.280690111	2139.280824	1
3103.448276	0.55	0.27419747	2139.280824	1
4137.931034	0.55	0.2678131	2139.280824	1
5172.413793	0.55	0.26153595	2139.280824	1
6206.896552	0.55	0.255364968	2139.280824	1
7241.37931	0.55	0.249299104	2139.280824	1
8275.862069	0.55	0.243337307	2139.280824	1
