Altitude	Mach	PSFC	SHP	Throttle
1724.137931	0.4	0.295508332	2439.907489	1
2586.206897	0.4	0.289874255	2439.907489	1
3448.275862	0.4	0.284317901	2439.907489	1
4310.344828	0.4	0.278838625	2439.907489	1
5172.413793	0.4	0.273435782	2439.907489	1
6034.482759	0.4	0.268108732	2439.907489	1
6896.551724	0.4	0.262856831	2439.907489	1
7758.62069	0.4	0.257679439	2439.907489	1
8620.689655	0.4	0.252575915	2439.907489	1
9482.758621	0.4	0.247545622	2439.907489	1
10344.82759	0.4	0.242587922	2439.907489	1
11206.89655	0.4	0.237702177	2439.907489	1
12068.96552	0.4	0.232887752	2439.907489	1
12931.03448	0.4	0.228144012	2439.907489	1
13793.10345	0.4	0.223470325	2439.907489	1
14655.17241	0.4	0.218866059	2439.907489	1
15517.24138	0.4	0.214330583	2439.907489	1
16379.31034	0.4	0.209863267	2439.907489	1
17241.37931	0.4	0.205463484	2439.907489	1
18103.44828	0.4	0.203864237	2407.190611	1
18965.51724	0.4	0.203152406	2364.382431	1
19827.58621	0.4	0.202346347	2323.145876	1
20689.65517	0.4	0.201723782	2280.290716	1
21551.72414	0.4	0.200953708	2239.594503	1
22413.7931	0.4	0.200359552	2197.431699	1
23275.86207	0.4	0.199686427	2156.642296	1
24137.93103	0.4	0.199038124	2116.080085	1
25000	0.4	0.198398932	2075.919334	1
0	0.42	0.308427189	2439.907489	1
862.0689655	0.42	0.302607201	2439.907489	1
1724.137931	0.42	0.296866631	2439.907489	1
2586.206897	0.42	0.291204833	2439.907489	1
3448.275862	0.42	0.285621156	2439.907489	1
4310.344828	0.42	0.280114954	2439.907489	1
5172.413793	0.42	0.274685581	2439.907489	1
6034.482759	0.42	0.269332391	2439.907489	1
6896.551724	0.42	0.264054738	2439.907489	1
7758.62069	0.42	0.25885198	2439.907489	1
8620.689655	0.42	0.253723473	2439.907489	1
9482.758621	0.42	0.248668575	2439.907489	1
10344.82759	0.42	0.243686646	2439.907489	1
11206.89655	0.42	0.238777045	2439.907489	1
12068.96552	0.42	0.233939135	2439.907489	1
12931.03448	0.42	0.229172276	2439.907489	1
