Altitude	Mach	PSFC	SHP	Throttle
22413.7931	0.15	0.208847442	1878.048887	1
23275.86207	0.15	0.207906738	1845.295186	1
24137.93103	0.15	0.207046362	1812.197846	1
25000	0.15	0.206301655	1778.48005	1
0	0.18	0.277070479	2415.749989	1
862.0689655	0.18	0.271841557	2415.749989	1
1724.137931	0.18	0.266683995	2415.749989	1
2586.206897	0.18	0.261597208	2415.749989	1
3448.275862	0.18	0.256580616	2415.749989	1
4310.344828	0.18	0.251633637	2415.749989	1
5172.413793	0.18	0.24675569	2415.749989	1
6034.482759	0.18	0.241946194	2415.749989	1
6896.551724	0.18	0.237204572	2415.749989	1
7758.62069	0.18	0.232530243	2415.749989	1
8620.689655	0.18	0.227922631	2415.749989	1
9482.758621	0.18	0.223381159	2415.749989	1
10344.82759	0.18	0.221677692	2385.537104	1
11206.89655	0.18	0.220639323	2348.46933	1
12068.96552	0.18	0.219612414	2311.63899	1
12931.03448	0.18	0.218596752	2275.051105	1
13793.10345	0.18	0.217592072	2238.711133	1
14655.17241	0.18	0.216598037	2202.625113	1
15517.24138	0.18	0.215728942	2165.647521	1
16379.31034	0.18	0.214779586	2129.858586	1
17241.37931	0.18	0.213845205	2094.294288	1
18103.44828	0.18	0.212926514	2058.95177	1
18965.51724	0.18	0.211911412	2024.905943	1
19827.58621	0.18	0.210995951	1990.271329	1
20689.65517	0.18	0.210090308	1955.918937	1
21551.72414	0.18	0.209308358	1920.805197	1
22413.7931	0.18	0.208457671	1886.717578	1
23275.86207	0.18	0.207518879	1853.801352	1
24137.93103	0.18	0.206665829	1820.491165	1
25000	0.18	0.205938188	1786.473065	1
0	0.22	0.278349123	2415.749989	1
862.0689655	0.22	0.273094422	2415.749989	1
1724.137931	0.22	0.267911445	2415.749989	1
2586.206897	0.22	0.262799609	2415.749989	1
3448.275862	0.22	0.257758329	2415.749989	1
4310.344828	0.22	0.25278702	2415.749989	1
5172.413793	0.22	0.247885099	2415.749989	1
6034.482759	0.22	0.243051983	2415.749989	1
6896.551724	0.22	0.23828709	2415.749989	1
7758.62069	0.22	0.23358984	2415.749989	1
8620.689655	0.22	0.228959651	2415.749989	1
9482.758621	0.22	0.224395944	2415.749989	1
10344.82759	0.22	0.220826852	2405.590296	1
11206.89655	0.22	0.219804924	2368.059675	1
12068.96552	0.22	0.218794133	2330.77476	1
12931.03448	0.22	0.217794247	2293.740724	1
13793.10345	0.22	0.21680498	2256.963232	1
14655.17241	0.22	0.215928888	2219.390196	1
15517.24138	0.22	0.214981513	2182.936171	1
16379.31034	0.22	0.214048529	2146.713556	1
17241.37931	0.22	0.213130544	2110.720242	1
18103.44828	0.22	0.212130047	2075.914185	1
18965.51724	0.22	0.21121804	2040.611531	1
19827.58621	0.22	0.210316152	2005.590936	1
20689.65517	0.22	0.209520318	1969.952201	1
21551.72414	0.22	0.208667888	1935.243328	1
22413.7931	0.22	0.207833456	1900.758424	1
23275.86207	0.22	0.206896306	1867.591665	1
24137.93103	0.22	0.206054669	1833.938851	1
25000	0.22	0.205356337	1799.415554	1
0	0.25	0.279478182	2415.749989	1
862.0689655	0.25	0.274200717	2415.749989	1
1724.137931	0.25	0.268995302	2415.749989	1
2586.206897	0.25	0.263861348	2415.749989	1
3448.275862	0.25	0.258798269	2415.749989	1
4310.344828	0.25	0.253805477	2415.749989	1
5172.413793	0.25	0.248882388	2415.749989	1
6034.482759	0.25	0.244028415	2415.749989	1
6896.551724	0.25	0.239242975	2415.749989	1
7758.62069	0.25	0.234525485	2415.749989	1
8620.689655	0.25	0.22987536	2415.749989	1
9482.758621	0.25	0.22529202	2415.749989	1
10344.82759	0.25	0.220774884	2415.749989	1
11206.89655	0.25	0.21907654	2385.390887	1
12068.96552	0.25	0.218079729	2347.703632	1
12931.03448	0.25	0.21709352	2310.274832	1
13793.10345	0.25	0.216117603	2273.110356	1
14655.17241	0.25	0.215262378	2235.0658	1
15517.24138	0.25	0.214329348	2198.222317	1
16379.31034	0.25	0.213410701	2161.614723	1
17241.37931	0.25	0.212507098	2125.240366	1
18103.44828	0.25	0.211512097	2090.154807	1
18965.51724	0.25	0.210612251	2054.502664	1
19827.58621	0.25	0.209722053	2019.141487	1
20689.65517	0.25	0.2089477	1983.06496	1
21551.72414	0.25	0.208109259	1948.001524	1
22413.7931	0.25	0.207190699	1914.072464	1
23275.86207	0.25	0.206351898	1879.789236	1
24137.93103	0.25	0.2056267	1844.8771	1
25000	0.25	0.204849389	1810.844569	1
0	0.28	0.280753903	2415.749989	1
862.0689655	0.28	0.275450722	2415.749989	1
1724.137931	0.28	0.270219955	2415.749989	1
2586.206897	0.28	0.265061012	2415.749989	1
3448.275862	0.28	0.259973303	2415.749989	1
4310.344828	0.28	0.254956239	2415.749989	1
5172.413793	0.28	0.250009233	2415.749989	1
6034.482759	0.28	0.245131695	2415.749989	1
6896.551724	0.28	0.240323039	2415.749989	1
7758.62069	0.28	0.23558268	2415.749989	1
8620.689655	0.28	0.23091003	2415.749989	1
9482.758621	0.28	0.226304506	2415.749989	1
10344.82759	0.28	0.221765525	2415.749989	1
11206.89655	0.28	0.218262829	2405.010341	1
12068.96552	0.28	0.217281534	2366.867471	1
12931.03448	0.28	0.216310493	2328.991779	1
13793.10345	0.28	0.215448941	2290.330395	1
14655.17241	0.28	0.214518147	2252.801911	1
15517.24138	0.28	0.21360118	2215.516161	1
16379.31034	0.28	0.212698607	2178.47119	1
17241.37931	0.28	0.21181116	2141.663669	1
18103.44828	0.28	0.210821306	2106.271546	1
18965.51724	0.28	0.209934892	2070.224517	1
19827.58621	0.28	0.209057557	2034.478994	1
20689.65517	0.28	0.208308441	1997.893549	1
21551.72414	0.28	0.207485835	1962.42616	1
22413.7931	0.28	0.206569858	1928.231274	1
23275.86207	0.28	0.205742558	1893.595644	1
24137.93103	0.28	0.205044714	1858.182611	1
25000	0.28	0.204178602	1824.701644	1
0	0.3	0.281686307	2415.749989	1
