,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,H2_fc,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time,H2_mass
0,23564.4,60.0,10.668,0.0,0.29753499624048946,60.0,0.0,1,0.17633868880182274,59.969279456360205,1.7511837518546014,0.11893479642316214,15694.74544644003,1.0,0.0,1.0,False,4.135481321397341e-08,47548.04595411976,3597344.2160289474,3597344.2160289474,2530.2462759720142,0.07959931526334786,0.13784067052222462,0.0,,,,,,,,,2.0,0.15919863052669572
1,23563.943266373233,60.047527458205835,27.156550607028606,118.86180083979653,0.5947298765977023,62.0,0.0,1,0.17651120803507342,59.969279456360205,1.7511498097849483,0.11893123047844406,15694.27488108566,1.0,0.0,1.0,False,4.1295733314516746e-08,47527.799804835275,3598372.7192070405,3598372.7192070405,2530.152787170681,0.07950832431518683,0.13775776453895955,0.0,,,,,,initial climb,,,2.0,0.3182152791570694
2,23563.487054844245,60.09511951315791,43.648299978676626,237.8191226743044,0.8915844173559494,64.0,0.0,1,0.17668399390025913,59.969279456360205,1.75111590651489,0.11892766868039849,15693.804862930012,1.0,0.0,1.0,False,4.123685662318734e-08,47507.25375177706,3599383.719651983,3599383.719651983,2530.043198011905,0.07941727351653464,0.13767355208164214,0.0,,,,,,initial climb,,,2.0,0.4770498261901387
3,23563.031365756455,60.14277583844193,60.14309458058955,356.8721163714124,1.1880984052770995,66.0,0.0,1,0.17685704532345992,59.969279456360205,1.7510820420699464,0.11892411103146477,15693.33539229499,1.0,0.0,1.0,False,4.117818342929644e-08,47486.40863383685,3600377.2292465153,3600377.2292465153,2529.917524293129,0.07932616567044454,0.13758803670698327,0.0,,,,,,initial climb,,,2.0,0.6357021575310278
4,23562.576199437193,60.1904961056288,76.64078080513703,476.0209321080729,1.4842716375524039,68.0,0.0,1,0.17703036122260016,59.969279456360205,1.7510482164744425,0.11892055753395689,15692.866469485958,1.0,0.0,1.0,False,4.111971401404321e-08,47465.26530176157,3601353.2605571523,3601353.2605571523,2529.775782471529,0.0792350035670813,0.13750122202361853,0.0,,,,,,initial climb,,,2.0,0.7941721646651904
5,23562.121556197784,60.238279984283,93.14120497754347,595.2657193647808,1.780103921753677,70.0,0.0,1,0.17720394050747,59.969279456360205,1.7510144297515153,0.11891700819006408,15692.398094791799,1.0,0.0,1.0,False,4.106144865052009e-08,47443.824618080485,3602311.8268323196,3602311.8268323196,2529.6179896625235,0.07914378998354939,0.13741311169179635,0.0,,,,,,initial climb,,,2.0,0.9524597446322891
6,23561.667436333617,60.28612714197107,109.644213362024,714.6066269200749,2.07556194273058,72.0,0.0,1,0.1773777820797477,59.969279456360205,1.7509806819231164,0.11891346300185117,15691.930268484994,1.0,0.0,1.0,False,4.100338760371878e-08,47417.21339673611,3602848.91375788,3603252.942000414,2529.1841863991062,0.07904366362273628,0.13730261516765907,0.0,,,,,,initial climb,,,2.0,1.1105470718777617
7,23561.213890985393,60.33402992685168,126.14713272595986,834.0441509884305,2.370603130963664,74.0,0.0,1,0.177551858239433,59.969279456360205,1.7509469767897567,0.11890992236830662,15691.463043216427,1.0,0.0,1.0,False,4.094553994568527e-08,47384.058379346585,3602848.91375788,3604176.4810142647,2528.400612769469,0.07893214867018761,0.13716378725276704,0.0,,,,,,initial climb,,,2.0,1.268411369218137
8,23560.76098549982,60.381978559531426,142.64657055626543,953.5788707151308,2.6652291065112377,76.0,0.0,1,0.17772613353222041,59.969279456360205,1.750913319207665,0.11890638679928492,15690.996486266959,1.0,0.0,1.0,False,4.088791711782744e-08,47350.85181041432,3602848.91375788,3605082.2911008336,2527.613216098783,0.07882106713062788,0.13702472426267337,0.0,,,,,,initial climb,,,2.0,1.4260535034793926
9,23560.30871739001,60.4299729678064,159.1424845865964,1073.2108821475179,2.9594414867742955,78.0,0.0,1,0.17790060776914737,59.969279456360205,1.750879708992026,0.11890285627507882,15690.530595036025,1.0,0.0,1.0,False,4.083051875136579e-08,47317.593679687794,3602848.91375788,3605970.412461816,2526.821988614793,0.078710418293148,0.13688542617648616,0.0,,,,,,initial climb,,,2.0,1.5834743400656885
10,23559.85708417316,60.478013078584475,175.63483242145458,1192.9402811874081,3.2532418864878703,80.0,0.0,1,0.17807528075782877,59.969279456360205,1.7508461459583344,0.11889933077601549,15690.065366927553,1.0,0.0,1.0,False,4.077334447632053e-08,47284.283977607905,3602848.91375788,3606840.8854258517,2526.0269225690954,0.07860020144452493,0.1367458929762452,0.0,,,,,,initial climb,,,2.0,1.7406747429547385
