,mass,true_airspeed,altitude,ground_distance,alpha,time,engine_setting,mach,equivalent_airspeed,thrust_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,TP_power_rate,thermo_power,TP_thermal_efficiency,TP_residual_thrust,TP_air_flow,CT,CL,CD,drag,slope_angle,acceleration,name,delta_time,fuel_mass,max_mach
0,22930.398769849537,0.001,0.0,0.0,-0.017453292519943295,0.0,1,2.9386244994912704e-06,0.001,1.0,False,9.195277605317813e-08,81150.05785361545,3602827.4331659065,0.9999940378871033,4168898.0963477455,0.2699636935245965,3355.0000277722256,7.520800745684484,0.36455288696554455,0.8462812267275118,0.0729192601795517,2.6756538936071587e-06,0.0,3.4994542652475293,,0.01,0.0033128998412015123,
1,22930.395456949696,0.03599454265247529,0.0,1e-05,-0.017453292519943295,0.01,1,0.00010577444488654738,0.03599454265247529,1.0,False,9.195277590042967e-08,81130.74710092541,3602827.433132641,0.9999940378778701,4168898.1234242357,0.2699612057429821,3354.4736577320195,7.520800758119099,0.3644661366805931,0.8462812267275118,0.0729192601795517,0.0034665961837358856,0.0,3.498612555408662,take off,0.01,0.006625799676869173,
2,22930.39214404986,0.0709806682065619,0.0,0.00036994542652475296,-0.017453292519943295,0.02,1,0.0002085855305820639,0.0709806682065619,1.0,False,9.195277545794689e-08,81111.44104327084,3602827.433161159,0.9999940378857856,4168898.201701078,0.26995871944572963,3353.947421816651,7.520800794155378,0.36437940748729303,0.8462812267275118,0.0729192601795517,0.013480627300863952,0.0,3.4977707776702056,take off,0.01,0.009938699496621165,
3,22930.38883115004,0.10595837598326396,0.0,0.001079752108590372,-0.017453292519943295,0.03,1,0.00031137187959072687,0.10595837598326396,1.0,False,9.195277472638618e-08,81092.1396809778,3602827.433189048,0.9999940378935264,4168898.3311413294,0.26995623463092594,3353.4213199759083,7.520800853732078,0.3642926993871091,0.8462812267275118,0.0729192601795517,0.030040041034258815,0.0,3.496928932242963,take off,0.009999999999999998,0.01325159929004193,
4,22930.38551825025,0.1409276653056936,0.0,0.0021393358684230115,-0.017453292519943295,0.04,1,0.00041413348992341706,0.1409276653056936,1.0,False,9.195277370622497e-08,81072.84301437126,3602827.433178858,0.9999940378906981,4168898.511708034,0.2699537512971679,3352.8953521795784,7.5208009368056405,0.3642060123815014,0.8462812267275118,0.0729192601795517,0.0531401100436264,0.0,3.4960870193376654,take off,0.010000000000000002,0.01656449904669868,
5,22930.382205350492,0.17588853549907024,0.0,0.0035486125214799474,-0.017453292519943295,0.05,1,0.0005168703595972078,0.17588853549907024,1.0,False,9.195277239705799e-08,81053.55104377502,3602827.433216188,0.9999940379010593,4168898.7433642424,0.26995126944556935,3352.369518496198,7.520801043419752,0.36411934647192434,0.8462812267275118,0.0729192601795517,0.08277610762167467,0.0,3.4952450391649648,take off,0.010000000000000002,0.019877398756222728,
6,22930.378892450783,0.2108409858907199,0.0,0.00530749787647065,-0.017453292519943295,0.060000000000000005,1,0.0006195824866353627,0.2108409858907199,1.0,False,9.195277079964389e-08,81034.26376951177,3602827.433224367,0.9999940379033294,4168899.0260730367,0.26994878907392533,3351.843818864044,7.520801173503065,0.36403270165982765,0.8462812267275118,0.0729192601795517,0.11894330769638847,0.0,3.4944029919354387,take off,0.010000000000000002,0.023190298408202224,
7,22930.37557955113,0.24578501581007428,0.0,0.007415907735377849,-0.017453292519943295,0.07,1,0.0007222698690673335,0.24578501581007428,1.0,False,9.19527689134496e-08,81014.98119190302,3602827.433306794,0.9999940379262078,4168899.359797453,0.2699463101837139,3351.318253365863,7.520801327111874,0.3639460779466556,0.8462812267275118,0.0729192601795517,0.16163698483330208,0.0,3.4935608778595877,take off,0.010000000000000002,0.02650319799230119,
8,22930.372266651546,0.28072062458867014,0.0,0.009873757893478592,-0.017453292519943295,0.08,1,0.0008249325049287576,0.28072062458867014,1.0,False,9.195276673954074e-08,80995.70331126917,3602827.4333440275,0.9999940379365422,4168899.744500591,0.26994383277185463,3350.792821905582,7.520801504144538,0.36385947533384755,0.8462812267275118,0.0729192601795517,0.21085241423776957,0.0,3.492718697147837,take off,0.009999999999999995,0.029816097498112204,
9,22930.36895375204,0.31564781156014854,0.0,0.012680964139365293,-0.017453292519943295,0.09,1,0.0009275703922614562,0.31564781156014854,1.0,False,9.195276427775523e-08,80976.43012792949,3602827.4333877414,0.9999940379486754,4168900.180145517,0.26994135683876774,3350.267524524406,7.520801704620691,0.3637728938228378,0.8462812267275118,0.0729192601795517,0.26658487175723306,0.0,3.491876450010536,take off,0.009999999999999995,0.03312899691526953,
10,22930.365640852622,0.3505665760602539,0.0,0.015837442254966777,-0.017453292519943295,0.09999999999999999,1,0.001030183529113432,0.3505665760602539,1.0,False,9.195276152823739e-08,80957.16164220209,3602827.4334468795,0.9999940379650896,4168900.666695328,0.2699388823839995,3349.742361229204,7.520801928529682,0.36368633341505535,0.8462812267275118,0.0729192601795517,0.328829633883488,0.0,3.491034136657957,take off,0.009999999999999995,0.036441896233420853,
11,22930.362327953306,0.38547691742683343,0.0,0.019343108015569314,-0.017453292519943295,0.10999999999999999,1,0.0011327719135388662,0.38547691742683343,1.0,False,9.195275849111893e-08,80937.89785440396,3602827.433532137,0.9999940379887535,4168901.204113115,0.26993640940713237,3349.217332028246,7.520802175862108,0.3635997941119242,0.8462812267275118,0.0729192601795517,0.39758197775494764,0.0,3.4901917573002956,take off,0.009999999999999995,0.03975479544222844,
12,22930.3590150541,0.4203788349998364,0.0,0.023197877189837648,-0.017453292519943295,0.11999999999999998,1,0.0012353355435981176,0.4203788349998364,1.0,False,9.195275516681353e-08,80918.63876485096,3602827.4336149613,0.999994038011742,4168901.792361964,0.26993393790694464,3348.692436898305,7.520802446580761,0.36351327591486343,0.8462812267275118,0.0729192601795517,0.47283718115890366,0.0,3.489349312147673,take off,0.009999999999999995,0.043067694531343195,
13,22930.355702155008,0.45527232812131313,0.0,0.02740166553983601,-0.017453292519943295,0.12999999999999998,1,0.001337874417357719,0.45527232812131313,1.0,False,9.195275155554218e-08,80899.38437385776,3602827.433693589,0.9999940380335659,4168902.4314049846,0.2699314678827639,3348.1676758376034,7.5208027406674045,0.3634267788252865,0.8462812267275118,0.0729192601795517,0.554590522533785,0.0,3.4885068014101313,take off,0.009999999999999995,0.046380593490422374,
14,22930.352389256048,0.4901573961354144,0.0,0.031954388821049146,-0.017453292519943295,0.13999999999999999,1,0.0014403885328903765,0.4901573961354144,1.0,False,9.195274765751314e-08,80880.134681738,3602827.433768027,0.9999940380542267,4168903.1212052833,0.269928999333954,3347.643048845753,7.520803058105067,0.3633403028446025,0.8462812267275118,0.0729192601795517,0.6428372809714158,0.0,3.4876642252976384,take off,0.010000000000000009,0.04969349230913075,
15,22930.34907635723,0.5250340383883908,0.0,0.03685596278240329,-0.017453292519943295,0.15,1,0.0015428778882749653,0.5250340383883908,1.0,False,9.195274347293519e-08,80860.88968880409,3602827.433838255,0.999994038073719,4168903.861725982,0.2699265322598772,3347.1185559223504,7.520803398876773,0.36325384797421484,0.8462812267275118,0.0729192601795517,0.7375727362192689,0.0,3.4868215840200847,take off,0.010000000000000009,0.05300639097714058,
16,22930.34576345856,0.5599022542285916,0.0,0.0421063031662872,-0.017453292519943295,0.16,1,0.001645342481596529,0.5599022542285916,1.0,False,9.195273900174803e-08,80841.64939536736,3602827.4339417215,0.999994038102437,4168904.652930202,0.26992406666066326,3346.594197096991,7.520803762992091,0.36316741421552207,0.8462812267275118,0.0729192601795517,0.8387921686827187,0.0,3.485978877787284,take off,0.010000000000000009,0.05631928948415639,
17,22930.342450560052,0.5947620430064645,0.0,0.04770532570857311,-0.017453292519943295,0.17,1,0.001747782310946277,0.5947620430064645,1.0,False,9.195273424441586e-08,80822.41380173797,3602827.434042758,0.9999940381304805,4168905.4947810797,0.26992160253494596,3346.06997234061,7.520804150408769,0.36308100156991757,0.8462812267275118,0.0729192601795517,0.9464908594272905,0.0,3.485136106808973,take off,0.010000000000000009,0.059632187819866636,
18,22930.33913766172,0.6296134040745542,0.0,0.053652946138637754,-0.017453292519943295,0.18000000000000002,1,0.0018501973744215819,0.6296134040745542,1.0,False,9.195272920103161e-08,80803.18290822499,3602827.4341574362,0.9999940381623104,4168906.3872417263,0.2699191398824178,3345.5458816656173,7.520804561121234,0.36299461003878974,0.8462812267275118,0.0729192601795517,1.0606640901809092,0.0,3.4842932712948103,take off,0.010000000000000009,0.0629450859739779,
19,22930.335824763562,0.6644563367875024,0.0,0.059949080179383295,-0.017453292519943295,0.19000000000000003,1,0.001952587670125977,0.6644563367875024,1.0,False,9.195272387168913e-08,80783.95671513632,3602827.4343017596,0.9999940382023685,4168907.330275298,0.26991667870276864,3345.0219250843606,7.520804995123877,0.3629082396235218,0.8462812267275118,0.0729192601795517,1.1813071433361446,0.0,3.483450371454381,take off,0.010000000000000009,0.06625798393621486,
20,22930.3325118656,0.6992908405020462,0.0,0.06659364354725832,-0.017453292519943295,0.20000000000000004,1,0.002054953196169155,0.6992908405020462,1.0,False,9.195271825715873e-08,80764.7352227787,3602827.4343973235,0.9999940382288931,4168908.3238449353,0.26991421899375917,3344.49810253343,7.520805452344157,0.36282189032549184,0.8462812267275118,0.0729192601795517,1.308415301952454,0.0,3.4826074074971896,take off,0.010000000000000009,0.06957088169625786,
21,22930.32919896784,0.734116914577018,0.0,0.07358655195227878,-0.017453292519943295,0.21000000000000005,1,0.002157293950666965,0.734116914577018,1.0,False,9.195271235704791e-08,80745.51843145785,3602827.4345278926,0.9999940382651336,4168909.3679137873,0.2699117607564661,3343.9744140794464,7.520805932824494,0.36273556214607305,0.8462812267275118,0.0729192601795517,1.4419838497584239,0.0,3.481764379632667,take off,0.010000000000000009,0.0728837792438501,
22,22930.32588607029,0.7689345583733447,0.0,0.08092772109804897,-0.017453292519943295,0.22000000000000006,1,0.0022596099317414107,0.7689345583733447,1.0,False,9.195270617179495e-08,80726.30634147824,3602827.434661393,0.9999940383021877,4168910.462445041,0.26990930398959684,3343.4508596961246,7.5208064365252,0.3626492550866333,0.8462812267275118,0.0729192601795517,1.5820080711540092,0.0,3.4809212880701637,take off,0.010000000000000009,0.07619667656872112,
23,22930.322573172965,0.8037437712540463,0.0,0.08861706668178242,-0.017453292519943295,0.23000000000000007,1,0.0023619011375206477,0.8037437712540463,1.0,False,9.195269970172322e-08,80707.09895314329,3602827.4347817684,0.9999940383355989,4168911.6074018255,0.26990684869218656,3342.9274393700025,7.520806963417951,0.3625629691485357,0.8462812267275118,0.0729192601795517,1.7284832512127672,0.0,3.4800781330189574,take off,0.010000000000000009,0.0795095736605973,
24,22930.31926027587,0.8385445525842359,0.0,0.09665450439432288,-0.017453292519943295,0.24000000000000007,1,0.0024641675661389814,0.8385445525842359,1.0,False,9.195269294664446e-08,80687.89626675521,3602827.4349442814,0.9999940383807057,4168912.80274732,0.2699043948647293,3342.4041531447574,7.520807513524962,0.36247670433313783,0.8462812267275118,0.0729192601795517,1.8814046756840965,0.0,3.47923491468824,take off,0.010000000000000009,0.08282247050924908,
25,22930.315947379022,0.8733369017311183,0.0,0.10503994992016524,-0.017453292519943295,0.25000000000000006,1,0.002566409215736864,0.8733369017311183,1.0,False,9.195268590716303e-08,80668.69828261517,3602827.4350936767,0.9999940384221715,4168914.0484447083,0.2699019425054585,3341.881000975444,7.520808086790122,0.36239046064179264,0.8462812267275118,0.0729192601795517,2.040767630995463,0.0,3.4783916332871376,take off,0.009999999999999981,0.08613536710441787,
26,22930.312634482427,0.9081208180639897,0.0,0.11377331893747643,-0.017453292519943295,0.26000000000000006,1,0.0026686260844608943,0.9081208180639897,1.0,False,9.19526785832824e-08,80649.50500102314,3602827.435258469,0.999994038467911,4168915.3444571784,0.26989949161432164,3341.3579828842653,7.520808683216702,0.3623042380758477,0.8462812267275118,0.0729192601795517,2.206567404254636,0.0,3.4775482890246896,take off,0.010000000000000009,0.08944826343587141,
27,22930.309321586094,0.9428963009542366,0.0,0.12285452711811633,-0.017453292519943295,0.2700000000000001,1,0.0027708181704638136,0.9428963009542366,1.0,False,9.195267097521096e-08,80630.316422278,3602827.4354386465,0.9999940385179207,4168916.6907479125,0.26989704219068134,3340.8350988705183,7.520809302787758,0.36221803663664576,0.8462812267275118,0.0729192601795517,2.3787992832519085,0.0,3.4767048821098623,take off,0.010000000000000009,0.09276115949338494,
28,22930.306008690037,0.9776633497753352,0.0,0.1322834901276587,-0.017453292519943295,0.2800000000000001,1,0.002872985471904503,0.9776633497753352,1.0,False,9.195266308343751e-08,80611.13254667746,3602827.43559502,0.9999940385613235,4168918.0872800946,0.2698945942331005,3340.31234890208,7.520809945458573,0.3621318563255241,0.8462812267275118,0.0729192601795517,2.5574585564623304,0.0,3.4758614127515415,take off,0.010000000000000009,0.09607405526671528,
