,TP_total_temperature,TP_total_pressure
0,"[101325.00000061248, 101325.00000061248, 500.2298141636635, 684.8069131754396, 1422.1443156966898, 1255.693424846364, 1066.169019310085, 858.0576069072605, 858.0576069072605]","[101325.00000061248, 101325.00000061248, 522854.3005631023, 1316413.904734572, 1224264.931403152, 674819.6385918934, 308435.00744417444, 111719.93547444395, 111719.93547444395]"
1,"[101325.00079834573, 101325.00079834573, 500.2298144037081, 684.8069130602815, 1422.1443129598947, 1255.6934224054858, 1066.1690172202832, 858.0576051496779, 858.0576051496779]","[101325.00079834573, 101325.00079834573, 522854.3019269998, 1316413.9056604754, 1224264.932264242, 674819.639003773, 308435.00760843843, 111719.93548785057, 111719.93548785057]"
2,"[101325.00310481303, 101325.00310481303, 500.2298150981635, 684.8069127281129, 1422.1443050498806, 1255.6934153507432, 1066.169011180235, 858.0576000692017, 858.0576000692017]","[101325.00310481303, 101325.00310481303, 522854.3058717113, 1316413.9083419968, 1224264.9347580571, 674819.6401969889, 308435.008084469, 111719.9355266775, 111719.9355266775]"
3,"[101325.00691893442, 101325.00691893442, 500.22981624693847, 684.8069121795271, 1422.144291971921, 1255.6934036868374, 1066.1690011939631, 858.0575916688695, 858.0575916688695]","[101325.00691893442, 101325.00691893442, 522854.31239611655, 1316413.912780374, 1224264.938885748, 674819.6421722904, 308435.00887265144, 111719.93559094264, 111719.93559094264]"
4,"[101325.01223962991, 101325.01223962991, 500.22981784982494, 684.8069114148989, 1422.1442737305044, 1255.6933874177712, 1066.1689872648938, 858.057579951389, 858.057579951389]","[101325.01223962991, 101325.01223962991, 522854.32149873266, 1316413.9189756012, 1224264.9446473091, 674819.6449297759, 308435.00997306925, 111719.93568064606, 111719.93568064606]"
5,"[101325.01906581977, 101325.01906581977, 500.22981990529775, 684.806910432139, 1422.1442503212884, 1255.693366539679, 1066.1689693897272, 858.0575649157654, 858.0575649157654]","[101325.01906581977, 101325.01906581977, 522854.33317398146, 1316413.9269136267, 1224264.952029673, 674819.6484621622, 308435.01138236927, 111719.93579558426, 111719.93579558426]"
6,"[101325.02739642451, 101325.02739642451, 500.2298224148171, 684.8069092347424, 1422.1442217599474, 1255.693341066529, 1066.1689475804083, 858.0575465693967, 858.0575465693967]","[101325.02739642451, 101325.02739642451, 522854.34742556803, 1316413.9366122333, 1224264.961049377, 674819.6527788952, 308435.01310498564, 111719.93593601459, 111719.93593601459]"
7,"[101325.03723036464, 101325.03723036464, 500.2298253763602, 684.8069078196893, 1422.1441880388002, 1255.6933109914817, 1066.1689218310948, 858.0575249098877, 858.0575249098877]","[101325.03723036464, 101325.03723036464, 522854.3642463664, 1316413.9480520613, 1224264.971688417, 674819.6578699029, 308435.01513626723, 111719.93610165683, 111719.93610165683]"
8,"[101325.04856656096, 101325.04856656096, 500.22982879074357, 684.8069061892701, 1422.1441491692037, 1255.6932763246584, 1066.168892150443, 858.0574999428261, 858.0574999428261]","[101325.04856656096, 101325.04856656096, 522854.3836380806, 1316413.961244029, 1224264.983956947, 674819.6637410232, 308435.0174789685, 111719.93629266914, 111719.93629266914]"
9,"[101325.06140393447, 101325.06140393447, 500.2298326569398, 684.8069043423264, 1422.1441051501495, 1255.6932370651646, 1066.1688585376928, 858.057471668615, 858.057471668615]","[101325.06140393447, 101325.06140393447, 522854.40559668, 1316413.9761793902, 1224264.997846833, 674819.6703877617, 308435.02013103425, 111719.9365089248, 111719.9365089248]"
10,"[101325.07574140636, 101325.07574140636, 500.2298369747119, 684.8069022791782, 1422.1440559859275, 1255.6931932168256, 1066.168820996119, 858.0574400898779, 858.0574400898779]","[101325.07574140636, 101325.07574140636, 522854.4301205926, 1316413.992857827, 1224265.0133577792, 674819.6778100524, 308435.0230924716, 111719.93675041929, 111719.93675041929]"
11,"[101325.09157789797, 101325.09157789797, 500.2298417447885, 684.8069000019516, 1422.1440016873041, 1255.6931447892368, 1066.1687795339274, 858.0574052119545, 858.0574052119545]","[101325.09157789797, 101325.09157789797, 522854.45721124916, 1316414.0112893202, 1224265.0304990679, 674819.6860132406, 308435.02636580536, 111719.93701729688, 111719.93701729688]"
12,"[101325.10891233066, 101325.10891233066, 500.22984696541033, 684.8068975081192, 1422.143942248363, 1255.6930917771308, 1066.1687341466204, 858.05736703319, 858.05736703319]","[101325.10891233066, 101325.10891233066, 522854.4868623443, 1316414.0314573208, 1224265.0492553085, 674819.6949887306, 308435.0299470713, 111719.93730931838, 111719.93730931838]"
13,"[101325.12774362626, 101325.12774362626, 500.22985263748217, 684.8068948001358, 1422.1438776810467, 1255.6930341911514, 1066.168684843301, 858.0573255594163, 858.0573255594163]","[101325.12774362626, 101325.12774362626, 522854.51907585637, 1316414.0533736828, 1224265.0696375251, 674819.7047428539, 308435.0338392543, 111719.93762665491, 111719.93762665491]"
14,"[101325.14807070656, 101325.14807070656, 500.2298587597131, 684.80689187635, 1422.1438079825784, 1255.6929720288279, 1066.1686316218618, 858.0572807902945, 858.0572807902945]","[101325.14807070656, 101325.14807070656, 522854.5538469369, 1316414.077026853, 1224265.0916349734, 674819.7152696394, 308435.038039612, 111719.93796913954, 111719.93796913954]"
15,"[101325.1698924937, 101325.1698924937, 500.22986533201276, 684.8068887373556, 1422.1437331582274, 1255.6929052948583, 1066.168574486323, 858.0572327288587, 858.0572327288587]","[101325.1698924937, 101325.1698924937, 522854.5911744694, 1316414.1024180732, 1224265.1152488082, 674819.7265698408, 308435.0425485323, 111719.9383367902, 111719.9383367902]"
16,"[101325.19320790976, 101325.19320790976, 500.22987235478803, 684.8068853846762, 1422.1436532165983, 1255.692833996912, 1066.1685134432448, 858.0571813795419, 858.0571813795419]","[101325.19320790976, 101325.19320790976, 522854.6310588853, 1316414.1295538913, 1224265.1404851188, 674819.7386469994, 308435.04736770026, 111719.93872970156, 111719.93872970156]"
17,"[101325.21801587728, 101325.21801587728, 500.22987982592895, 684.806881815128, 1422.1435681494193, 1255.6927581276236, 1066.1684484863363, 858.0571267397007, 858.0571267397007]","[101325.21801587728, 101325.21801587728, 522854.67349278956, 1316414.1584140195, 1224265.1673250382, 674819.7514905562, 308435.0524922387, 111719.93914758015, 111719.93914758015]"
18,"[101325.2443153188, 101325.2443153188, 500.22988774733534, 684.8068780330267, 1422.1434779753022, 1255.6926777035778, 1066.168379629778, 858.057068817963, 858.057068817963]","[101325.2443153188, 101325.2443153188, 522854.71848125476, 1316414.1890209187, 1224265.1957894545, 674819.7651124143, 308435.05792772485, 111719.93959075087, 111719.93959075087]"
19,"[101325.27210515707, 101325.27210515707, 500.2298961168388, 684.8068740350791, 1422.1433826855812, 1255.6925927170576, 1066.168306866978, 858.0570076115206, 858.0570076115206]","[101325.27210515707, 101325.27210515707, 522854.7660167043, 1316414.2213536769, 1224265.2258589196, 674819.7795016847, 308435.0636691269, 111719.94005891119, 111719.94005891119]"
20,"[101325.30138431503, 101325.30138431503, 500.2299049351099, 684.8068698233017, 1422.143282290626, 1255.6925031773053, 1066.1682302058414, 858.0569431255457, 858.0569431255457]","[101325.30138431503, 101325.30138431503, 522854.81610038923, 1316414.2554216501, 1224265.2575421347, 674819.7946633864, 308435.0697188189, 111719.94055219644, 111719.94055219644]"
21,"[101325.33215171593, 101325.33215171593, 500.22991420258495, 684.8068653992723, 1422.1431767992344, 1255.6924090921625, 1066.1681496530757, 858.0568753645514, 858.0568753645514]","[101325.33215171593, 101325.33215171593, 522854.8687328328, 1316414.2912316972, 1224265.2908454784, 674819.8106012235, 308435.07607856207, 111719.94107070583, 111719.94107070583]"
22,"[101325.36440628301, 101325.36440628301, 500.22992391639326, 684.8068607583845, 1422.1430661980294, 1255.692310449715, 1066.1680651985014, 858.056804323753, 858.056804323753]","[101325.36440628301, 101325.36440628301, 522854.92390427465, 1316414.3287554174, 1224265.3257425383, 674819.8273003733, 308435.08274149377, 111719.94161402849, 111719.94161402849]"
23,"[101325.39814693975, 101325.39814693975, 500.2299340789034, 684.8068559058297, 1422.1429505087626, 1255.692207269345, 1066.1679768586903, 858.0567300130954, 858.0567300130954]","[101325.39814693975, 101325.39814693975, 522854.9816212461, 1316414.368020269, 1224265.3622588504, 674819.8447753647, 308435.0897144135, 111719.94218256154, 111719.94218256154]"
24,"[101325.43337260993, 101325.43337260993, 500.229944688181, 684.806850838752, 1422.1428297243338, 1255.6920995447306, 1066.1678846282434, 858.0566524304254, 858.0566524304254]","[101325.43337260993, 101325.43337260993, 522855.04187689873, 1316414.4090078326, 1224265.4003772845, 674819.8630166202, 308435.09699290077, 111719.94277603869, 111719.94277603869]"
25,"[101325.4700822174, 101325.4700822174, 500.2299557442826, 684.8068455580191, 1422.1427038509908, 1255.6919872814415, 1066.167788511926, 858.0565715791865, 858.0565715791865]","[101325.4700822174, 101325.4700822174, 522855.10467057524, 1316414.4517209171, 1224265.440100453, 674819.8820257157, 308435.1045777255, 111719.9433945003, 111719.9433945003]"
26,"[101325.50827468616, 101325.50827468616, 500.2299672472054, 684.8068400643872, 1422.1425728945846, 1255.6918704846942, 1066.167688514202, 858.0564874626566, 858.0564874626566]","[101325.50827468616, 101325.50827468616, 522855.1700014333, 1316414.4961616974, 1224265.4814303787, 674819.9018038956, 308435.11246950505, 111719.9440379781, 111719.9440379781]"
27,"[101325.54794894045, 101325.54794894045, 500.2299791963037, 684.8068343574104, 1422.1424368566525, 1255.6917491558615, 1066.167584636249, 858.0564000823033, 858.0564000823033]","[101325.54794894045, 101325.54794894045, 522855.2378666322, 1316414.542325493, 1224265.5243627084, 674819.922348801, 308435.12066717783, 111719.94470640416, 111719.94470640416]"
28,"[101325.58910390479, 101325.58910390479, 500.22999159195547, 684.806828438557, 1422.142295745596, 1255.6916233024322, 1066.1674768844732, 858.0563094424737, 858.0563094424737]","[101325.58910390479, 101325.58910390479, 522855.30826651445, 1316414.5902185384, 1224265.5689032408, 674819.9436638082, 308435.1291723524, 111719.94539986877, 111719.94539986877]"
29,"[101325.63173850375, 101325.63173850375, 500.2300044327248, 684.8068223059026, 1422.1421495576517, 1255.691492921057, 1066.1673652560162, 858.0562155424128, 858.0562155424128]","[101325.63173850375, 101325.63173850375, 522855.3811957819, 1316414.639827727, 1224265.6150397863, 674819.9657421313, 308435.13798190735, 111719.9461181823, 111719.9461181823]"
30,"[101325.67585166215, 101325.67585166215, 500.23001771831673, 684.806815959657, 1422.1419982967082, 1255.6913580152038, 1066.1672497538466, 858.0561183845751, 858.0561183845751]","[101325.67585166215, 101325.67585166215, 522855.4566526847, 1316414.6911521172, 1224265.662771469, 674819.988583376, 308435.1470956958, 111719.94686133105, 111719.94686133105]"
31,"[101325.72144230499, 101325.72144230499, 500.2300314501923, 684.806809403314, 1422.1418419784275, 1255.69121859883, 1066.1671303898997, 858.0560179763507, 858.0560179763507]","[101325.72144230499, 101325.72144230499, 522855.5346409335, 1316414.7442094912, 1224265.7121148268, 674820.0121969879, 308435.1565181523, 111719.94762957236, 111719.94762957236]"
32,"[101325.76850935738, 101325.76850935738, 500.23004562612573, 684.8068026334714, 1422.1416805937467, 1255.6910746638644, 1066.1670071572812, 858.0559143147631, 858.0559143147631]","[101325.76850935738, 101325.76850935738, 522855.61515277426, 1316414.7989783173, 1224265.763049835, 674820.0365717518, 308435.16624409275, 111719.94842259455, 111719.94842259455]"
33,"[101325.81705174473, 101325.81705174473, 500.2300602464073, 684.8067956514335, 1422.1415141504772, 1255.6909262172699, 1066.1668800619473, 858.0558074039108, 858.0558074039108]","[101325.81705174473, 101325.81705174473, 522855.6981882777, 1316414.855463896, 1224265.8155814232, 674820.0617105543, 308435.17627489805, 111719.94924047447, 111719.94924047447]"
34,"[101325.86706839266, 101325.86706839266, 500.23007531030345, 684.8067884565892, 1422.1413426495626, 1255.6907732598909, 1066.1667491046244, 858.0556972450123, 858.0556972450123]","[101325.86706839266, 101325.86706839266, 522855.783744331, 1316414.913660609, 1224265.8697043664, 674820.0876105439, 308435.18660927843, 111719.95008313078, 111719.95008313078]"
35,"[101325.91855822684, 101325.91855822684, 500.230090818193, 684.8067810504074, 1422.1411660994027, 1255.6906157992144, 1066.1666142917163, 858.0555838424128, 858.0555838424128]","[101325.91855822684, 101325.91855822684, 522855.8718212791, 1316414.973574694, 1224265.9254244654, 674820.1142750988, 308435.19724884204, 111719.95095065363, 111719.95095065363]"
36,"[101325.97152017328, 101325.97152017328, 500.2301067695178, 684.806773432605, 1422.1409845021167, 1255.690453837132, 1066.1664756248454, 858.0554671978236, 858.0554671978236]","[101325.97152017328, 101325.97152017328, 522855.96241655515, 1316415.0352024033, 1224265.9827382353, 674820.1417023505, 308435.2081927576, 111719.95184298883, 111719.95184298883]"
37,"[101326.025953158, 101326.025953158, 500.2301231639836, 684.8067656033921, 1422.140797861591, 1255.6902873771098, 1066.1663331069785, 858.0553473136976, 858.0553473136976]","[101326.025953158, 101326.025953158, 522856.0555284119, 1316415.0985427997, 1224266.0416448037, 674820.1698919069, 308435.219440879, 111719.95276012282, 111719.95276012282]"
38,"[101326.08185610746, 101326.08185610746, 500.2301400005349, 684.8067575615553, 1422.1406061766072, 1255.690116418066, 1066.1661867371954, 858.0552241903457, 858.0552241903457]","[101326.08185610746, 101326.08185610746, 522856.15115273604, 1316415.1635868314, 1224266.1021357533, 674820.1988391128, 308435.23099107615, 111719.95370192455, 111719.95370192455]"
39,"[101326.13922794804, 101326.13922794804, 500.23015728019465, 684.806749309768, 1422.140409459882, 1255.689940971333, 1066.1660365251873, 858.0550978339234, 858.0550978339234]","[101326.13922794804, 101326.13922794804, 522856.24929187616, 1316415.230347604, 1224266.164223272, 674820.2285509539, 308435.2428466376, 111719.95466858383, 111719.95466858383]"
40,"[101326.19806760644, 101326.19806760644, 500.2301750020242, 684.8067408470349, 1422.1402077109815, 1255.6897610365286, 1066.1658824706328, 858.054968245071, 858.054968245071]","[101326.19806760644, 101326.19806760644, 522856.3499420829, 1316415.2988173126, 1224266.2279001009, 674820.259023431, 308435.2550057398, 111719.95565998758, 111719.95565998758]"
41,"[101326.25837400957, 101326.25837400957, 500.23019316485187, 684.8067321719248, 1422.1400009279027, 1255.6895766118714, 1066.1657245720132, 858.0548354237709, 858.0548354237709]","[101326.25837400957, 101326.25837400957, 522856.4530988809, 1316415.3689856615, 1224266.2931566653, 674820.2902512337, 308435.2674659469, 111719.95667598683, 111719.95667598683]"
42,"[101326.32014608456, 101326.32014608456, 500.23021176943655, 684.806723286617, 1422.1397891215925, 1255.6893877071177, 1066.1655628376727, 858.0546993754353, 858.0546993754353]","[101326.32014608456, 101326.32014608456, 522856.5587637995, 1316415.4408629443, 1224266.3600025384, 674820.3222398717, 308435.28022986086, 111719.95771673045, 111719.95771673045]"
43,"[101326.38338275866, 101326.38338275866, 500.23023081536707, 684.8067141911024, 1422.1395722951474, 1255.6891943250298, 1066.165397269977, 858.0545601021853, 858.0545601021853]","[101326.38338275866, 101326.38338275866, 522856.6669347286, 1316415.5144469743, 1224266.428435686, 674820.3549882959, 308435.29329702986, 111719.9587821869, 111719.9587821869]"
44,"[101326.44808295928, 101326.44808295928, 500.23025030193975, 684.8067048848247, 1422.1393504497044, 1255.6889964666245, 1066.1652278698, 858.0544176053189, 858.0544176053189]","[101326.44808295928, 101326.44808295928, 522856.7776086492, 1316415.589732448, 1224266.4984511768, 674820.3884938216, 308435.3066662423, 111719.9598722793, 111719.9598722793]"
45,"[101326.51424561416, 101326.51424561416, 500.23027022918234, 684.8066953685958, 1422.139123591302, 1255.6887941372847, 1066.1650546417475, 858.0542718881908, 858.0542718881908]","[101326.51424561416, 101326.51424561416, 522856.8907848173, 1316415.6667218618, 1224266.5700513315, 674820.4227578588, 308435.32033819065, 111719.96098704403, 111719.96098704403]"
46,"[101326.58186965103, 101326.58186965103, 500.2302905962158, 684.8066856415309, 1422.138891719898, 1255.688587336977, 1066.164877585795, 858.0541229516045, 858.0541229516045]","[101326.58186965103, 101326.58186965103, 522857.0064596679, 1316415.7454080377, 1224266.643229475, 674820.4577767377, 308435.3343112035, 111719.9621263769, 111719.9621263769]"
47,"[101326.65095399806, 101326.65095399806, 500.23031140324343, 684.8066757047696, 1422.1386548427088, 1255.6883760721335, 1066.1646967074457, 858.0539707994075, 858.0539707994075]","[101326.65095399806, 101326.65095399806, 522857.1246330038, 1316415.8257953443, 1224266.7179896703, 674820.4935528543, 308435.3485864337, 111719.96329034123, 111719.96329034123]"
48,"[101326.72149758351, 101326.72149758351, 500.2303326496493, 684.8066655579198, 1422.1384129614546, 1255.6881603442905, 1066.1645120080175, 858.0538154331435, 858.0538154331435]","[101326.72149758351, 101326.72149758351, 522857.2453020787, 1316415.9078794105, 1224266.7943278519, 674820.5300840113, 308435.363162895, 111719.96447887388, 111719.96447887388]"
49,"[101326.79349933568, 101326.79349933568, 500.2303543351398, 684.8066552011913, 1422.1381660800168, 1255.6879401569097, 1066.1643234904734, 858.053656855261, 858.053656855261]","[101326.79349933568, 101326.79349933568, 522857.3684651496, 1316415.991659304, 1224266.8722431527, 674820.567369819, 308435.3780404431, 111719.96569196125, 111719.96569196125]"
50,"[101326.86695818327, 101326.86695818327, 500.23037645965513, 684.8066446352316, 1422.1379142038436, 1255.6877155148482, 1066.1641311589701, 858.0534950688656, 858.0534950688656]","[101326.86695818327, 101326.86695818327, 522857.4941212004, 1316416.0771365832, 1224266.9517370225, 674820.6054111975, 308435.39321954333, 111719.96692962587, 111719.96692962587]"
51,"[101326.94187305511, 101326.94187305511, 500.23039902319397, 684.8066338607971, 1422.1376573387752, 1255.6874864233132, 1066.1639350179635, 858.053330077228, 858.053330077228]","[101326.94187305511, 101326.94187305511, 522857.6222693971, 1316416.1643134314, 1224267.0328114913, 674820.6442093947, 308435.40870081354, 111719.96819189936, 111719.96819189936]"
52,"[101327.01824288019, 101327.01824288019, 500.2304220238825, 684.8066228751424, 1422.1373954780943, 1255.6872528763236, 1066.1637350623448, 858.0531618783524, 858.0531618783524]","[101327.01824288019, 101327.01824288019, 522857.75290308316, 1316416.253172065, 1224267.1154500204, 674820.6837551658, 308435.4244799866, 111719.96947852429, 111719.96947852429]"
53,"[101327.0960665878, 101327.0960665878, 500.23044546312457, 684.8066116816518, 1422.1371286370602, 1255.6870148874773, 1066.1635313037425, 858.0529904794581, 858.0529904794581]","[101327.0960665878, 101327.0960665878, 522857.886025794, 1316416.3437296483, 1224267.199668573, 674820.7240576297, 308435.44056134496, 111719.97078974918, 111719.97078974918]"
54,"[101327.17534310727, 101327.17534310727, 500.2304693400117, 684.8066002793848, 1422.1368568154278, 1255.6867724565598, 1066.1633237419778, 858.0528158812635, 858.0528158812635]","[101327.17534310727, 101327.17534310727, 522858.0216338754, 1316416.4359786897, 1224267.2854601815, 674820.7651129512, 308435.4569431404, 111719.97212546552, 111719.97212546552]"
55,"[101327.25607136826, 101327.25607136826, 500.2304936531094, 684.8065886664174, 1422.1365800094236, 1255.686525580213, 1066.1631123741843, 858.0526380830073, 858.0526380830073]","[101327.25607136826, 101327.25607136826, 522858.1597220374, 1316416.5299060908, 1224267.3728126646, 674820.8069143478, 308435.47362225165, 111719.97348548377, 111719.97348548377]"
56,"[101327.33825030054, 101327.33825030054, 500.2305184043184, 684.8065768470631, 1422.136298237637, 1255.6862742750013, 1066.1628972145263, 858.0524570933042, 858.0524570933042]","[101327.33825030054, 101327.33825030054, 522858.3002953609, 1316416.625534313, 1224267.4617469113, 674820.8494737212, 308435.4906042571, 111719.97487012889, 111719.97487012889]"
57,"[101327.4218788341, 101327.4218788341, 500.23054359153144, 684.8065648181387, 1422.1360114917813, 1255.686018533546, 1066.1626782567005, 858.0522729095013, 858.0522729095013]","[101327.4218788341, 101327.4218788341, 522858.4433464642, 1316416.7228430805, 1224267.5522440649, 674820.8927805184, 308435.50788427994, 111719.97627910768, 111719.97627910768]"
58,"[101327.50695589918, 101327.50695589918, 500.2305692152156, 684.8065525812764, 1422.1357197808309, 1255.6857583638462, 1066.1624555075496, 858.0520855361813, 858.0520855361813]","[101327.50695589918, 101327.50695589918, 522858.58887597074, 1316416.8218395684, 1224267.6443107987, 674820.93683861, 308435.5254641603, 111719.97771252376, 111719.97771252376]"
59,"[101327.59348042622, 101327.59348042622, 500.2305952751947, 684.8065401369046, 1422.1354231094454, 1255.6854937700566, 1066.162228970629, 858.0518949761183, 858.0518949761183]","[101327.59348042622, 101327.59348042622, 522858.73688250355, 1316416.9225240916, 1224267.7379474053, 674820.9816482617, 308435.5433440576, 111719.97917038167, 111719.97917038167]"
60,"[101327.68145134575, 101327.68145134575, 500.2306217696832, 684.8065274824422, 1422.1351214714946, 1255.6852247467193, 1066.1619986412782, 858.0517012275627, 858.0517012275627]","[101327.68145134575, 101327.68145134575, 522858.8873596823, 1316417.0248798074, 1224267.833138221, 674821.027200723, 308435.5615199356, 111719.98065243781, 111719.98065243781]"
61,"[101327.77086758862, 101327.77086758862, 500.2306487003185, 684.8065146217097, 1422.1348148837972, 1255.6849513088218, 1066.1617645323129, 858.0515042983868, 858.0515042983868]","[101327.77086758862, 101327.77086758862, 522859.0403117699, 1316417.1289263668, 1224267.9299015212, 674821.0735064202, 308435.57999668515, 111719.98215897658, 111719.98215897658]"
62,"[101327.86172808587, 101327.86172808587, 500.2306760658425, 684.8065015531114, 1422.1345033437556, 1255.6846734540536, 1066.1615266417625, 858.0513041883212, 858.0513041883212]","[101327.86172808587, 101327.86172808587, 522859.1957340253, 1316417.2346525472, 1224268.028226869, 674821.1205595568, 308435.59877164435, 111719.98368983535, 111719.98368983535]"
63,"[101327.95403176853, 101327.95403176853, 500.23070386610783, 684.8064882771298, 1422.1341868562213, 1255.6843911867402, 1066.1612849733294, 858.05110090022, 858.05110090022]","[101327.95403176853, 101327.95403176853, 522859.35362516245, 1316417.3420589706, 1224268.1281148428, 674821.1683605593, 308435.61784504907, 111719.98524502324, 111719.98524502324]"
64,"[101328.0477775682, 101328.0477775682, 500.23073210041224, 684.8064747932091, 1422.133865422321, 1255.6841045078893, 1066.161039527879, 858.0508944353761, 858.0508944353761]","[101328.0477775682, 101328.0477775682, 522859.5139821687, 1316417.4511403395, 1224268.2295605158, 674821.2169067444, 308435.6372156867, 111719.98682446366, 111719.98682446366]"
65,"[101328.14296441633, 101328.14296441633, 500.2307607687842, 684.8064611021599, 1422.1335390480833, 1255.6838134228753, 1066.16079031001, 858.0506847971361, 858.0506847971361]","[101328.14296441633, 101328.14296441633, 522859.6768043056, 1316417.5618991526, 1224268.332566212, 674821.2661995252, 308435.6568842519, 111719.98842819252, 111719.98842819252]"
66,"[101328.23959124486, 101328.23959124486, 500.230789870609, 684.80644720359, 1422.1332077352217, 1255.6835179332284, 1066.160537321035, 858.0504719870391, 858.0504719870391]","[101328.23959124486, 101328.23959124486, 522859.842088833, 1316417.674331044, 1224268.437127871, 674821.3162367077, 308435.6768497605, 111719.99005614706, 111719.99005614706]"
67,"[101328.33765698569, 101328.33765698569, 500.2308194060908, 684.8064330986385, 1422.13287149094, 1255.6832180453698, 1066.1602805664475, 858.0502560089245, 858.0502560089245]","[101328.33765698569, 101328.33765698569, 522860.0098355585, 1316417.7884403828, 1224268.543249556, 674821.3670206877, 308435.6971133644, 111719.99170839, 111719.99170839]"
68,"[101328.43716057106, 101328.43716057106, 500.23084937455656, 684.8064187868039, 1422.132530316559, 1255.6829137604802, 1066.1600200472608, 858.0500368641658, 858.0500368641658]","[101328.43716057106, 101328.43716057106, 522860.1800415615, 1316417.9042221836, 1224268.650926631, 674821.418548946, 308435.71767392755, 111719.99338484961, 111719.99338484961]"
69,"[101328.53810093337, 101328.53810093337, 500.23087977629837, 684.8064042693896, 1422.1321842198715, 1255.6826050855057, 1066.1597557694174, 858.0498145568496, 858.0498145568496]","[101328.53810093337, 101328.53810093337, 522860.35270692303, 1316418.0216817518, 1224268.7601640292, 674821.4708243702, 308435.73853283166, 111719.99508560235, 111719.99508560235]"
70,"[101328.64047700526, 101328.64047700526, 500.2309106093564, 684.8063895434867, 1422.131833193566, 1255.6822920139357, 1066.1594877273565, 858.0495890847295, 858.0495890847295]","[101328.64047700526, 101328.64047700526, 522860.5278247212, 1316418.1408003788, 1224268.8709443524, 674821.5238372289, 308435.75968558283, 111719.99681037762, 111719.99681037762]"
71,"[101328.74428771951, 101328.74428771951, 500.2309418750171, 684.8063746122587, 1422.1314772521016, 1255.6819745586558, 1066.1592159320971, 858.0493604546874, 858.0493604546874]","[101328.74428771951, 101328.74428771951, 522860.70539812924, 1316418.2615939726, 1224268.9832823945, 674821.5775959821, 308435.7811361565, 111719.99855940575, 111719.99855940575]"
72,"[101328.84953200925, 101328.84953200925, 500.2309735726367, 684.8063594752576, 1422.1311163969915, 1255.681652721018, 1066.1589403847997, 858.0491286681762, 858.0491286681762]","[101328.84953200925, 101328.84953200925, 522860.8854243186, 1316418.3840578578, 1224269.097173808, 674821.632098274, 308435.8028834932, 111720.00033261887, 111720.00033261887]"
73,"[101328.95620880756, 101328.95620880756, 500.23100570116264, 684.8063441312719, 1422.1307506270061, 1255.6813264999298, 1066.1586610845343, 858.0488937254996, 858.0488937254996]","[101328.95620880756, 101328.95620880756, 522861.0678991887, 1316418.508182999, 1224269.212610189, 674821.6873394547, 308435.82492546394, 111720.00212988628, 111720.00212988628]"
74,"[101329.06431704796, 101329.06431704796, 500.23103826103295, 684.806328581877, 1422.1303799509126, 1255.680995903206, 1066.158378037986, 858.0486556311523, 858.0486556311523]","[101329.06431704796, 101329.06431704796, 522861.25282327563, 1316418.633976257, 1224269.329597919, 674821.7433232302, 308435.8472638319, 111720.00395130723, 111720.00395130723]"
75,"[101329.17385566403, 101329.17385566403, 500.2310712517505, 684.8063128268997, 1422.1300043712054, 1255.6806609330722, 1066.1580912470622, 858.0484143869986, 858.0484143869986]","[101329.17385566403, 101329.17385566403, 522861.44019420666, 1316418.7614345192, 1224269.4481341029, 674821.8000480656, 308435.8698979194, 111720.00579683672, 111720.00579683672]"
76,"[101329.28482358964, 101329.28482358964, 500.2311046727304, 684.8062968660023, 1422.129623889789, 1255.680321591229, 1066.15780071322, 858.048169994656, 858.048169994656]","[101329.28482358964, 101329.28482358964, 522861.6300093368, 1316418.8905537373, 1224269.5682149758, 674821.8575119328, 308435.8928268182, 111720.00766641625, 111720.00766641625]"
77,"[101329.39721975883, 101329.39721975883, 500.2311385244115, 684.8062807007616, 1422.1292385154309, 1255.6799778854906, 1066.1575064431445, 858.0479224586184, 858.0479224586184]","[101329.39721975883, 101329.39721975883, 522861.8222692038, 1316419.0213407755, 1224269.6898469212, 674821.9157185388, 308435.9160522915, 111720.0095601449, 111720.0095601449]"
78,"[101329.51104310589, 101329.51104310589, 500.23117280518517, 684.806264328925, 1422.1288482431703, 1255.6796298114416, 1066.1572084330653, 858.0476717776246, 858.0476717776246]","[101329.51104310589, 101329.51104310589, 522862.01696797984, 1316419.1537806706, 1224269.8130160237, 674821.9746601217, 308435.9395707627, 111720.0114778065, 111720.0114778065]"
79,"[101329.62629256523, 101329.62629256523, 500.23120751610435, 684.8062477532179, 1422.128453085892, 1255.679277380564, 1066.1569066928018, 858.0474179578946, 858.0474179578946]","[101329.62629256523, 101329.62629256523, 522862.21410811297, 1316419.2878868377, 1224269.9377347592, 674822.0343438287, 308435.9633855953, 111720.01341959476, 111720.01341959476]"
80,"[101329.74296707158, 101329.74296707158, 500.23124265576575, 684.8062309717712, 1422.1280530400081, 1255.6789205896653, 1066.15660121963, 858.0471609987426, 858.0471609987426]","[101329.74296707158, 101329.74296707158, 522862.41368441365, 1316419.4236464973, 1224270.0639912426, 674822.0947630459, 308435.9874937478, 111720.01538532508, 111720.01538532508]"
