,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time
764,23250.840055406967,123.28700142463425,6095.999999999999,113655.48961012832,288.93310683728987,1170.7477238377744,0.0,3,0.3901079328948733,89.99204817470054,0.7672967707318468,0.04397717894438658,13068.427127854093,1.0,0.0,1.0,False,7.991306870565458e-08,18116.436279741923,2457058.6241233586,2457058.6241233586,1119.2904087194058,0.0,0.2171108286779479,,,,,,climb,,0.4755014105926589,0.20000000000004547
765,23250.80078518804,123.33042359036985,6095.999999999999,113680.14701041325,288.9723782947153,1170.9477238377744,0.0,3,0.3902453304397985,90.02374372723709,0.7667552712370472,0.043952901760065825,13070.414867712692,1.0,0.0,1.0,False,7.991083234046686e-08,18111.6099775905,2457204.879190327,2457204.879190327,1118.847002027065,0.0,0.21681812839277811,,,,,,climb,,0.4755014105926589,0.20000000000004547
766,23250.761513730613,123.3737872160484,6095.999999999999,113704.81309513132,289.01165098950594,1171.1477238377745,0.0,3,0.3903825427507543,90.05539654907557,0.7662150709361092,0.0439287007802773,13072.405952394784,1.0,0.0,1.0,False,7.990859938808293e-08,18106.79272011981,2457350.9666867927,2457350.9666867927,1118.404070220718,0.0,0.21652567227752936,,,,,,climb,,0.4755014105926589,0.20000000000004547
767,23250.722241035823,123.4170923505039,6095.999999999999,113729.48785257453,289.0509249205292,1171.3477238377745,0.0,3,0.39051956998226256,90.08700667586183,0.7656761661156921,0.043904575709439383,13074.4003541173,1.0,0.0,1.0,False,7.990636984472531e-08,18101.984489585862,2457496.8866428826,2457496.8866428826,1117.9616132796248,0.0,0.2162334607651561,,,,,,climb,,0.4755014105926589,0.20000000000004547
768,23250.6829671048,123.46033904265694,6095.999999999999,113754.17127104463,289.09020008665186,1171.5477238377746,0.0,3,0.39065641228911896,90.11857414330495,0.7651385530749167,0.04388052625332975,13076.398045216485,1.0,0.0,1.0,False,7.990414370661417e-08,18097.185268278314,2457642.6390894293,2457642.6390894293,1117.5196311810128,0.0,0.21594149428493206,,,,,,climb,,0.4755014105926589,0.20000000000004547
769,23250.643691938676,123.50352734151393,6095.999999999999,113778.86333885316,289.1294764867398,1171.7477238377746,0.0,3,0.390793069826391,90.15009898717666,0.7646022281253193,0.043856552115492844,13078.39899707824,1.0,0.0,1.0,False,7.990192096996506e-08,18092.395038520495,2457788.2240579654,2457788.2240579654,1117.0781239001,0.0,0.21564977330845586,,,,,,climb,,0.4755014105926589,0.20000000000004547
770,23250.60441553859,123.54665729617562,6095.999999999999,113803.56404432147,289.16875411965805,1171.9477238377747,0.0,3,0.3909295427494445,90.18158124331751,0.7640671875906894,0.04383265299543689,13080.403179599993,1.0,0.0,1.0,False,7.989970163099105e-08,18087.613782668304,2457933.641580754,2457933.641580754,1116.637091409996,0.0,0.21535829837274886,,,,,,climb,,0.4755014105926589,0.20000000000004547
771,23250.565137905673,123.58972895585018,6095.999999999999,113828.2733757807,289.2080329842708,1172.1477238377747,0.0,3,0.39106583121398525,90.21302094764648,0.7635334278068557,0.04380882860261544,13082.410565364893,1.0,0.0,1.0,False,7.989748568590058e-08,18082.841483108692,2458078.8916908302,2458078.8916908302,1116.1965336815745,0.0,0.21506706990065963,,,,,,climb,,0.4755014105926589,0.20000000000004547
772,23250.52585904106,123.63274236983031,6095.999999999999,113852.99132157187,289.2473130794415,1172.3477238377748,0.0,3,0.39120193537598646,90.24441813614429,0.7630009451219131,0.04378507864824724,13084.42112720328,1.0,0.0,1.0,False,7.989527313089827e-08,18078.07812226208,2458223.974421926,2458223.974421926,1115.756450683707,0.0,0.2147760883058477,,,,,,climb,,0.4755014105926589,0.20000000000004547
773,23250.48657894589,123.67569758749148,6095.999999999999,113877.71787004583,289.2865944040327,1172.5477238377748,0.0,3,0.39133785539168325,90.27577284485203,0.7624697358961925,0.043761402844875015,13086.434838062569,1.0,0.0,1.0,False,7.989306396218644e-08,18073.323682582413,2458368.8898084587,2458368.8898084587,1115.3168423832874,0.0,0.21448535399838226,,,,,,climb,,0.4755014105926589,0.20000000000004547
774,23250.447297621296,123.71859465829117,6095.999999999999,113902.45300956332,289.3258769569063,1172.7477238377749,0.0,3,0.3914735914175703,90.30708510987064,0.7619397965022129,0.04373780090635846,13088.451671006807,1.0,0.0,1.0,False,7.989085817596446e-08,18068.578146557178,2458513.637885534,2458513.637885534,1114.8777087452274,0.0,0.2141948673847611,,,,,,climb,,0.4755014105926589,0.20000000000004547
775,23250.408015068424,123.76143363176811,6095.999999999999,113927.19672849498,289.3651607369233,1172.947723837775,0.0,3,0.3916091436103994,90.33835496736043,0.761411123324638,0.04371427254786748,13090.471599216258,1.0,0.0,1.0,False,7.988865576842799e-08,18063.841496707348,2458658.2186889374,2458658.2186889374,1114.4390497324832,0.0,0.21390462886792713,,,,,,climb,,0.4755014105926589,0.20000000000004547
776,23250.368731288407,123.8042145575417,6095.999999999999,113951.94901522133,289.404445742944,1173.147723837775,0.0,3,0.3917445121271774,90.36958245354053,0.7608837127602299,0.043690817485875395,13092.494595986991,1.0,0.0,1.0,False,7.988645673577025e-08,18059.113715587322,2458802.632255134,2458802.632255134,1114.0008653060447,0.0,0.21361463884728285,,,,,,climb,,0.4755014105926589,0.20000000000004547
777,23250.329446282387,123.84693748531116,6095.999999999999,113976.70985813283,289.4437319738279,1173.347723837775,0.0,3,0.39187969712516396,90.4007676046884,0.7603575612178042,0.043667435438152144,13094.520634730441,1.0,0.0,1.0,False,7.988426107418184e-08,18054.394785784967,2458946.8786212644,2458946.8786212644,1113.563155424963,0.0,0.21332489771871105,,,,,,climb,,0.4755014105926589,0.20000000000004547
778,23250.290160051503,123.8896024648549,6095.999999999999,114001.47924562989,289.4830194284337,1173.547723837775,0.0,3,0.3920146987618693,90.43191045713922,0.759832665118185,0.04364412612375751,13096.54968897297,1.0,0.0,1.0,False,7.988206877985033e-08,18049.684689921498,2459090.9578251415,2459090.9578251415,1113.125920046342,0.0,0.21303540587458872,,,,,,climb,,0.4755014105926589,0.20000000000004547
779,23250.2508725969,123.93220954602982,6095.999999999999,114026.25716612286,289.5223081056194,1173.747723837775,0.0,3,0.3921495171950517,90.46301104728556,0.759309020894161,0.043620889263034576,13098.58173235549,1.0,0.0,1.0,False,7.987987984896051e-08,18044.983410651486,2459234.8699052483,2459234.8699052483,1112.6891591253543,0.0,0.21274616370380336,,,,,,climb,,0.4755014105926589,0.20000000000004547
780,23250.211583919714,123.97475877877058,6095.999999999999,114051.04360803207,289.5615980042422,1173.9477238377751,0.0,3,0.3922841525827159,90.49406941157665,0.7587866249904397,0.04359772457760293,13100.616738633003,1.0,0.0,1.0,False,7.987769427769418e-08,18040.29093066286,2459378.6149007347,2459378.6149007347,1112.2528726152534,0.0,0.21245717159177294,,,,,,climb,,0.4755014105926589,0.20000000000004547
781,23250.172294021093,124.01725021308893,6095.999999999999,114075.83855978782,289.6008891231587,1174.1477238377752,0.0,3,0.3924186050831103,90.52508558651806,0.7582654738636033,0.0435746317903521,13102.65468167421,1.0,0.0,1.0,False,7.987551206223115e-08,18035.60723267679,2459522.1928514126,2459522.1928514126,1111.817060467376,0.0,0.21216842992045762,,,,,,climb,,0.4755014105926589,0.20000000000004547
782,23250.133002902177,124.05968389907302,6095.999999999999,114100.64200983044,289.64018146122464,1174.3477238377752,0.0,3,0.3925528748547251,90.55605960867112,0.7577455639820653,0.043551610625434986,13104.695535461073,1.0,0.0,1.0,False,7.987333319874729e-08,18030.9322994477,2459665.603797754,2459665.603797754,1111.3817226311483,0.0,0.2118799390683793,,,,,,climb,,0.4755014105926589,0.20000000000004547
783,23250.093710564113,124.10205988688669,6095.999999999999,114125.45394661026,289.6794750172951,1174.5477238377753,0.0,3,0.3926869620562901,90.58699151465238,0.7572268918260258,0.04352866080826137,13106.739274088422,1.0,0.0,1.0,False,7.987115768341793e-08,18026.266113763268,2459808.8477808894,2459808.8477808894,1110.9468590541028,0.0,0.21159169941063793,,,,,,climb,,0.4755014105926589,0.20000000000004547
784,23250.054417008043,124.14437822676882,6095.999999999999,114150.27435858763,289.71876979022437,1174.7477238377753,0.0,3,0.3928208668467725,90.61788134113318,0.7567094538874274,0.04350578206549131,13108.785871763517,1.0,0.0,1.0,False,7.986898551241413e-08,18021.608658444304,2459951.9248426035,2459951.9248426035,1110.5124696818748,0.0,0.21130371131892595,,,,,,climb,,0.4755014105926589,0.20000000000004547
785,23250.015122235112,124.1866389690326,6095.999999999999,114175.10323423299,289.7580657788662,1174.9477238377754,0.0,3,0.3929545893853744,90.64872912483912,0.7561932466699118,0.043482974125028724,13110.83530280565,1.0,0.0,1.0,False,7.986681668190512e-08,18016.95991634479,2460094.8350253296,2460094.8350253296,1110.078554458224,0.0,0.21101597516154624,,,,,,climb,,0.4755014105926589,0.20000000000004547
786,23249.97582624647,124.22884216406491,6095.999999999999,114199.9405620268,289.7973629820735,1175.1477238377754,0.0,3,0.3930881298315315,90.67953490254956,0.7556782666887764,0.04346023671601503,13112.887541645752,1.0,0.0,1.0,False,7.986465118805766e-08,18012.319870351792,2460237.578372152,2460237.578372152,1109.6451133250314,0.0,0.2107284913034258,,,,,,climb,,0.4755014105926589,0.20000000000004547
787,23249.936529043265,124.2709878623256,6095.999999999999,114224.78633045961,289.83666139869854,1175.3477238377754,0.0,3,0.39322148834491005,90.71029871109714,0.7551645104709303,0.04343756956882264,13114.942562825941,1.0,0.0,1.0,False,7.9862489027036e-08,18007.688503385496,2460380.154926799,2460380.154926799,1109.2121462223138,0.0,0.21044126010613634,,,,,,climb,,0.4755014105926589,0.20000000000004547
788,23249.89723062664,124.31307611434683,6095.999999999999,114249.64052803208,289.87596102759295,1175.5477238377755,0.0,3,0.39335466508540523,90.74102058736727,0.7546519745548517,0.043414972412827726,13117.000340328128,1.0,0.0,1.0,False,7.98603301950021e-08,18003.06579839906,2460522.5647336394,2460522.5647336394,1108.779653088228,0.0,0.2101542819567655,,,,,,climb,,0.4755014105926589,0.20000000000004547
789,23249.857930997747,124.35510697073818,6095.999999999999,114274.50314325494,289.9152618676076,1175.7477238377755,0.0,3,0.39348766021315723,90.7717005683019,0.7541406554904746,0.04339244497396463,13119.060846835078,1.0,0.0,1.0,False,7.985817468811528e-08,17998.451738378044,2460664.807837702,2460664.807837702,1108.3476338590222,0.0,0.20986755729967468,,,,,,climb,,0.4755014105926589,0.20000000000004547
790,23249.818630157733,124.3970804821981,6095.999999999999,114299.3741646491,289.9545639175928,1175.9477238377756,0.0,3,0.39362047388858745,90.8023386909078,0.7536305498389992,0.04336998698582033,13121.12405708622,1.0,0.0,1.0,False,7.985602250253153e-08,17993.846306339005,2460806.884284712,2460806.884284712,1107.9160884689184,0.0,0.20958108649210255,,,,,,climb,,0.4755014105926589,0.20000000000004547
791,23249.779328107747,124.43899669949653,6095.999999999999,114324.25358074554,289.9938671763981,1176.1477238377756,0.0,3,0.3937531062723433,90.83293499224398,0.7531216541730534,0.04334759818368299,13123.18994608042,1.0,0.0,1.0,False,7.9853873634405e-08,17989.249485331304,2460948.794121031,2460948.794121031,1107.4850168502908,0.0,0.20929486988154236,,,,,,climb,,0.4755014105926589,0.20000000000004547
792,23249.740024848943,124.48085567347283,6095.999999999999,114349.14138008544,290.0331716428725,1176.3477238377757,0.0,3,0.3938855575252921,90.86348950942008,0.7526139650766661,0.043325278304040135,13125.258488925669,1.0,0.0,1.0,False,7.985172807988742e-08,17984.661258437205,2461090.537393651,2461090.537393651,1107.0544189336927,0.0,0.2090089078122115,,,,,,climb,,0.4755014105926589,0.20000000000004547
