,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,H2_fc,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time,H2_mass
0,23568.2,60.0,10.668,0.0,0.1487674981202447,60.0,0.0,1,0.17633868880182274,59.969279456360205,1.751466148107298,0.11896446763164213,15698.660886481017,1.0,0.0,1.0,False,2.0677406606986703e-08,47548.04595411976,3597344.2160289474,3597344.2160289474,2530.2462759720142,0.10613242035113049,0.1378015051079351,0.0,,,,,,,,,2.0,0.21226484070226098
1,23567.838967661177,60.04751403176267,27.151895322710565,118.8624465295491,0.29736498632335223,62.0,0.0,1,0.17651115929408953,59.969279456360205,1.7514393180600383,0.11896164840447271,15698.28885866317,1.0,0.0,1.0,False,2.0647874982248635e-08,47527.80556281533,3598372.4313242785,3598372.4313242785,2530.152815835886,0.10601113334813957,0.13771765107107198,0.0,,,,,,initial climb,,,2.0,0.42428710739854014
2,23567.47834790628,60.09509228189191,43.63886920394444,237.8204032109685,0.4457923540355773,64.0,0.0,1,0.17668389502628704,59.969279456360205,1.7514125186738718,0.11895883244307305,15697.91726179931,1.0,0.0,1.0,False,2.061844511521548e-08,47507.26558542864,3599383.1465664795,3599383.1465664795,2530.0432652718146,0.10588976746058475,0.13763249394370933,0.0,,,,,,initial climb,,,2.0,0.6360666423197097
3,23567.118141003644,60.14273442301476,60.12876822554763,356.87402010576824,0.5940494959192508,66.0,0.0,1,0.17685689492022616,59.969279456360205,1.7513857499687413,0.11895601974938774,15697.546096146043,1.0,0.0,1.0,False,2.0589117148140157e-08,47486.42686650441,3600376.374007511,3600376.374007511,2529.9176404094205,0.10576832642394206,0.13754603732205098,0.0,,,,,,initial climb,,,2.0,0.8476032951675938
4,23566.758347208914,60.19044012575665,76.62143890140399,476.02344658146257,0.7421363118485089,68.0,0.0,1,0.17703015788960647,59.969279456360205,1.7513590119636424,0.11895321032526186,15697.175361946862,1.0,0.0,1.0,False,2.055989121922196e-08,47465.29026239058,3601352.126581487,3601352.126581487,2529.775958036435,0.10564681395637261,0.13745828485386385,0.0,,,,,,initial climb,,,2.0,1.0588969230803391
5,23566.39896676507,60.23820905874982,93.11672768355338,595.2688313060828,0.8900527068847027,70.0,0.0,1,0.1772036828400381,59.969279456360205,1.7513323046766334,0.11895040417244204,15696.805059432245,1.0,0.0,1.0,False,2.0530767462609396e-08,47443.85664116459,3602310.4179027635,3602310.4179027635,2529.6182355971105,0.10552523375849439,0.13736924023816122,0.0,,,,,,initial climb,,,2.0,1.269947390597328
6,23566.039999902518,60.28604088864186,109.61448096831467,714.6103222427128,1.0377820935577358,72.0,0.0,1,0.17737746866906423,59.969279456360205,1.751305628124836,0.1189476012925766,15696.435188819714,1.0,0.0,1.0,False,2.0501746008403506e-08,47417.273077518854,3602848.91375788,3603251.2622639732,2529.1855945272296,0.10539181987132856,0.1372579045290803,0.0,,,,,,initial climb,,,2.0,1.4807310303399852
7,23565.681486876103,60.333927994430574,126.11203658416103,834.0484131635327,1.185303130091998,74.0,0.0,1,0.1775514877879749,59.969279456360205,1.751278985299783,0.11894480199982516,15696.065791566047,1.0,0.0,1.0,False,2.0472831371159746e-08,47384.12895097705,3602848.91375788,3604174.5355802737,2528.402283395108,0.10524318051940262,0.13711817237076399,0.0,,,,,,initial climb,,,2.0,1.6912173913787905
8,23565.32347947853,60.38186057215834,142.60599396910504,953.5836834344121,1.3326166274875821,76.0,0.0,1,0.1777257046524587,59.969279456360205,1.7512523800504383,0.11894200669841394,15695.696921013316,1.0,0.0,1.0,False,2.044402928374974e-08,47350.93354627664,3602848.91375788,3605080.084948085,2527.6151574221954,0.10509511974414039,0.13697820885227258,0.0,,,,,,initial climb,,,2.0,1.9014076308670713
9,23564.96597574165,60.42983854885521,159.09631102707115,1073.216228287182,1.4797233953990923,78.0,0.0,1,0.17790011906999217,59.969279456360205,1.7512258122305375,0.11893921537279241,15695.328575109466,1.0,0.0,1.0,False,2.0415339559447888e-08,47317.686854185624,3602848.91375788,3605967.95091473,2526.824208924252,0.10494763658565527,0.13683801395243017,0.0,,,,,,initial climb,,,2.0,2.1113029040383817
