,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,H2_fc,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time,H2_mass
0,23562.5,60.0,10.668,0.0,0.37191874530061186,60.0,0.0,1,0.17633868880182274,59.969279456360205,1.7510425537282528,0.11891996264944173,15692.78796797659,1.0,0.0,1.0,False,5.1693516517466765e-08,47548.04595411976,3597344.2160289474,3597344.2160289474,2530.2462759720142,0.06633276271945655,0.13786025692123002,0.0,,,,,,,,,2.0,0.1326655254389131
1,23561.99541572926,60.04753417266733,27.15887867852348,118.86147786566605,0.7434122857054228,62.0,0.0,1,0.17651123241006747,59.969279456360205,1.7510050556474035,0.11891602343931211,15692.268146174194,1.0,0.0,1.0,False,5.1619656234996676e-08,47527.79692530537,3598372.8631744427,3598372.8631744427,2530.152772834954,0.06625692622071402,0.13777782514605727,0.0,,,,,,initial climb,,,2.0,0.2651793778803412
2,23561.491408336413,60.09513313134236,43.65301624730738,237.81848214339925,1.1144803399640935,64.0,0.0,1,0.17668404334651314,59.969279456360205,1.750967600437122,0.11891208881869841,15691.748930008549,1.0,0.0,1.0,False,5.154604977056422e-08,47507.24783380929,3599384.00624612,3599384.00624612,2530.0431643737006,0.06618103956017606,0.13769408520849563,0.0,,,,,,initial climb,,,2.0,0.3975414570006933
3,23560.987978203033,60.142796550092115,60.15025911441225,356.87116410428075,1.485122639926597,66.0,0.0,1,0.176857120539382,59.969279456360205,1.7509301881257642,0.11890815879028441,15691.23031983381,1.0,0.0,1.0,False,5.147269748881173e-08,47486.39951569362,3600377.656941991,3600377.656941991,2529.917466219449,0.06610510507432053,0.13760904064544852,0.0,,,,,,initial climb,,,2.0,0.5297516671493344
4,23560.48512569292,60.19052410096224,76.6504536119619,476.0196743299907,1.8553389304832306,68.0,0.0,1,0.17703046290871827,59.969279456360205,1.7508928187403647,0.11890423335661522,15690.712315985847,1.0,0.0,1.0,False,5.139959974423861e-08,47465.25281890183,3601353.827644652,3601353.827644652,2529.7756946639815,0.06602912508892614,0.13752269504592537,0.0,,,,,,initial climb,,,2.0,0.6618099173271867
5,23559.98285115219,60.23831545398538,93.15344600228013,595.2641627072703,2.2251289695038166,70.0,0.0,1,0.17720406936640995,59.969279456360205,1.7508554923066473,0.11890031252009829,15690.194918782325,1.0,0.0,1.0,False,5.132675688120761e-08,47443.808603185775,3602312.531419436,3602312.531419436,2529.617866658127,0.06595310191892809,0.1374350520507297,0.0,,,,,,initial climb,,,2.0,0.793716121165043
6,23559.48115490933,60.28617027718956,109.65908248403305,714.6047784224058,2.59445102540403,72.0,0.0,1,0.17737793881621042,59.969279456360205,1.7508182088490218,0.1188963962830032,15689.67812852276,1.0,0.0,1.0,False,5.125416923395204e-08,47417.183550402035,3602848.91375788,3603253.782012497,2529.1834821916705,0.0658696358025448,0.1373249752968082,0.0,,,,,,initial climb,,,2.0,0.9254553927701326
7,23558.980093581824,60.334080903308944,126.16468429219162,834.0420189117594,2.9632519575663303,74.0,0.0,1,0.1775520435024567,59.969279456360205,1.7507809725750068,0.11889248508697717,15689.162003487309,1.0,0.0,1.0,False,5.1181848169374104e-08,47384.023086403555,3602848.91375788,3604177.453895258,2528.3997772834978,0.06577669190635449,0.13718659969977967,0.0,,,,,,initial climb,,,2.0,1.0570087765828415
8,23558.479739265847,60.382037565239514,142.66686294040701,953.5764632098383,3.331533789849449,76.0,0.0,1,0.177726348015873,59.969279456360205,1.7507437888424136,0.11888857949444898,15688.64661789461,1.0,0.0,1.0,False,5.11098079740165e-08,47350.81093411019,3602848.91375788,3605083.394359909,2527.6122452322948,0.06568410897110702,0.1370479871729719,0.0,,,,,,initial climb,,,2.0,1.1883769945250555
9,23557.980089215624,60.430040191162284,159.1655760776716,1073.2082077717823,3.699298542811516,78.0,0.0,1,0.17790085216928453,59.969279456360205,1.7507066574471914,0.11888467948362816,15688.131968869166,1.0,0.0,1.0,False,5.1038048189825045e-08,47317.547082759076,3602848.91375788,3605971.643435204,2526.820878221727,0.06559188640813104,0.1369091376955848,0.0,,,,,,initial climb,,,2.0,1.3195607673413177
10,23557.481140689844,60.47808870836915,175.6607812233587,1192.9373489080306,4.066548233699143,80.0,0.0,1,0.17807555577209191,59.969279456360205,1.7506695781856216,0.1188807850327614,15687.618053540376,1.0,0.0,1.0,False,5.096656835723021e-08,47284.23152227934,3602848.91375788,3606842.2412779224,2526.0256684591595,0.06550002362680768,0.1367700512497424,0.0,,,,,,initial climb,,,2.0,1.4505608145949331
11,23556.982890951702,60.52618304325889,192.15243576726684,1312.7639827824487,4.433284876436523,82.0,0.0,1,0.17825045863025366,59.969279456360205,1.7506325508543166,0.11887689612013252,15687.104869042574,1.0,0.0,1.0,False,5.0895368015149785e-08,47250.86424329713,3602848.91375788,3607695.228172691,2525.226608176086,0.0654085200345741,0.13663072782051472,0.0,,,,,,initial climb,,,2.0,1.5813778546640813
12,23556.485337268896,60.574323121333315,208.64049696966848,1432.688205410449,4.799510481614549,84.0,0.0,1,0.1784255605462687,59.969279456360205,1.7505955752502271,0.11887301272406324,15686.592412515065,1.0,0.0,1.0,False,5.0824446700991684e-08,47217.44523714077,3602848.91375788,3608530.644531787,2524.423689628561,0.06531737503692703,0.13649116739593994,0.0,,,,,,initial climb,,,2.0,1.7120126047379354
13,23555.988476913644,60.6225088671934,225.12492196136336,1552.710112657101,5.165227056479957,86.0,0.0,1,0.178600861319159,59.969279456360205,1.7505586511706381,0.11886913482291273,15686.080681102107,1.0,0.0,1.0,False,5.075380395065679e-08,47183.974495845825,3602848.91375788,3609348.5308949365,2523.616905097629,0.06522658803742636,0.13635136996704655,0.0,,,,,,initial climb,,,2.0,1.842465780812788
14,23555.492307162705,60.67074020453528,241.60566774373655,1672.8298002352353,5.530436604924486,88.0,0.0,1,0.17877636074445183,59.969279456360205,1.7505217784131732,0.11886526239507796,15685.56967195294,1.0,0.0,1.0,False,5.0683439298541754e-08,47150.45201216034,3602848.91375788,3610148.9279291173,2522.8062468897688,0.06513615843769889,0.1362113355278759,0.0,,,,,,initial climb,,,2.0,1.9727380976881859
15,23554.996825297385,60.71901705614647,258.08269118882106,1793.0473637035363,5.89514112747406,90.0,0.0,1,0.1789520586141627,59.969279456360205,1.750484956775793,0.11886139541899365,15685.059382221796,1.0,0.0,1.0,False,5.061335227754197e-08,47116.87777954988,3602848.91375788,3610931.8764283503,2521.991707337323,0.06504608563744203,0.13607106407550415,0.0,,,,,,initial climb,,,2.0,2.10283026896307
16,23554.50202860356,60.76733934390191,274.55594903936526,1913.3628984646298,6.259342621277992,92.0,0.0,1,0.17912795471677737,59.969279456360205,1.7504481860567978,0.11885753387313254,15684.549809067908,1.0,0.0,1.0,False,5.054354241905452e-08,47083.25179220276,3602848.91375788,3611697.417313489,2521.173278798949,0.06495636903442763,0.13593055561006495,0.0,,,,,,initial climb,,,2.0,2.2327430070319254
17,23554.00791437169,60.815706988760155,291.0253979089051,2033.7764997631598,6.623043080098209,94.0,0.0,1,0.179304048837235,59.969279456360205,1.7504114660548282,0.11885367773600537,15684.040949655544,1.0,0.0,1.0,False,5.0474009252981185e-08,47049.574045035166,3602848.91375788,3612445.5916320058,2520.350953660058,0.06486700802450583,0.13578981013477157,0.0,,,,,,initial climb,,,2.0,2.362477023080937
