,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time
933,23258.01237169395,129.86302272919465,6095.999999999998,118188.34272789994,296.06847539998444,1206.4117930170635,3,0.41091595035130335,94.79214566429371,0.6917686616991479,0.040764782430748554,13440.564758084229,1.0,0.0,1.0,False,7.957912409464717e-08,17413.35319358356,2479537.6488408055,2479537.6488408055,1050.723949886632,0.0,0.17081375536348042,,,,,,climb,,0.4754348710372699,0.20000000000004547
934,23257.9729078071,129.89718548026735,6095.999999999998,118214.31533244578,296.10794032485495,1206.6117930170635,3,0.41102404901579326,94.81708240462147,0.6914036682878525,0.040750107487077206,13442.79621720218,1.0,0.0,1.0,False,7.957741520256144e-08,17409.84103463899,2479656.1166284843,2479656.1166284843,1050.3602313881515,0.0,0.17056709254765604,,,,,,climb,,0.4754348710372699,0.20000000000004547
935,23257.93344288223,129.93129889877687,6095.999999999998,118240.29476954184,296.14740628657336,1206.8117930170636,3,0.41113199158090513,94.84198313516434,0.691039487768689,0.04073547336131292,13445.0277057964,1.0,0.0,1.0,False,7.957570905700706e-08,17406.33533545301,2479774.430291542,2479774.430291542,1049.9969598019836,0.0,0.17032070537930427,,,,,,climb,,0.4754348710372699,0.20000000000004547
936,23257.89397692051,129.96536303985275,6095.999999999998,118266.2810293216,296.1868732839681,1207.0117930170636,3,0.41123977822108126,94.86684789616353,0.6906761180106961,0.04072087991348482,13447.259211233759,1.0,0.0,1.0,False,7.957400565418746e-08,17402.836083451017,2479892.5899406276,2479892.5899406276,1049.634134866628,0.0,0.17007459386230295,,,,,,climb,,0.4754348710372699,0.20000000000004547
937,23257.854509923116,129.99937795862522,6095.999999999998,118292.27410192958,296.22634131586796,1207.2117930170637,3,0.41134740911076617,94.89167672786077,0.6903135568895455,0.04070632700419899,13449.490720943631,1.0,0.0,1.0,False,7.957230499030828e-08,17399.343266084255,2480010.595686672,2480010.595686672,1049.271756319678,0.0,0.16982875799895444,,,,,,climb,,0.4754348710372699,0.20000000000004547
938,23257.815041891216,130.033343710225,6095.999999999998,118318.2739775213,296.26581038110186,1207.4117930170637,3,0.4114548844244059,94.91646967049819,0.6899518022875167,0.04069181449463567,13451.722222417686,1.0,0.0,1.0,False,7.957060706157688e-08,17395.85687082977,2480128.4476408837,2480128.4476408837,1048.9098238978333,0.0,0.16958319778999187,,,,,,climb,,0.4754348710372699,0.20000000000004547
939,23257.77557282598,130.067260349783,6095.999999999998,118344.28064626335,296.305280478499,1207.6117930170637,3,0.411562204336447,94.94122676431793,0.689590852093473,0.04067734224654653,13453.95370320962,1.0,0.0,1.0,False,7.956891186420353e-08,17392.376885190297,2480246.145914746,2480246.145914746,1048.5483373368954,0.0,0.1693379132345859,,,,,,climb,,0.4754348710372699,0.20000000000004547
940,23257.736102728584,130.1011279324299,6095.999999999998,118370.2940983333,296.3447516068889,1207.8117930170638,3,0.4116693690213356,94.96594804956214,0.689230704202839,0.04066291012225197,13456.185150934945,1.0,0.0,1.0,False,7.956721939439968e-08,17388.903296694298,2480363.690620018,2480363.690620018,1048.1872963717801,0.0,0.16909290433035604,,,,,,climb,,0.4754348710372699,0.20000000000004547
941,23257.696631600193,130.13494651329597,6095.999999999998,118396.31432391978,296.38422376510124,1208.0117930170638,3,0.41177637865351624,94.99063356647254,0.688871356517576,0.040648517984638366,13458.416553270725,1.0,0.0,1.0,False,7.956552964837971e-08,17385.436092895834,2480481.0818687305,2480481.0818687305,1047.8267007365178,0.0,0.16884817107337596,,,,,,climb,,0.4754348710372699,0.20000000000004547
942,23257.65715944198,130.16871614751065,6095.999999999998,118422.34131322244,296.423696951966,1208.2117930170639,3,0.4118832334074309,95.01528335529026,0.6885128069461596,0.0406341656971555,13460.647897955367,1.0,0.0,1.0,False,7.956384262235903e-08,17381.97526137459,2480598.319773185,2480598.319773185,1047.4665501642603,0.0,0.16860371345818345,,,,,,climb,,0.4754348710372699,0.20000000000004547
943,23257.617686255115,130.20243689020228,6095.999999999998,118448.37505645194,296.46317116631343,1208.411793017064,3,0.4119899334575181,95.0398974562557,0.6881550534035553,0.04061985312381374,13462.87917278836,1.0,0.0,1.0,False,7.956215831255648e-08,17378.520789735772,2480715.4044459527,2480715.4044459527,1047.1068443872866,0.0,0.16835953147778737,,,,,,climb,,0.4754348710372699,0.20000000000004547
944,23257.578212040768,130.23610879649783,6095.999999999998,118474.41554382998,296.50264640697395,1208.611793017064,3,0.41209647897821206,95.06447590960819,0.6877980938111959,0.04060558012918144,13465.110365630037,1.0,0.0,1.0,False,7.956047671519225e-08,17375.072665610052,2480832.33599987,2480832.33599987,1046.7475831370045,0.0,0.1681156251236758,,,,,,climb,,0.4754348710372699,0.20000000000004547
