,TP_total_temperature,TP_total_pressure
1398,"[102311.76349296255, 102311.76349296255, 500.4651952487518, 684.5517731945475, 1418.3649099662466, 1252.3230953203138, 1063.2839993528414, 855.7214096695964, 855.7214096695964]","[102311.76349296255, 102311.76349296255, 524348.2740241009, 1316907.1542306116, 1224723.653434469, 674986.6654065317, 308478.88826369256, 111727.08589288063, 111727.08589288063]"
1399,"[102312.90957986514, 102312.90957986514, 500.46554733411693, 684.5516268436944, 1418.3610695752209, 1252.31967019768, 1063.281066907402, 855.718930369004, 855.718930369004]","[102312.90957986514, 102312.90957986514, 524350.2525179415, 1316908.5716907354, 1224724.971672384, 674987.3034421025, 308479.14605410205, 111727.10642219213, 111727.10642219213]"
1400,"[102314.05597109886, 102314.05597109886, 500.4658995113021, 684.5514804572936, 1418.3572282028433, 1252.3162441998902, 1063.2781337127985, 855.7164504349411, 855.7164504349411]","[102314.05597109886, 102314.05597109886, 524352.2315287595, 1316909.989522371, 1224726.290255805, 674987.9416450283, 308479.4039122619, 111727.12695690233, 111727.12695690233]"
1401,"[102315.20266609303, 102315.20266609303, 500.46625186154847, 684.5513341876981, 1418.3533863970201, 1252.3128178150791, 1063.2752001862773, 855.7139700978075, 855.7139700978075]","[102315.20266609303, 102315.20266609303, 524354.2113093428, 1316911.408593566, 1224727.6099920163, 674988.5804714997, 308479.66205053916, 111727.14750957425, 111727.14750957425]"
1402,"[102316.3496642777, 102316.3496642777, 500.46660415881496, 684.551187612544, 1418.3495426451084, 1252.3093896956257, 1063.2722651759304, 855.7114887231716, 855.7114887231716]","[102316.3496642777, 102316.3496642777, 524356.1911546802, 1316912.8264935575, 1224728.9286390087, 674989.2186547725, 308479.91987930797, 111727.16804531765, 111727.16804531765]"
1403,"[102317.49696508306, 102317.49696508306, 500.46695661828625, 684.5510411347007, 1418.3456983931956, 1252.3059611298606, 1063.2693297829915, 855.7090069184073, 855.7090069184073]","[102317.49696508306, 102317.49696508306, 524358.1717350625, 1316914.2455196138, 1224730.2483332409, 674989.8574020605, 308480.1779605241, 111727.18859738021, 111727.18859738021]"
1404,"[102318.64456793971, 102318.64456793971, 500.4673091820045, 684.550894646173, 1418.3418532557514, 1252.3025317743143, 1063.2663937138736, 855.7065245221418, 855.7065245221418]","[102318.64456793971, 102318.64456793971, 524360.1528693952, 1316915.665054477, 1224731.5685006636, 674990.4963890619, 308480.4361432502, 111727.2091568285, 111727.2091568285]"
1405,"[102319.79247227858, 102319.79247227858, 500.46766183929014, 684.5507481273917, 1418.3380071642805, 1252.2991015679654, 1063.2634569164206, 855.7040415060649, 855.7040415060649]","[102319.79247227858, 102319.79247227858, 524362.13452395, 1316917.084985365, 1224732.8890363895, 674991.1355565661, 308480.6943999447, 111727.22972203037, 111727.22972203037]"
1406,"[102320.94067753109, 102320.94067753109, 500.46801452434426, 684.5506014556958, 1418.3341596806688, 1252.2956701204973, 1063.2605190570023, 855.7015576867316, 855.7015576867316]","[102320.94067753109, 102320.94067753109, 524364.1164931895, 1316918.5046113464, 1224734.2092885522, 674991.774536303, 308480.95255920436, 111727.2502828413, 111727.2502828413]"
1407,"[102322.08918312886, 102322.08918312886, 500.468367355123, 684.550454852105, 1418.3303115990093, 1252.292238139375, 1063.2575807403437, 855.6990733978689, 855.6990733978689]","[102322.08918312886, 102322.08918312886, 524366.0991443483, 1316919.925192231, 1224735.530428775, 674992.413990328, 308481.2109292236, 111727.27085749434, 111727.27085749434]"
1408,"[102323.23798850398, 102323.23798850398, 500.4687202710739, 684.5503082037708, 1418.326462516364, 1252.2888052656197, 1063.2546416596008, 855.6965884707954, 855.6965884707954]","[102323.23798850398, 102323.23798850398, 524368.082288243, 1316921.346083069, 1224736.8518572543, 674993.0535797859, 308481.4693522903, 111727.29143665516, 111727.29143665516]"
1409,"[102324.38709308894, 102324.38709308894, 500.4690733008896, 684.550161564761, 1418.3226126282482, 1252.2853716734194, 1063.2517019636684, 855.6941029880077, 855.6941029880077]","[102324.38709308894, 102324.38709308894, 524370.066013872, 1316922.767591193, 1224738.1738598095, 674993.6934662279, 308481.7279036241, 111727.31202477186, 111727.31202477186]"
1410,"[102325.53649631636, 102325.53649631636, 500.4694263446831, 684.5500147486582, 1418.3187612679553, 1252.281936768803, 1063.248761144838, 855.6916166701166, 855.6916166701166]","[102325.53649631636, 102325.53649631636, 524372.0500094407, 1316924.1886519294, 1224739.4954462943, 674994.3330902462, 308481.98632285034, 111727.33260643554, 111727.33260643554]"
1411,"[102326.68619761952, 102326.68619761952, 500.4697795361063, 684.5498680058371, 1418.3149093348202, 1252.2785013529956, 1063.2458198879776, 855.6891298950196, 855.6891298950196]","[102326.68619761952, 102326.68619761952, 524374.0346911154, 1316925.6106925725, 1224740.8179440924, 674994.973201904, 308482.244959129, 111727.35320230319, 111727.35320230319]"
1412,"[102327.83619643182, 102327.83619643182, 500.47013281725503, 684.5497212284015, 1418.311056443659, 1252.275065082836, 1063.2428778997653, 855.6866425014864, 855.6866425014864]","[102327.83619643182, 102327.83619643182, 524376.0198779658, 1316927.0330964269, 1224742.140779677, 674995.6134771933, 308482.50366166054, 111727.37380344952, 111727.37380344952]"
1413,"[102328.9864921872, 102328.9864921872, 500.4704861643488, 684.5495743722762, 1418.3072024381056, 1252.2716278190187, 1063.2399350611283, 855.6841544243222, 855.6841544243222]","[102328.9864921872, 102328.9864921872, 524378.0054954282, 1316928.4556109058, 1224743.4637181424, 674996.2537834411, 308482.76236870675, 111727.39440621878, 111727.39440621878]"
1414,"[102330.1370843199, 102330.1370843199, 500.47083958508983, 684.5494274522694, 1418.303347372908, 1252.268189610321, 1063.2369914137628, 855.6816656869407, 855.6816656869407]","[102330.1370843199, 102330.1370843199, 524379.9915670734, 1316929.878319361, 1224744.7868370058, 674996.8941644985, 308483.0211006995, 111727.41501181757, 111727.41501181757]"
1415,"[102331.28797226449, 102331.28797226449, 500.4711930557078, 684.5492804243244, 1418.2994910917662, 1252.2647503174962, 1063.234046838647, 855.6791762241743, 855.6791762241743]","[102331.28797226449, 102331.28797226449, 524381.9780183682, 1316931.3009693127, 1224746.1099014608, 674997.5344877477, 308483.2797959274, 111727.43561659154, 111727.43561659154]"
1416,"[102332.43915545582, 102332.43915545582, 500.47154669666224, 684.5491335141411, 1418.295634405541, 1252.2613106629474, 1063.2311019532738, 855.676686376788, 855.676686376788]","[102332.43915545582, 102332.43915545582, 524383.965224365, 1316932.7248472923, 1224747.4341079819, 674998.1754292825, 308483.53876911866, 111727.4562391605, 111727.4562391605]"
1417,"[102333.59063332938, 102333.59063332938, 500.47190036092746, 684.5489864471358, 1418.291776331414, 1252.257869771077, 1063.2281560092088, 855.6741957327118, 855.6741957327118]","[102333.59063332938, 102333.59063332938, 524385.9527263278, 1316934.1483856193, 1224748.757998626, 674998.8161653772, 308483.79763686436, 111727.47685683575, 111727.47685683575]"
1418,"[102334.74240532072, 102334.74240532072, 500.4722541663247, 684.5488394440728, 1418.2879176625504, 1252.254428348523, 1063.2252096104696, 855.6717046252833, 855.6717046252833]","[102334.74240532072, 102334.74240532072, 524387.9408910869, 1316935.5728426722, 1224750.0827436852, 674999.4573573334, 308484.05670700734, 111727.49748782953, 111727.49748782953]"
1419,"[102335.89447086597, 102335.89447086597, 500.4726080523739, 684.5486923922359, 1418.2840579964757, 1252.2509860367202, 1063.2222624505662, 855.6692128860107, 855.6692128860107]","[102335.89447086597, 102335.89447086597, 524389.9295296808, 1316936.9975742572, 1224751.4077440593, 675000.0986666942, 308484.3158220214, 111727.51812281871, 111727.51812281871]"
1420,"[102337.04682940141, 102337.04682940141, 500.4729620687044, 684.5485453848487, 1418.280197669078, 1252.2475431349153, 1063.2193147852895, 855.6667206563052, 855.6667206563052]","[102337.04682940141, 102337.04682940141, 524391.9187963775, 1316938.4231111086, 1224752.7334933311, 675000.7403724015, 308484.5751117684, 111727.53876948431, 111727.53876948431]"
1421,"[102338.19948036391, 102338.19948036391, 500.4733160526417, 684.548398118058, 1418.2763355925938, 1252.2440986740148, 1063.2163657862868, 855.6642274800465, 855.6642274800465]","[102338.19948036391, 102338.19948036391, 524393.9081836551, 1316939.8477185506, 1224754.0583782522, 675001.3815629779, 308484.8341519918, 111727.5594027207, 111727.5594027207]"
1422,"[102339.35242319052, 102339.35242319052, 500.47367021369257, 684.5482509841083, 1418.2724731749956, 1252.2406539083925, 1063.2134165257658, 855.6617339486173, 855.6617339486173]","[102339.35242319052, 102339.35242319052, 524395.8983441504, 1316941.2736333054, 1224755.3844789742, 675002.0234138194, 308485.093489837, 111727.58005489968, 111727.58005489968]"
1423,"[102340.50565731879, 102340.50565731879, 500.4740244337456, 684.5481037624936, 1418.2686096273442, 1252.237208135179, 1063.2104664029346, 855.659239731318, 855.659239731318]","[102340.50565731879, 102340.50565731879, 524397.888909253, 1316942.6995962115, 1224756.710624477, 675002.6652633203, 308485.3528173572, 111727.60070779748, 111727.60070779748]"
1424,"[102341.6591821865, 102341.6591821865, 500.47437873097743, 684.5479564876094, 1418.2647450746047, 1252.2337614657085, 1063.2075155129617, 855.6567448810309, 855.6567448810309]","[102341.6591821865, 102341.6591821865, 524399.8799351881, 1316944.1258023805, 1224758.036996214, 675003.3072140595, 308485.61218232126, 111727.62136423805, 111727.62136423805]"
1425,"[102342.81299723181, 102342.81299723181, 500.47473313403594, 684.5478092134357, 1418.2608797119572, 1252.2303140738702, 1063.2045640044846, 855.6542494801084, 855.6542494801084]","[102342.81299723181, 102342.81299723181, 524401.871510823, 1316945.5525586603, 1224759.3638795542, 675003.9494273306, 308485.8716598268, 111727.64202866238, 111727.64202866238]"
1426,"[102343.9671018934, 102343.9671018934, 500.4750876113102, 684.5476618812489, 1418.257013330503, 1252.2268657735567, 1063.2016117184269, 855.6517534413025, 855.6517534413025]","[102343.9671018934, 102343.9671018934, 524403.8635371862, 1316946.9795288981, 1224760.6909618753, 675004.5917265465, 308486.1311676961, 111727.66269620527, 111727.66269620527]"
1427,"[102345.1214956102, 102345.1214956102, 500.47544221501505, 684.5475145891063, 1418.2531462834497, 1252.2234168794446, 1063.1986589237674, 855.6492569132929, 855.6492569132929]","[102345.1214956102, 102345.1214956102, 524405.8561766096, 1316948.4072714155, 1224762.0187624164, 675005.2344051435, 308486.39084253693, 111727.68337494743, 111727.68337494743]"
1428,"[102346.27617782142, 102346.27617782142, 500.47579687949514, 684.5473672146095, 1418.2492781336036, 1252.2199670020375, 1063.195705287578, 855.6467597130115, 855.6467597130115]","[102346.27617782142, 102346.27617782142, 524407.8492239971, 1316949.8350867787, 1224763.3466307044, 675005.8770956397, 308486.6505133131, 111727.70405476587, 111727.70405476587]"
1429,"[102347.4311479668, 102347.4311479668, 500.4761515626897, 684.54721967949, 1418.2454086019852, 1252.2165158927928, 1063.1927505974136, 855.6442617237946, 855.6442617237946]","[102347.4311479668, 102347.4311479668, 524409.8425477996, 1316951.2625273229, 1224764.6741504103, 675006.519562851, 308486.9100705701, 111727.72472918153, 111727.72472918153]"
1430,"[102348.58640548625, 102348.58640548625, 500.47650640583646, 684.5470722483052, 1418.2415386387597, 1252.21306439822, 1063.18979557685, 855.6417633448765, 855.6417633448765]","[102348.58640548625, 102348.58640548625, 524411.8365878602, 1316952.6911013082, 1224766.0027242168, 675007.1625993828, 308487.1698832706, 111727.74542002348, 111727.74542002348]"
1431,"[102349.7419498201, 102349.7419498201, 500.47686133281854, 684.5469247790901, 1418.2376677365733, 1252.2096120663168, 1063.1868398395302, 855.6392643637406, 855.6392643637406]","[102349.7419498201, 102349.7419498201, 524413.8311064702, 1316954.1199976655, 1224767.331597829, 675007.8057790917, 308487.4297530716, 111727.76611555315, 111727.76611555315]"
1432,"[102350.89778040926, 102350.89778040926, 500.477216377496, 684.5467773355708, 1418.2337961255423, 1252.2061591020968, 1063.1838835606966, 855.6367648774012, 855.6367648774012]","[102350.89778040926, 102350.89778040926, 524415.8262087492, 1316955.549578857, 1224768.6611083369, 675008.4492924938, 308487.68976867414, 111727.78682101646, 111727.78682101646]"
1433,"[102352.05389669481, 102352.05389669481, 500.4775714114319, 684.5466296779268, 1418.2299229474675, 1252.2027047409872, 1063.1809260868158, 855.6342645260818, 855.6342645260818]","[102352.05389669481, 102352.05389669481, 524417.821493889, 1316956.978475514, 1224769.9899822283, 675009.0924200733, 308487.9495951766, 111727.80751659455, 111727.80751659455]"
1434,"[102353.21029811798, 102353.21029811798, 500.47792654179057, 684.5464820069863, 1418.2260489240186, 1252.1992496259297, 1063.1779679674594, 855.6317636131126, 855.6317636131126]","[102353.21029811798, 102353.21029811798, 524419.8172955198, 1316958.407832308, 1224771.3192840465, 675009.7357633779, 308488.2095126078, 111727.82821885422, 111727.82821885422]"
1435,"[102354.36698412085, 102354.36698412085, 500.4782817919495, 684.5463343668691, 1418.2221742150145, 1252.1957938993098, 1063.1750093243368, 855.6292622060017, 855.6292622060017]","[102354.36698412085, 102354.36698412085, 524421.8136860867, 1316959.8378998481, 1224772.649246859, 675010.3794541503, 308488.4695823102, 111727.8489314226, 111727.8489314226]"
1436,"[102355.52395414548, 102355.52395414548, 500.4786371120112, 684.5461866646475, 1418.218298488911, 1252.1923372657548, 1063.172049904974, 855.6267601660207, 855.6267601660207]","[102355.52395414548, 102355.52395414548, 524423.8105096123, 1316961.2681468346, 1224773.9793765561, 675011.0232132577, 308488.7296743725, 111727.86964661, 111727.86964661]"
1437,"[102356.68120763442, 102356.68120763442, 500.4789925646023, 684.5460390178492, 1418.2144221687136, 1252.1888801021246, 1063.1690900315027, 855.6242576711439, 855.6242576711439]","[102356.68120763442, 102356.68120763442, 524425.8079608938, 1316962.6992426915, 1224775.3102957031, 675011.6673925177, 308488.98995257734, 111727.8903741053, 111727.8903741053]"
1438,"[102357.83874403048, 102357.83874403048, 500.4793480841353, 684.5458913042008, 1418.2105448176644, 1252.1854220193106, 1063.1661293713264, 855.6217545384809, 855.6217545384809]","[102357.83874403048, 102357.83874403048, 524427.8058350431, 1316964.130488696, 1224776.6413544873, 675012.3116248206, 308489.25024606247, 111727.91110379573, 111727.91110379573]"
1439,"[102358.9965627771, 102358.9965627771, 500.47970366521366, 684.5457435140042, 1418.2066664026222, 1252.1819629877896, 1063.1631678992117, 855.619250754549, 855.619250754549]","[102358.9965627771, 102358.9965627771, 524429.8041148063, 1316965.5618284065, 1224777.972500418, 675012.9558805609, 308489.5105410663, 111727.93183486439, 111727.93183486439]"
1440,"[102360.15466331778, 102360.15466331778, 500.48005934167657, 684.545595710945, 1418.2027871535474, 1252.1785032124358, 1063.1602057902817, 855.6167464162954, 855.6167464162954]","[102360.15466331778, 102360.15466331778, 524431.8029052421, 1316966.9936240588, 1224779.3040703747, 675013.6003501357, 308489.7709262336, 111727.95257255397, 111727.95257255397]"
1441,"[102361.31304509644, 102361.31304509644, 500.4804150662759, 684.5454478070488, 1418.1989067566524, 1252.1750424136967, 1063.157242805585, 855.6142413924424, 855.6142413924424]","[102361.31304509644, 102361.31304509644, 524433.8020586307, 1316968.4253726196, 1224780.6355965363, 675014.2447692675, 308490.0312785676, 111727.973309584, 111727.973309584]"
1442,"[102362.47170755763, 102362.47170755763, 500.4807709879053, 684.5453000811896, 1418.1950262134153, 1252.171581483796, 1063.1542797077725, 855.611736103764, 855.611736103764]","[102362.47170755763, 102362.47170755763, 524435.8020387025, 1316969.8586640619, 1224781.9685575776, 675014.8899734976, 308490.29198701604, 111727.99406896651, 111727.99406896651]"
1443,"[102363.63065014587, 102363.63065014587, 500.4811268422771, 684.5451520394588, 1418.1911437546394, 1252.1681188465486, 1063.151315149567, 855.6092298081062, 855.6092298081062]","[102363.63065014587, 102363.63065014587, 524437.8020211393, 1316971.2906793375, 1224783.300331784, 675015.5344815395, 308490.5523620881, 111728.01480990075, 111728.01480990075]"
1444,"[102364.78987230628, 102364.78987230628, 500.4814828567215, 684.5450041074315, 1418.187260907774, 1252.1646558627695, 1063.148350294158, 855.606723147008, 855.606723147008]","[102364.78987230628, 102364.78987230628, 524439.8027141915, 1316972.7238454125, 1224784.6331762336, 675016.1795687551, 308490.8129974594, 111728.03556751288, 111728.03556751288]"
1445,"[102365.94937348421, 102365.94937348421, 500.4818389604636, 684.5448561531292, 1418.1833772012567, 1252.161192112343, 1063.1453847824444, 855.6042159229669, 855.6042159229669]","[102365.94937348421, 102365.94937348421, 524441.8038967962, 1316974.1574081904, 1224785.9663896172, 675016.8248389387, 308491.07370872184, 111728.05633088849, 111728.05633088849]"
1446,"[102367.10915312565, 102367.10915312565, 500.4821951298074, 684.544708132627, 1418.1794924792225, 1252.15772745641, 1063.142418495736, 855.601708070988, 855.601708070988]","[102367.10915312565, 102367.10915312565, 524443.8054946557, 1316975.5911159571, 1224787.2997378402, 675017.4701598708, 308491.33443435025, 111728.07709638466, 111728.07709638466]"
1447,"[102368.2692106765, 102368.2692106765, 500.482551330613, 684.5445599824657, 1418.1756065157704, 1252.1542616937154, 1063.1394512620075, 855.5991994966785, 855.5991994966785]","[102368.2692106765, 102368.2692106765, 524445.8074009118, 1316977.0246055436, 1224788.6328831555, 675018.1153407678, 308491.59508555685, 111728.09785874496, 111728.09785874496]"
1448,"[102369.42954558345, 102369.42954558345, 500.48290767771124, 684.5444119178087, 1418.171720083953, 1252.1507955129791, 1063.1364836699604, 855.5966905249365, 855.5966905249365]","[102369.42954558345, 102369.42954558345, 524447.8099731158, 1316978.4591034465, 1224789.9669662053, 675018.7610261774, 308491.8559623856, 111728.11863572104, 111728.11863572104]"
1449,"[102370.59015729319, 102370.59015729319, 500.4832640899102, 684.5442637871944, 1418.1678326423478, 1252.1473284318454, 1063.1335153072926, 855.594180928936, 855.594180928936]","[102370.59015729319, 102370.59015729319, 524449.8129577289, 1316979.8937444072, 1224791.3011822987, 675019.4067614756, 308492.1168532368, 111728.13941478962, 111728.13941478962]"
1450,"[102371.75104525314, 102371.75104525314, 500.48362059317344, 684.544115639575, 1418.1639443680822, 1252.1438606081206, 1063.130546308895, 855.5916707834463, 855.5916707834463]","[102371.75104525314, 102371.75104525314, 524451.8164352641, 1316981.328806618, 1224792.6357901548, 675020.0526929003, 308492.37782620033, 111728.16019997698, 111728.16019997698]"
1451,"[102372.9122089107, 102372.9122089107, 500.4839772082286, 684.5439675141107, 1418.1600554031754, 1252.140392168332, 1063.127576782922, 855.5891601485025, 855.5891601485025]","[102372.9122089107, 102372.9122089107, 524453.8204699134, 1316982.7645124043, 1224793.970996536, 675020.698937328, 308492.63893569907, 111728.18099450124, 111728.18099450124]"
1452,"[102374.07364771394, 102374.07364771394, 500.4843338356354, 684.5438192252083, 1418.1561650838296, 1252.1369225211006, 1063.1246062238818, 855.5866487459102, 855.5866487459102]","[102374.07364771394, 102374.07364771394, 524455.8247512467, 1316984.1998017698, 1224795.305815646, 675021.3449378107, 308492.8999225044, 111728.20178302037, 111728.20178302037]"
1453,"[102375.23536111107, 102375.23536111107, 500.4846906006179, 684.5436710074684, 1418.1522742527795, 1252.1334524172253, 1063.1216352735385, 855.5841369298164, 855.5841369298164]","[102375.23536111107, 102375.23536111107, 524457.8296692219, 1316985.6360121197, 1224796.6414912713, 675021.9913971722, 308493.1611137848, 111728.2225848913, 111728.2225848913]"
1454,"[102376.39734855082, 102376.39734855082, 500.4850473854673, 684.54352264113, 1418.1483821237223, 1252.129981156186, 1063.1186633331095, 855.5816243706072, 855.5816243706072]","[102376.39734855082, 102376.39734855082, 524459.8348564559, 1316987.0718885122, 1224797.9768563164, 675022.6376560235, 308493.42220262747, 111728.24338195076, 111728.24338195076]"
1455,"[102377.55960948228, 102377.55960948228, 500.4854042840424, 684.54337430213, 1418.144489329062, 1252.126509301397, 1063.1156908841883, 855.579111334146, 855.579111334146]","[102377.55960948228, 102377.55960948228, 524461.840605129, 1316988.5084336544, 1224799.3128432988, 675023.2842413133, 308493.68343433563, 111728.26418871125, 111728.26418871125]"
1456,"[102378.72214335462, 102378.72214335462, 500.4857612961649, 684.5432259905264, 1418.1405958706166, 1252.1230368544798, 1063.112717928163, 855.5765978216187, 855.5765978216187]","[102378.72214335462, 102378.72214335462, 524463.8469142602, 1316989.9456467777, 1224800.6494515033, 675023.9311526904, 308493.94480876456, 111728.28500516177, 111728.28500516177]"
1457,"[102379.88494961782, 102379.88494961782, 500.4861183328899, 684.5430775403539, 1418.1367011549582, 1252.1195632867484, 1063.1097440131302, 855.5740835843663, 855.5740835843663]","[102379.88494961782, 102379.88494961782, 524465.8535061363, 1316991.382579874, 1224801.9857992828, 675024.5778920521, 308494.20609407674, 111728.30581758147, 111728.30581758147]"
1458,"[102381.0480277218, 102381.0480277218, 500.4864754984872, 684.5429291470213, 1418.1328058842973, 1252.1160892238074, 1063.1067696738414, 855.5715689175521, 855.5715689175521]","[102381.0480277218, 102381.0480277218, 524467.8607053969, 1316992.820346747, 1224803.322922475, 675025.2250447251, 308494.4675627485, 111728.32664209069, 111728.32664209069]"
1459,"[102382.21137711711, 102382.21137711711, 500.4868327379584, 684.5427807080544, 1418.1289096928401, 1252.1126143397712, 1063.103794631741, 855.5690536680617, 855.5690536680617]","[102382.21137711711, 102382.21137711711, 524469.8683401586, 1316994.2583616378, 1224804.6602763233, 675025.8723029599, 308494.72907154774, 111728.34747021155, 111728.34747021155]"
1460,"[102383.37499725458, 102383.37499725458, 500.4871900119896, 684.5426321503132, 1418.1250123199613, 1252.109138402449, 1063.1008186883616, 855.566537726923, 855.566537726923]","[102383.37499725458, 102383.37499725458, 524471.8762874327, 1316995.6962061478, 1224805.9974717174, 675026.5194469489, 308494.990518178, 111728.36829588849, 111728.36829588849]"
1461,"[102384.53888758532, 102384.53888758532, 500.4875474456903, 684.5424837081825, 1418.121114607613, 1252.1056621619425, 1063.097842484871, 855.5640214479545, 855.5640214479545]","[102384.53888758532, 102384.53888758532, 524473.8849368333, 1316997.1352164706, 1224807.3357513177, 675027.1671788814, 308495.25222951215, 111728.38913846089, 111728.38913846089]"
1462,"[102385.7030475609, 102385.7030475609, 500.4879049005715, 684.5423351230329, 1418.1172156301282, 1252.1021847935715, 1063.0948653163582, 855.5615044430411, 855.5615044430411]","[102385.7030475609, 102385.7030475609, 524475.8938561862, 1316998.5739158937, 1224808.6737417812, 675027.814722832, 308495.51384439226, 111728.40997655546, 111728.40997655546]"
1463,"[102386.86747663333, 102386.86747663333, 500.48826242344774, 684.542186482812, 1418.113315704431, 1252.0987065796876, 1063.0918874241722, 855.5589868456282, 855.5589868456282]","[102386.86747663333, 102386.86747663333, 524477.9031910165, 1317000.0128051136, 1224810.0119087556, 675028.4623419563, 308495.7754853311, 111728.43081741908, 111728.43081741908]"
1464,"[102388.0321742547, 102388.0321742547, 500.48862004024346, 684.5420378363956, 1418.1094150073602, 1252.0952276778394, 1063.0889089429832, 855.5564687303612, 855.5564687303612]","[102388.0321742547, 102388.0321742547, 524479.9130217226, 1317001.4521618995, 1224811.3505105667, 675029.1101822675, 308496.03722031316, 111728.45166507197, 111728.45166507197]"
1465,"[102389.19713987774, 102389.19713987774, 500.4889777690469, 684.5418892180029, 1418.1055136632037, 1252.091748198757, 1063.085929967442, 855.5539501498291, 855.5539501498291]","[102389.19713987774, 102389.19713987774, 524481.923404274, 1317002.8921804016, 1224812.6897277737, 675029.7583458357, 308496.2990968688, 111728.47252232434, 111728.47252232434]"
1466,"[102390.3623729554, 102390.3623729554, 500.4893355496905, 684.54174051549, 1418.1016112714888, 1252.0882677856591, 1063.0829501925855, 855.5514309363582, 855.5514309363582]","[102390.3623729554, 102390.3623729554, 524483.9341506695, 1317004.3322196843, 1224814.0289643065, 675030.406495918, 308496.5609582705, 111728.49337989948, 111728.49337989948]"
1467,"[102391.52787294099, 102391.52787294099, 500.48969342374363, 684.5415918069929, 1418.097708113957, 1252.0847866895529, 1063.079969832969, 855.5489112086252, 855.5489112086252]","[102391.52787294099, 102391.52787294099, 524485.9453900836, 1317005.7727244676, 1224815.3686337548, 675031.0548662548, 308496.8229133383, 111728.51424423407, 111728.51424423407]"
1468,"[102392.69363928825, 102392.69363928825, 500.4900513440962, 684.5414430047889, 1418.0938038776924, 1252.0813046316612, 1063.0769886503044, 855.5463908357065, 855.5463908357065]","[102392.69363928825, 102392.69363928825, 524487.9569752231, 1317007.213193155, 1224816.708269634, 675031.7031933198, 308497.0848394249, 111728.53510806823, 111728.53510806823]"
1469,"[102393.85967145121, 102393.85967145121, 500.49040936795535, 684.5412942162608, 1418.089898949294, 1252.0778219564097, 1063.0740069389992, 855.5438699802914, 855.5438699802914]","[102393.85967145121, 102393.85967145121, 524489.9690840171, 1317008.6542373376, 1224818.0484407241, 675032.3517985428, 308497.3468861678, 111728.55598025402, 111728.55598025402]"
1470,"[102395.0259688843, 102395.0259688843, 500.4907675133959, 684.5411454756019, 1418.085993452952, 1252.0743387744412, 1063.0710247936304, 855.5413486949263, 855.5413486949263]","[102395.0259688843, 102395.0259688843, 524491.9817723964, 1317010.0960510229, 1224819.3893274514, 675033.0007839178, 308497.6091010626, 111728.57686359914, 111728.57686359914]"
1471,"[102396.19253104232, 102396.19253104232, 500.4911256837843, 684.5409966024636, 1418.0820867436512, 1252.0708545111106, 1063.0680417230096, 855.5388267092912, 855.5388267092912]","[102396.19253104232, 102396.19253104232, 524493.9947386686, 1317011.537604127, 1224820.7299718382, 675033.6496082146, 308497.8712321962, 111728.5977431949, 111728.5977431949]"
1472,"[102397.3593573803, 102397.3593573803, 500.4914839441353, 684.5408477188311, 1418.078179260344, 1252.0673695574849, 1063.0650580614124, 855.5363042080501, 855.5363042080501]","[102397.3593573803, 102397.3593573803, 524496.0081851074, 1317012.9795915622, 1224822.071020153, 675034.2986366432, 308498.133449585, 111728.61862909899, 111728.61862909899]"
1473,"[102398.5264473538, 102398.5264473538, 500.4918422213032, 684.540698688285, 1418.074270515513, 1252.0638834792335, 1063.0620734375877, 855.5337809869887, 855.5337809869887]","[102398.5264473538, 102398.5264473538, 524498.0218832463, 1317014.4212338864, 1224823.4117475145, 675034.9474596771, 308498.3955626222, 111728.63951003019, 111728.63951003019]"
1474,"[102399.69380041867, 102399.69380041867, 500.49220068192557, 684.5405498228773, 1418.0703616295582, 1252.0603972745284, 1063.059088704747, 855.5312575168032, 855.5312575168032]","[102399.69380041867, 102399.69380041867, 524500.0363521898, 1317015.8643104637, 1224824.7538087312, 675035.5970123769, 308498.65800657735, 111728.66041174205, 111728.66041174205]"
1475,"[102400.86141603117, 102400.86141603117, 500.49255912255575, 684.5404007424837, 1418.0664512411997, 1252.0569097306009, 1063.0561028262518, 855.5287332265249, 855.5287332265249]","[102400.86141603117, 102400.86141603117, 524502.0509572328, 1317017.3066513643, 1224826.0951857688, 675036.2461545529, 308498.9202507346, 111728.68130282819, 111728.68130282819]"
1476,"[102402.02929364778, 102402.02929364778, 500.4929177541003, 684.5402518419526, 1418.062540767689, 1252.0534221100888, 1063.0531168813725, 855.5262087114506, 855.5262087114506]","[102402.02929364778, 102402.02929364778, 524504.0663555015, 1317018.7505083662, 1224827.4379727805, 675036.896069507, 308499.1828459158, 111728.70221587982, 111728.70221587982]"
1477,"[102403.1974327254, 102403.1974327254, 500.49327638617973, 684.540102765599, 1418.0586289353657, 1252.0499332782838, 1063.050129900194, 855.523683437388, 855.523683437388]","[102403.1974327254, 102403.1974327254, 524506.0819530266, 1317020.193850976, 1224828.7802814078, 675037.5456903173, 308499.44529550924, 111728.72312150843, 111728.72312150843]"
1478,"[102404.36583272145, 102404.36583272145, 500.4936351020094, 684.5399536694475, 1418.0547163052172, 1252.0464437349738, 1063.0471423099236, 855.5211576402232, 855.5211576402232]","[102404.36583272145, 102404.36583272145, 524508.0980088315, 1317021.6375683332, 1224830.1229385498, 675038.1954842549, 308499.70781703864, 111728.74403258307, 111728.74403258307]"
