,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time
1155,23348.632491249766,136.3570864150783,6095.999999999998,124143.40560005701,306.09961448498467,1251.228311013901,0.0,3,0.4314646353814636,99.532419053349,0.6287837103550739,0.03833155874801772,13958.454107708822,1.0,0.0,1.0,False,7.925949083125644e-08,16831.558760789496,2511580.1483499943,2511580.1483499943,983.7705318645736,0.0,0.12305237380208076,,,,,,climb,,0.4757883198134007,0.20000000000004547
1156,23348.592677937017,136.3816968898387,6095.999999999998,124170.67701734003,306.13942859297714,1251.428311013901,0.0,3,0.4315425084850788,99.55038321019155,0.6285557273292244,0.03832327080114624,13960.474010044261,1.0,0.0,1.0,False,7.925830019677741e-08,16829.199097505705,2511668.045718886,2511668.045718886,983.4965744030703,0.0,0.122865010625339,,,,,,climb,,0.4757883198134007,0.20000000000004547
1157,23348.552863829023,136.40626989196377,6095.999999999998,124197.95335671799,306.1792434951712,1251.628311013901,0.0,3,0.43162026301680767,99.56832001427863,0.6283282130828003,0.038315003068386345,13962.492337242898,1.0,0.0,1.0,False,7.925711153657394e-08,16826.843665967564,2511755.8173727784,2511755.8173727784,983.222991773162,0.0,0.12267789551797213,,,,,,climb,,0.4757883198134007,0.20000000000004547
1158,23348.51304892683,136.43080547106737,6095.999999999998,124225.23461069638,306.2190591905248,1251.8283110139012,0.0,3,0.43169789913363976,99.58622950182533,0.6281011665085228,0.03830675548993381,13964.509085853932,1.0,0.0,1.0,False,7.925592484757244e-08,16824.492458201163,2511843.46344912,2511843.46344912,982.9497836095035,0.0,0.12249102828750308,,,,,,climb,,0.4757883198134007,0.20000000000004547
1159,23348.473233231478,136.45530367672487,6095.999999999998,124252.5207717906,306.25887567799674,1252.0283110139012,0.0,3,0.43177541699244276,99.6041117090187,0.6278745865021973,0.038298528006198165,13966.524252452347,1.0,0.0,1.0,False,7.925474012670174e-08,16822.145466248712,2511930.9840853694,2511930.9840853694,982.6769495465959,0.0,0.1223044087410396,,,,,,climb,,0.4757883198134007,0.20000000000004547
1160,23348.433416744007,136.47976455847308,6095.999999999998,124279.81183252594,306.29869295654674,1252.2283110139012,0.0,3,0.43185281674996234,99.62196667201758,0.6276484719627022,0.038290320557801766,13968.537833638808,1.0,0.0,1.0,False,7.925355737089571e-08,16819.802682168553,2512018.3794189915,2512018.3794189915,982.4044892187907,0.0,0.12211803668527926,,,,,,climb,,0.4757883198134007,0.20000000000004547
1161,23348.393599465457,136.50418816581015,6095.999999999998,124307.10778543763,306.3385110251353,1252.4283110139013,0.0,3,0.4319300985628218,99.63979442695265,0.6274228217919802,0.038282133085579,13970.549826039574,1.0,0.0,1.0,False,7.92523765770913e-08,16817.46409803509,2512105.64958746,2512105.64958746,982.1324022602912,0.0,0.12193191192651011,,,,,,climb,,0.4757883198134007,0.20000000000004547
1162,23348.35378139687,136.52857454819545,6095.999999999998,124334.40862307079,306.3783298827236,1252.6283110139013,0.0,3,0.43200726258752176,99.65759500992624,0.6271976348950271,0.038273965530575306,13972.560226306365,1.0,0.0,1.0,False,7.925119774222963e-08,16815.129705938783,2512192.7947282535,2512192.7947282535,981.860688305155,0.0,0.12174603427061638,,,,,,climb,,0.4757883198134007,0.20000000000004547
1163,23348.31396253928,136.55292375504956,6095.999999999998,124361.71433798043,306.4181495282739,1252.8283110139014,0.0,3,0.4320843089804401,99.67536845701238,0.6269729101798827,0.03826581783404629,13974.569031116247,1.0,0.0,1.0,False,7.925002086325445e-08,16812.799497986085,2512279.814978858,2512279.814978858,981.5893469872956,0.0,0.12156040352308001,,,,,,climb,,0.4757883198134007,0.20000000000004547
1164,23348.27414289373,136.57723583575418,6095.999999999998,124389.02492273145,306.4579699607491,1253.0283110139014,0.0,3,0.4321612378978317,99.69311480425675,0.6267486465576199,0.03825768993745694,13976.57623717158,1.0,0.0,1.0,False,7.924884593711431e-08,16810.473466299452,2512366.710476764,2512366.710476764,981.3183779404854,0.0,0.12137501948898424,,,,,,climb,,0.4757883198134007,0.20000000000004547
