,mass,true_airspeed,altitude,ground_distance,alpha,time,engine_setting,mach,equivalent_airspeed,thrust_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,TP_power_rate,thermo_power,TP_thermal_efficiency,TP_residual_thrust,TP_air_flow,CT,CL,CD,drag,slope_angle,acceleration,name,delta_time,fuel_mass,max_mach
0,22098.16213738318,0.001,0.0,0.0,-0.017453292519943295,0.0,1,2.9386244994912704e-06,0.001,1.0,False,9.195277605317813e-08,81150.05785361545,3602827.4331659065,0.9999940378871033,4168898.0963477455,0.2699636935245965,3355.0000277722256,7.520800745684484,0.36455288696554455,0.8462812267275118,0.0729192601795517,2.6756538936071587e-06,0.0,3.6327241647241326,,0.01,0.0033128998412015123,
1,22098.15882448334,0.03732724164724133,0.0,1e-05,-0.017453292519943295,0.01,1,0.00010969074680301425,0.03732724164724133,1.0,False,9.195277588872872e-08,81130.01168951721,3602827.433154084,0.9999940378838218,4168898.1254679463,0.2699611110186236,3354.4536121202655,7.520800759074644,0.3644628329694306,0.8462812267275118,0.0729192601795517,0.0037280500270345206,0.0,3.631817487467841,take off,0.01,0.006625799676467325,
2,22098.155511583504,0.07364541652191975,0.0,0.0003832724164724133,-0.017453292519943295,0.02,1,0.00021641622526655255,0.07364541652191975,1.0,False,9.195277541244129e-08,81109.9705828612,3602827.43315599,0.9999940378843509,4168898.209761497,0.26995853011086607,3353.9073409060447,7.520800797860406,0.36437280169301905,0.8462812267275118,0.0729192601795517,0.014511803215633652,0.0,3.630910734201101,take off,0.01,0.009938699494575076,
3,22098.152198683685,0.10995452386393076,0.0,0.0011197265816916108,-0.017453292519943295,0.03,1,0.00032311505765644446,0.10995452386393076,1.0,False,9.19527746245623e-08,81089.93453401249,3602827.433169842,0.9999940378881956,4168898.349187063,0.26995595080057455,3353.3612141280096,7.520800862021508,0.36428279313794987,0.8462812267275118,0.0729192601795517,0.03234864839799135,0.0,3.6300039051685284,take off,0.009999999999999998,0.013251599284309643,
4,22098.148885783896,0.14625456291561606,0.0,0.0022192718203309187,-0.017453292519943295,0.04,1,0.00042978724174621674,0.14625456291561606,1.0,False,9.195277352540211e-08,81069.90354333489,3602827.4331849394,0.9999940378923861,4168898.543703333,0.2699533730868177,3352.815231777424,7.520800951531354,0.36419280730585757,0.8462812267275118,0.0729192601795517,0.057233299483447804,0.0,3.629097000614658,take off,0.010000000000000002,0.01656449903445725,
5,22098.145572884147,0.18254553292176265,0.0,0.003681817449487079,-0.017453292519943295,0.05,1,0.000536432775316582,0.18254553292176265,1.0,False,9.195277211496389e-08,81049.87761119082,3602827.4332333636,0.9999940379058265,4168898.793269009,0.2699507969695398,3352.2693938798493,7.520801066393673,0.36410284419837013,0.8462812267275118,0.0729192601795517,0.0891604711151263,0.0,3.6281900207839235,take off,0.010000000000000002,0.019877398733833727,
6,22098.142259984448,0.2188274331296019,0.0,0.0055072727787047054,-0.017453292519943295,0.060000000000000005,1,0.0006430516561554358,0.2188274331296019,1.0,False,9.19527703937366e-08,81029.85673794145,3602827.4332794757,0.9999940379186253,4168899.0978427776,0.2699482224472998,3351.7237004064805,7.520801206564204,0.36401290381711005,0.8462812267275118,0.0729192601795517,0.12812487867267372,0.0,3.6272829659206756,take off,0.010000000000000002,0.02319029837123976,
7,22098.13894708481,0.25510026278880865,0.0,0.007695547110000724,-0.017453292519943295,0.07,1,0.0007496438820578543,0.25510026278880865,1.0,False,9.195276836209435e-08,81009.84092394654,3602827.4333036533,0.999994037925336,4168899.4573833384,0.2699456495189842,3351.1781513413293,7.520801372010024,0.36392298616369356,0.8462812267275118,0.0729192601795517,0.17412123827499806,0.0,3.6263758362691645,take off,0.010000000000000002,0.026503197935471456,
8,22098.135634185248,0.2913640211515003,0.0,0.010246549737888811,-0.017453292519943295,0.08,1,0.0008562094508260913,0.2913640211515003,1.0,False,9.195276601986145e-08,80989.83016956461,3602827.4333629385,0.9999940379417911,4168899.8718494177,0.26994307818504715,3350.6327467299084,7.520801562752578,0.36383309123973123,0.8462812267275118,0.0729192601795517,0.22714426678300345,0.0,3.625468632073558,take off,0.009999999999999995,0.029816097415371057,
9,22098.132321285768,0.32761870747223587,0.0,0.013160189949403815,-0.017453292519943295,0.09,1,0.000962748360269576,0.32761870747223587,1.0,False,9.195276336753944e-08,80969.82447515284,3602827.4334199047,0.9999940379576026,4168900.3411997138,0.2699405084440117,3350.0874865419014,7.520801778746343,0.3637432190468276,0.8462812267275118,0.0729192601795517,0.287188681802322,0.0,3.6245613535779264,take off,0.009999999999999995,0.03312899679976446,
