,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,shaft_power,power_rate,EMshaft_power,FC_power,FC_stack_power,H2_fc,BAT_ec,BAT_power,slope_angle,acceleration,CT,TP_thermal_efficiency,TP_air_flow,FC_efficiency,FC_airflow,V_cell,V_stack,V_pack,V_core,I_cell,I_stack,I_pack,I_core,name,ceiling,max_mach,delta_time,BAT_energy
10,23545.888610240916,60.515517880173306,188.49699011503893,1191.4313270759237,7.820046960143462,80.0,0.0,1,0.17821167021411727,59.969279456360205,1.7498080815650823,0.11879032536250683,15675.68091200979,1.0,1.0,1.0,False,9.834678306268214e-08,49694.72830712252,3602848.91375788,3607507.661209232,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.14732837122049933,0.0,,,,,,,,,,,,,,initial climb,,,2.0,10183042.289080583
11,23545.179953039857,60.56738059637428,206.2638587767209,1311.1512084456479,8.528199822394562,82.0,0.0,1,0.17840030619195937,59.969279456360205,1.749755417844549,0.11878479699091926,15674.951382995496,1.0,1.0,1.0,False,9.827679139512902e-08,49654.17605924918,3602848.91375788,3608411.296158766,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.14716033759734384,0.0,,,,,,,,,,,,,,initial climb,,,2.0,11108773.406269725
12,23544.471800177605,60.619294319624515,224.02581945725933,1430.9766778668325,9.235850200773035,84.0,0.0,1,0.1785891657068939,59.969279456360205,1.7497027916038543,0.11877927272335989,15674.222395552553,1.0,1.0,1.0,False,9.820705715360841e-08,49613.5610416418,3602848.91375788,3609294.537173059,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.1469920165076904,0.0,,,,,,,,,,,,,,initial climb,,,2.0,12034504.523458868
13,23543.764149799226,60.67125894474298,241.78281763834661,1550.9078430860277,9.9429999429662,86.0,0.0,1,0.17877824846330895,59.969279456360205,1.7496502027051513,0.11877375254499713,15673.493947723755,1.0,1.0,1.0,False,9.813757933240468e-08,49572.883266890385,3602848.91375788,3610157.437427117,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.1468234080109905,0.0,,,,,,,,,,,,,,initial climb,,,2.0,12960235.640648011
14,23543.057000057033,60.72327436531488,259.53479863520545,1670.944811635085,10.649650889412852,88.0,0.0,1,0.17896755416079452,59.969279456360205,1.7495976510111273,0.11876823644105754,15672.7660375596,1.0,1.0,1.0,False,9.806835692557459e-08,49532.14274870299,3602848.91375788,3611000.05026055,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.1466545121714506,0.0,,,,,,,,,,,,,,initial climb,,,2.0,13885966.757837154
15,23542.350349110588,60.77534047368637,277.2817075967834,1791.08769082853,11.355804873301768,90.0,0.0,1,0.17915708249411835,59.969279456360205,1.7495451363850112,0.11876272439682652,15672.038663118336,1.0,1.0,1.0,False,9.799938892696665e-08,49491.33950191331,3602848.91375788,3611822.4291771995,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.14648532905806555,0.0,,,,,,,,,,,,,,initial climb,,,2.0,14811697.875026297
16,23541.644195126697,60.82745716095935,295.02348950595507,1911.3365877609235,12.061463720570352,92.0,0.0,1,0.17934683315320235,59.969279456360205,1.7494926586905701,0.11875721639764801,15671.311822465927,1.0,1.0,1.0,False,9.793067433024285e-08,49450.473542488304,3602848.91375788,3612624.627844762,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.1463158587446523,0.0,,,,,,,,,,,,,,initial climb,,,2.0,15737428.99221544
17,23540.938536279427,60.87962431698623,312.7600891797321,2031.6916093042125,12.766629249903442,94.0,0.0,1,0.17953680582309825,59.969279456360205,1.7494402177921091,0.11875171242892435,15670.585513676062,1.0,1.0,1.0,False,9.786221212889854e-08,49409.54488753588,3602848.91375788,3613406.7000943944,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.14614610130988423,0.0,,,,,,,,,,,,,,initial climb,,,2.0,16663160.109404583
18,23540.233370750095,60.9318418303649,330.49145126948156,2152.1528621050684,13.471303272732259,96.0,0.0,1,0.17972700018396465,59.969279456360205,1.7493878135544736,0.11874621247611661,15669.859734830168,1.0,1.0,1.0,False,9.77940013162835e-08,49368.55355531228,3602848.91375788,3614168.69992032,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.14597605683732343,0.0,,,,,,,,,,,,,,initial climb,,,2.0,17588891.226593725
19,23539.528696727266,60.98410958843326,348.2175202611513,2272.7204525822153,14.175487593233509,98.0,0.0,1,0.17991741591104204,59.969279456360205,1.7493354458430472,0.11874071652474436,15669.13448401739,1.0,1.0,1.0,False,9.772604088562293e-08,49327.499565230086,3602848.91375788,3614910.6814794336,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.14580572541545653,0.0,,,,,,,,,,,,,,initial climb,,,2.0,18514622.34378287
20,23538.824512406765,61.03642747726435,365.93824047550464,2393.3944869237453,14.879184008328636,100.0,0.0,1,0.18010805267463018,59.969279456360205,1.7492831145237542,0.11873522456038585,15668.409759334616,1.0,1.0,1.0,False,9.765832983003866e-08,49286.38293786552,3602848.91375788,3615632.6990908813,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.14563510713772684,0.0,,,,,,,,,,,,,,initial climb,,,2.0,19440353.46097201
21,23538.12081599167,61.08879538166107,383.6535560683618,2514.1750710844244,15.58239430768323,102.0,0.0,1,0.18029891014006386,59.969279456360205,1.7492308194630537,0.11872973656867741,15667.685558886425,1.0,1.0,1.0,False,9.75908671425698e-08,49245.20369496629,3602848.91375788,3616334.807235654,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.1454642021025693,0.0,,,,,,,,,,,,,,initial climb,,,2.0,20366084.578161154
22,23537.417605692317,61.14121318515099,401.36341103085067,2635.0623107829856,16.28512027370658,104.0,0.0,1,0.18048998796768895,59.969279456360205,1.74917856052795,0.11872425253531455,15666.961880785155,1.0,1.0,1.0,False,9.752365181619334e-08,49203.96185945921,3602848.91375788,3617017.0605561575,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.1452930104134441,0.0,,,,,,,,,,,,,,initial climb,,,2.0,21291815.695350297
23,23536.714879726293,61.19368076998137,419.06774918966494,2756.0563114994125,16.987363681551386,106.0,0.0,1,0.18068128581283927,59.969279456360205,1.749126337585982,0.11871877244605078,15666.238723150846,1.0,1.0,1.0,False,9.745668284384781e-08,49162.657455457826,3602848.91375788,3617679.51385579,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.14512153217887058,0.0,,,,,,,,,,,,,,initial climb,,,2.0,22217546.81253944
24,23536.012636318446,61.24619801711399,436.7665142073309,2877.157178472209,17.689126299113628,108.0,0.0,1,0.18087280332581263,59.969279456360205,1.7490741505052307,0.1187132962866985,15665.516084111276,1.0,1.0,1.0,False,9.738995921845124e-08,49121.290508270125,3602848.91375788,3618322.222098495,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.14494976751246127,0.0,,,,,,,,,,,,,,initial climb,,,2.0,23143277.929728583
25,23535.310873700884,61.29876480622008,454.4596495824825,2998.365016695662,18.39040988703258,110.0,0.0,1,0.18106454015184745,59.969279456360205,1.7490219991543132,0.11870782404312821,15664.793961801925,1.0,1.0,1.0,False,9.732347993292495e-08,49079.86104440622,3602848.91375788,3618945.240408326,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.1447777165329562,0.0,,,,,,,,,,,,,,initial climb,,,2.0,24069009.046917725
26,23535.20222248919,61.306912393196846,457.19999999999993,3017.160569099291,18.49904962604254,110.30986383701057,0.0,1,0.1810942618512175,59.969279456360205,1.7490139247608842,0.11870697681154965,15664.682160341288,1.0,1.0,1.0,False,9.731320336650196e-08,49073.437582653925,3602848.91375788,3619039.994874817,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.14475103820010152,0.0,,,,,,,,,,,,,,initial climb,,,0.3098638370105675,24212434.34492388
27,23535.132101535382,61.59081694694985,457.19999999999993,3029.4219515779305,18.56916778575953,110.50986383701057,0.0,2,0.18193288646288208,60.24698960124162,1.7329216693031326,0.11702637491383372,15586.26786593961,1.0,1.0,1.0,False,9.730932575222736e-08,48902.83254267947,3602848.91375788,3618954.5190672656,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.4156098437436158,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24305007.456642795
28,23535.061983375665,61.873938915698574,457.19999999999993,3041.7401149673206,18.63928316382271,110.70986383701057,0.0,2,0.18276919939959593,60.523934236052675,1.7170938760844845,0.11538885472979639,15509.787427134328,1.0,1.0,1.0,False,9.730546539911666e-08,48732.69777676076,3602848.91375788,3618869.254828448,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.4116347079558964,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24397580.56836171
29,23534.9918679976,62.15626585728975,457.19999999999993,3054.1149027504603,18.709395772809152,110.90986383701058,0.0,2,0.18360316390852854,60.80010119011086,1.70152542436348,0.11379312518120696,15435.201746833343,1.0,1.0,1.0,False,9.730162250033363e-08,48563.04076168543,3602848.91375788,3618784.2032718943,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.40759933976857,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24490153.680080626
30,23534.921755388612,62.437785725243465,457.19999999999993,3066.5461559219184,18.779505625429554,111.10986383701058,0.0,2,0.18443474440562738,61.07547867977395,1.6862112955067077,0.112237937545424,15362.472474980737,1.0,1.0,1.0,False,9.729779724133956e-08,48393.86873647152,3602848.91375788,3618699.36544377,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.4035056757275108,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24582726.79179954
31,23534.851645535993,62.718486860388964,457.19999999999993,3079.0337130669673,18.8496127345228,111.30986383701058,0.0,2,0.1852639064509111,61.35005530025836,1.6711465714573497,0.11072208402635601,15291.561997992238,1.0,1.0,1.0,False,9.729398980003675e-08,48225.18870739373,3602848.91375788,3618614.742326031,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3993556112195942,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24675299.903518457
32,23534.7815384269,62.99835798263288,457.19999999999993,3091.5774104390453,18.919717113050634,111.50986383701058,0.0,2,0.1860906167241536,61.62382001758693,1.6563264331808385,0.10924439637043852,15222.43342801079,1.0,1.0,1.0,False,9.729020034691198e-08,48057.00745293009,3602848.91375788,3618530.3348394707,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3951510011388029,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24767873.015237372
33,23534.711434048375,63.27738818286064,457.19999999999993,3104.177082035572,18.989818774092395,111.70986383701059,0.0,2,0.18691484300096167,61.896762160667016,1.641746159091995,0.10780374452665244,15155.05059201374,1.0,1.0,1.0,False,9.728642904517802e-08,47889.33152862861,3602848.91375788,3618446.1438466487,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3908936605552427,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24860446.126956288
34,23534.641332387335,63.55556691497169,457.19999999999993,3116.832559672144,19.059917730839896,111.90986383701059,0.0,2,0.18773655412924792,62.16887141349957,1.627401123467706,0.10639903534958584,15089.378020800914,1.0,1.0,1.0,False,9.728267605091436e-08,47722.167271893435,3602848.91375788,3618362.1701547303,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3865853653858204,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,24953019.238675203
35,23534.571233430586,63.832883988048856,457.19999999999993,3129.5436730551382,19.13001399659237,112.1098638370106,0.0,2,0.1885557200060997,62.44013780751928,1.6132867948488607,0.10502921134451688,15025.38093789031,1.0,1.0,1.0,False,9.727894151320603e-08,47555.5208066906,3602848.91375788,3618278.4145181985,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3822278530654342,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25045592.35039412
36,23534.501137164832,64.10932955866194,457.19999999999993,3142.310249852748,19.200107584751542,112.3098638370106,0.0,2,0.189372311555045,62.71055171406611,1.599398734434995,0.10369324945348646,14963.02524834652,1.0,1.0,1.0,False,9.727522557428168e-08,47389.39804817283,3602848.91375788,3618194.8776414925,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3778228232176017,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25138165.462113034
37,23534.431043576675,64.38489412330546,457.19999999999993,3155.13211576448,19.270198508816776,112.5098638370106,0.0,2,0.19018630070371412,62.98010383698808,1.5857325944748066,0.10239015988131638,14902.277527564596,1.0,1.0,1.0,False,9.727152836965048e-08,47223.80470722398,3602848.91375788,3618111.5601815237,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3733719383235736,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25230738.57383195
38,23534.36095265261,64.65956851097017,457.19999999999993,3168.009094589141,19.340286782380335,112.7098638370106,0.0,2,0.19099766036189675,63.248785205374816,1.572284116655454,0.10111898496052615,14843.105010030542,1.0,1.0,1.0,False,9.726785002823674e-08,47058.74629492297,3602848.91375788,3618028.462750106,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3688768243890357,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25323311.685550865
39,23534.290864379047,64.93334387584798,457.19999999999993,3180.941008291335,19.410372419122737,112.9098638370106,0.0,2,0.19180636439999305,63.516587166421644,1.5590491304932983,0.09987879805409884,14785.475578077712,1.0,1.0,1.0,False,9.726419067251407e-08,46894.228126927555,3602848.91375788,3617945.585916294,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3643390716075878,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25415884.79726978
40,23534.220778742303,65.2062116901695,457.19999999999993,3193.9276770665047,19.480455432808196,113.10986383701061,0.0,2,0.19261238762785657,63.78350137842344,1.5460235517285361,0.09866870249505044,14729.357750656887,1.0,1.0,1.0,False,9.726055041863669e-08,46730.255327778425,3602848.91375788,3617862.9302086234,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3597602350202693,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25508457.908988696
41,23534.15069572862,65.47816373717355,457.19999999999993,3206.9689194045386,19.550535837280158,113.30986383701061,0.0,2,0.19341570577402684,64.04951980389751,1.5332033807259462,0.09748783056176176,14674.720672136255,1.0,1.0,1.0,False,9.725692937657087e-08,46566.83283512399,3602848.91375788,3617780.496117265,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3551418351704558,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25601031.02070761
42,23534.080615324146,65.74919210420764,457.19999999999993,3220.064552151973,19.62061364645695,113.50986383701061,0.0,2,0.1942162954653489,64.31463470283461,1.5205847008837834,0.09633534248804045,14621.534101146062,1.0,1.0,1.0,False,9.725332765022324e-08,46403.96540386648,3602848.91375788,3617698.284096094,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3504853587535255,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25693604.132426526
43,23534.01053751497,66.01928917595835,457.19999999999993,3233.214390572815,19.69068887432749,113.70986383701062,0.0,2,0.19501413420697666,64.57883862607706,1.5081636770526627,0.0952104255068911,14569.768399481438,1.0,1.0,1.0,False,9.724974533756921e-08,46241.657610229944,3602848.91375788,3617616.2945646686,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3457922592607474,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25786177.24414544
44,23533.940462287097,66.2884476278105,457.19999999999993,3246.4182484080065,19.76076153494711,113.90986383701062,0.0,2,0.19580920036275634,64.84212440882273,1.4959365539661127,0.09411229292698539,14519.394521075728,1.0,1.0,1.0,False,9.724618253077801e-08,46079.91385575094,3602848.91375788,3617534.5279101334,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3410639576168992,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25878750.355864357
45,23533.870389626478,66.55666041933388,457.19999999999993,3259.6759379335685,19.830831642433477,114.10986383701062,0.0,2,0.19660147313598725,65.10448516425396,1.4838996546842926,0.0930401832408354,14470.384001055265,1.0,1.0,1.0,False,9.724263931633754e-08,45918.738371192434,3602848.91375788,3617452.98448904,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3363018428111733,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,25971323.467583273
46,23533.800319518992,66.82392078789611,457.19999999999993,3272.9872700174355,19.900899210962553,114.30986383701062,0.0,2,0.19739093255055454,65.36591427728979,1.472049379052257,0.09199335926369377,14422.708944885731,1.0,1.0,1.0,False,9.723911577517717e-08,45758.13522038205,3602848.91375788,3617371.6646290887,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3315072725209893,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,26063896.579302188
47,23533.730251950463,67.09022224240032,457.19999999999993,3286.352054175015,19.97096425476471,114.50986383701063,0.0,2,0.19817755943243118,65.62640539846016,1.4603822021739652,0.09097110730221741,14376.34201761914,1.0,1.0,1.0,False,9.723561198278873e-08,45598.10830397524,3602848.91375788,3617290.568630798,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3266815737283493,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,26156469.691021103
48,23533.66018690666,67.35555855714598,457.19999999999993,3299.770098623495,20.041026788120877,114.70986383701063,0.0,2,0.19896133539154343,65.88595243790084,1.4488946729031436,0.08997273635195273,14331.256433249398,1.0,1.0,1.0,False,9.723212800934482e-08,45438.661363144405,3602848.91375788,3617209.6967691006,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3218260433284459,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,26249042.80274002
49,23533.590124373306,67.61992376581168,457.19999999999993,3313.2412103349243,20.111086825358807,114.90986383701063,0.0,2,0.19974224280399647,66.14454955946738,1.437583412351958,0.0889975773227181,14287.425944183857,1.0,1.0,1.0,False,9.722866391981845e-08,45279.797983194876,3602848.91375788,3617129.049294865,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3169419487302445,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,26341615.914458934
50,23533.52006433607,67.88331215555773,457.19999999999993,3326.765195088087,20.181144380849403,115.10986383701064,0.0,2,0.20052026479465435,66.40219117496642,1.4264451124183575,0.08804498229097979,14244.82483083707,1.0,1.0,1.0,False,9.72252197740986e-08,45149.50395845031,3602848.91375788,3617048.626436357,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3132195711957182,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,26434189.02617785
51,23533.45000678058,68.14595606979688,457.19999999999993,3340.341857519198,20.25119946676944,115.30986383701064,0.0,2,0.20129608768186488,66.6591045583954,1.4154666551895,0.08711348887521848,14203.390896600296,1.0,1.0,1.0,False,9.722179252718875e-08,45033.732772542804,3602848.91375788,3616968.355685544,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3100646894976942,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,26526762.137896765
52,23533.37995169466,68.40796900769642,457.19999999999993,3353.9710487331577,20.321252094233106,115.50986383701064,0.0,2,0.20207004673039872,66.91540073252507,1.4046403331411934,0.08620212856678486,14163.08421191594,1.0,1.0,1.0,False,9.721838070444856e-08,44918.633297566004,3602848.91375788,3616888.200679836,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3068904317518286,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,26619335.24961568
53,23533.309899067197,68.66934709404678,457.19999999999993,3367.652642534697,20.39130227439824,115.70986383701064,0.0,2,0.20284213049328864,67.17107590669765,1.393963489493708,0.08531037788175345,14123.884460234707,1.0,1.0,1.0,False,9.721498436644901e-08,44804.20388459893,3602848.91375788,3616808.160915078,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.3036975910294843,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,26711908.361334596
54,23533.23984888703,68.93008661225268,457.19999999999993,3381.386511953506,20.461350018463968,115.90986383701065,0.0,2,0.20361232799209758,67.42612644540885,1.3834335195829623,0.08443772873562848,14085.771709689156,1.0,1.0,1.0,False,9.721160357050203e-08,44690.442791532085,3602848.91375788,3616728.235874473,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.300486940105288,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,26804481.47305351
55,23533.169801142965,69.19018400027373,457.19999999999993,3395.1725292759565,20.53139533766843,116.10986383701065,0.0,2,0.20438062870492762,67.68054886433718,1.3730478698546922,0.083583687954372,14048.726405882886,1.0,1.0,1.0,False,9.720823837073283e-08,44577.348186746785,3602848.91375788,3616648.425029679,4042848.91375788,1.0,440000.0,0.0,0.0,0.0,462865.5585945719,462865.5585945719,0.0,1.297259231919585,,,,,,,,,,,,,,initial climb,,,0.20000000000000284,26897054.584772427
