,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,H2_fc,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time,H2_mass
0,23558.7,60.0,10.668,0.0,0.5206862434208566,60.0,0.0,1,0.17633868880182274,59.969279456360205,1.750760157475556,0.1188902987630404,15688.87349416386,1.0,0.0,1.0,False,7.237092312445347e-08,47548.04595411976,3597344.2160289474,3597344.2160289474,2530.2462759720142,0.03979965763167393,0.13789943710593938,0.0,,,,,,,,,2.0,0.07959931526334786
1,23558.099714441316,60.047547604071134,27.163535680522426,118.86083165876222,1.0407770318397855,62.0,0.0,1,0.17651128116906342,59.969279456360205,1.750715547372314,0.11888561320881282,15688.255184105836,1.0,0.0,1.0,False,7.226748958082336e-08,47527.79116516541,3598373.1511613093,3598373.1511613093,2530.1527441572493,0.03975414287972641,0.13781795410976136,0.0,,,,,,initial climb,,,2.0,0.1591076010228007
2,23557.500115367136,60.0951603728162,43.662450547800105,237.81720055616546,1.5602719670085796,64.0,0.0,1,0.17668414225756462,59.969279456360205,1.7506709882850329,0.11888093313457258,15687.637597191995,1.0,0.0,1.0,False,7.21644108443101e-08,47507.23599558875,3599384.5795372026,3599384.5795372026,2530.043097080765,0.03970859768690879,0.13773515958140967,0.0,,,,,,initial climb,,,2.0,0.23852479639661828
3,23556.901203236594,60.142837981268876,60.16459089575554,356.8692587696813,2.0791706690288594,66.0,0.0,1,0.17685727099984805,59.969279456360205,1.7506264802478326,0.11887625854348573,15687.02073384014,1.0,0.0,1.0,False,7.206168743382214e-08,47486.38127578677,3600378.512484948,3600378.512484948,2529.9173500410143,0.03966302345582554,0.13765105701805286,0.0,,,,,,initial climb,,,2.0,0.31785084330826935
4,23556.30297848766,60.190580102428335,76.66980293704466,476.0171576904626,2.59747277626873,68.0,0.0,1,0.17703066632021328,59.969279456360205,1.7505820232932623,0.11887158943855346,15686.404594446294,1.0,0.0,1.0,False,7.19593198540599e-08,47465.22784808957,3601354.962019061,3601354.962019061,2529.775518998657,0.039617421582710706,0.13756564996932516,0.0,,,,,,initial climb,,,2.0,0.39708568647369075
5,23555.705441537255,60.23838640726751,93.17793280920566,595.2610480177714,3.1151779452782997,70.0,0.0,1,0.17720432713475884,59.969279456360205,1.7505376174523035,0.11886692582261246,15685.789179384807,1.0,0.0,1.0,False,7.185730859552365e-08,47443.77656668824,3602313.940838443,3602313.940838443,2529.617620575101,0.03957179345734072,0.13747894203701874,0.0,,,,,,initial climb,,,2.0,0.4762292733883722
6,23555.10859278133,60.28625656474151,109.68882658081371,714.601079753429,3.632227506387403,72.0,0.0,1,0.177378252351404,59.969279456360205,1.7504932627543826,0.11886226769833626,15685.17448900847,1.0,0.0,1.0,False,7.175565413452282e-08,47417.123845843445,3602848.91375788,3603255.4623245024,2529.1820734899125,0.039521680802533946,0.1373697051792639,0.0,,,,,,initial climb,,,2.0,0.55527263499344
7,23554.512499858614,60.33418287672565,126.19979441828903,834.0377527790504,4.148547262353813,74.0,0.0,1,0.17755241410312525,59.969279456360205,1.7504489642260577,0.1188576155931763,15684.560592920265,1.0,0.0,1.0,False,7.165437245991442e-08,47383.95248625581,3602848.91375788,3604179.3999853595,2528.3981059651046,0.0394658967383609,0.13723223461054176,0.0,,,,,,initial climb,,,2.0,0.6342044284701618
8,23553.91724830917,60.38215560070913,142.70745589333174,953.5716459066235,4.6641400431787705,76.0,0.0,1,0.17772677707075943,59.969279456360205,1.750404728224222,0.11885297017423264,15683.947579151334,1.0,0.0,1.0,False,7.155348353022916e-08,47350.729164748715,3602848.91375788,3605085.601243602,2527.6103030895724,0.039410328990792824,0.13709452340876585,0.0,,,,,,initial climb,,,2.0,0.7130250864517474
9,23553.322834870363,60.43017466564678,159.211768486551,1073.2028564069703,5.179008674301599,78.0,0.0,1,0.1779013410707223,59.969279456360205,1.7503605545064145,0.11884833141553638,15683.335444274784,1.0,0.0,1.0,False,7.145298671236876e-08,47317.45386953354,3602848.91375788,3605974.105781816,2526.8186569587056,0.03935497721113092,0.13695657155322014,0.0,,,,,,initial climb,,,2.0,0.7917350408740093
10,23552.72925628482,60.478239999602394,175.71268954800033,1192.9314814078703,5.69315597658412,80.0,0.0,1,0.17807610591600087,59.969279456360205,1.7503164428305618,0.11884369929116284,15682.724184869588,1.0,0.0,1.0,False,7.135288137107171e-08,47284.12658951266,3602848.91375788,3606844.953412799,2526.023159691274,0.03929984104948498,0.13681837902609714,0.0,,,,,,initial climb,,,2.0,0.8703347229729792
11,23552.13650930044,60.52635152974475,192.2101762972148,1312.7576178921845,6.206584766295093,82.0,0.0,1,0.17825107141613541,59.969279456360205,1.7502723929549857,0.11883907377523197,15682.113797520587,1.0,0.0,1.0,False,7.125316686891693e-08,47250.747314284534,3602848.91375788,3607698.184079374,2525.223803429864,0.039244920154775334,0.13667994581252024,0.0,,,,,,initial climb,,,2.0,0.9488245632825298
12,23551.54459067042,60.57450918234364,208.7041858232526,1432.6813626959718,6.71929785509468,84.0,0.0,1,0.17842623737720192,59.969279456360205,1.7502284046384025,0.11883445484190854,15681.504278818524,1.0,0.0,1.0,False,7.115384256632787e-08,47217.31603414892,3602848.91375788,3608533.837854198,2524.4205803413265,0.03919021417473506,0.13654127190056603,0.0,,,,,,initial climb,,,2.0,1.0272049916319999
