,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,H2_fc,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time,H2_mass
0,23557.028,60.0,10.668,0.0,0.5861439425937643,60.0,0.0,1,0.17633868880182274,59.969279456360205,1.7506359031243695,0.11887724819944681,15687.151329753664,1.0,0.0,1.0,False,8.146898203152763e-08,47548.04595411976,3597344.2160289474,3597344.2160289474,2530.2462759720142,0.028125091393049577,0.13791667950832945,0.0,,,,,,,,,2.0,0.056250182786099154
1,23556.385605874617,60.04755351493701,27.165585124358138,118.8605472184297,1.1716174896845875,62.0,0.0,1,0.17651130262682765,59.969279456360205,1.7505881637312743,0.11887223433268891,15686.489695271286,1.0,0.0,1.0,False,8.13525309737885e-08,47527.7886302474,3598373.2778975284,3598373.2778975284,2530.152731536417,0.028092923637964923,0.13783561412823309,0.0,,,,,,initial climb,,,2.0,0.112436030062029
2,23555.743946480252,60.09517236122167,43.66660238503593,237.81663643575268,1.7564201907301777,64.0,0.0,1,0.1766841857862624,59.969279456360205,1.7505404789395707,0.11886722633974678,15685.828835903058,1.0,0.0,1.0,False,8.123647906085007e-08,47507.23078580625,3599384.831828719,3599384.831828719,2530.043067464894,0.028060734264396803,0.1377532357361709,0.0,,,,,,initial climb,,,2.0,0.1685574985908226
3,23555.10302231068,60.14285621431466,60.17089802617144,356.8684200842548,2.3405516158495394,66.0,0.0,1,0.17685733721454677,59.969279456360205,1.7504928487859512,0.11886222422399574,15685.168752094396,1.0,0.0,1.0,False,8.112082688101999e-08,47486.37324869802,3600378.8889880753,3600378.8889880753,2529.9172989093695,0.028028524263741347,0.13766954781177695,0.0,,,,,,initial climb,,,2.0,0.2246145471183053
4,23554.46283383703,60.190604747636435,76.67831820828765,476.01604991126385,2.9240113557294736,68.0,0.0,1,0.1770307558378592,59.969279456360205,1.750445273305431,0.11885722798863499,15684.509444267454,1.0,0.0,1.0,False,8.100557500660809e-08,47465.216858780324,3601355.4612280577,3601355.4612280577,2529.775441684694,0.027996294622908324,0.1375845538873088,0.0,,,,,,initial climb,,,2.0,0.28060713636412193
5,23553.823381507904,60.23841763257535,93.18870901444642,595.259676973563,3.506799021529789,70.0,0.0,1,0.17720444057415735,59.969279456360205,1.7503977525313457,0.11885223763668758,15683.850912821164,1.0,0.0,1.0,False,8.089072399393454e-08,47443.76246779485,3602314.56108623,3602314.56108623,2529.6175122671975,0.02796404632425912,0.13749825754734163,0.0,,,,,,initial climb,,,2.0,0.33653522901264016
6,23553.184665749453,60.28629453849609,109.7019164564088,714.599451631826,4.088848446368639,72.0,0.0,1,0.17737839033319985,59.969279456360205,1.7503502864953653,0.11884725317100181,15683.19315813139,1.0,0.0,1.0,False,8.077627438334004e-08,47417.09757081352,3602848.91375788,3603256.2017834038,2529.181453539924,0.027928623123569855,0.13738939039424425,0.0,,,,,,initial climb,,,2.0,0.3923924752597799
7,23552.546759078366,60.334227753692005,126.21524582885661,834.035874844204,4.670076204242155,74.0,0.0,1,0.17755257719894987,59.969279456360205,1.7503028805865535,0.11884227515698914,15682.53625481035,1.0,0.0,1.0,False,8.06622442109676e-08,47383.92141616466,3602848.91375788,3604180.2564036422,2528.39737043862,0.027889196872071895,0.13725231820389291,0.0,,,,,,initial climb,,,2.0,0.44817086900392367
8,23551.90975292675,60.38220754647936,142.7253202509652,953.5695253243678,5.25048547923796,76.0,0.0,1,0.1777269658919162,59.969279456360205,1.750255541599669,0.1188373043076027,15681.880296939995,1.0,0.0,1.0,False,8.054865592329557e-08,47350.69317915072,3602848.91375788,3605086.572426877,2527.6094483736406,0.027849923403446834,0.13711500375353444,0.0,,,,,,initial climb,,,2.0,0.5038707158108173
9,23551.273643804947,60.43023384615516,159.23209712965416,1073.200500702075,5.8300794503374584,78.0,0.0,1,0.17790155623010095,59.969279456360205,1.7502082692753784,0.11883234059503044,15681.225280850223,1.0,0.0,1.0,False,8.043550881168709e-08,47317.41284753043,3602848.91375788,3605975.189383267,2526.817679401473,0.02781080247268148,0.13697744702244752,0.0,,,,,,initial climb,,,2.0,0.5594923207561803
